control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak4045	12	9	217	79	6	5	412	99
peak4046	4	0	71	24	2	0	84	19
peak4047	21	5	13	3	12	3	65	9
peak4048	61	21	2343	621	65	15	3809	1310
peak4049	8	2	58	14	1	2	65	27
peak4050	23	2	170	102	11	4	224	51
peak4051	7	4	255	55	6	3	536	145
peak4052	0	0	20	3	0	0	135	15
peak4053	2	1	9	3	1	0	42	15
peak4054	58	19	493	108	59	20	931	316
peak4055	34	15	549	129	17	12	1024	410
peak4056	11	7	55	8	11	5	53	16
peak4057	106	39	154	114	77	12	186	59
peak4058	1	0	257	22	1	6	1363	646
peak4059	1	1	61	7	1	0	83	23
peak4060	1	2	40	7	1	0	119	40
peak4061	3	0	15	17	2	2	77	30
peak4062	0	0	12	2	0	0	77	12
peak4063	2	1	31	4	1	1	50	18
peak4064	1	1	53	17	3	0	98	23
peak4065	21	4	87	39	8	1	116	37
peak4066	15	2	254	136	2	5	248	74
peak4067	22	13	123	35	22	8	264	53
peak4068	57	20	67	23	28	13	114	19
peak4069	10	9	45	15	9	1	169	77
peak4070	11	5	323	92	6	2	211	35
peak4071	16	3	103	29	10	4	83	15
peak4072	1	0	44	9	0	0	112	88
peak4073	95	31	858	96	89	37	2964	1212
peak4074	23	3	42	8	15	1	124	19
peak4075	0	1	19	3	1	0	52	9
peak4076	46	38	102	32	32	15	188	73
peak4077	4	5	319	27	8	4	1234	495
peak4078	24	16	531	150	35	22	1059	391
peak4079	21	19	262	280	40	28	712	645
peak4080	2	1	36	19	2	0	94	42
peak4081	6	3	29	3	9	2	46	19
peak4082	5	1	56	9	1	0	80	24
peak4083	12	0	43	12	3	4	83	40
peak4084	0	0	54	16	1	1	77	28
peak4085	10	2	30	7	8	0	56	10
peak4086	20	10	62	11	12	4	60	9
peak4087	5	0	88	52	5	1	77	27
peak4088	7	3	140	60	3	3	74	45
peak4089	9	1	35	48	3	0	34	12
peak4090	1	3	29	34	2	0	37	18
peak4091	29	19	107	45	12	8	168	40
peak4092	30	14	176	77	12	5	110	36
peak4093	10	5	199	85	8	7	219	119
peak4094	52	6	2461	264	15	5	1875	235
peak4095	11	6	100	39	5	2	130	52
peak4096	35	8	95	32	14	3	143	47
peak4097	16	5	191	51	10	2	264	110
peak4098	10	4	182	58	3	3	271	92
peak4099	6	4	35	13	2	3	54	12
peak4100	10	3	91	38	5	1	132	55
peak4101	4	4	120	44	2	1	48	29
peak4102	5	3	186	53	4	0	84	32
peak4103	6	1	61	12	2	2	69	20
peak4104	1	1	13	2	0	0	60	5
peak4105	2	2	176	8	3	4	460	123
peak4106	199	108	264	38	107	71	1075	209
peak4107	252	148	343	102	233	78	1231	291
peak4108	385	209	307	102	266	82	640	137
peak4109	8	2	166	48	4	2	159	46
peak4110	5	1	42	16	3	2	44	18
peak4111	3	7	39	8	1	4	89	33
peak4112	109	41	1714	961	56	9	1266	692
peak4113	29	15	209	58	20	4	167	57
peak4114	9	3	67	10	3	0	167	41
peak4115	69	24	371	55	38	6	366	37
peak4116	2	1	117	11	0	0	482	359
peak4117	22	13	183	51	15	1	192	48
peak4118	7	3	41	17	6	2	111	43
peak4119	8	5	99	42	8	1	114	42
peak4120	21	8	226	42	4	2	184	38
peak4121	24	17	283	64	12	5	175	65
peak4122	34	8	198	45	22	2	140	34
peak4123	32	9	151	37	24	3	172	45
peak4124	0	0	82	3	1	0	497	170
peak4125	44	12	35	16	16	5	108	12
peak4126	11	6	144	25	8	6	419	161
peak4127	0	0	12	0	0	0	87	13
peak4128	2	2	13	2	1	0	74	9
peak4129	14	9	555	40	20	7	1916	615
peak4130	39	33	249	83	23	17	427	102
peak4131	48	21	142	64	42	9	341	138
peak4132	2	0	191	46	1	1	702	725
peak4133	20	8	553	355	17	7	413	148
peak4134	23	10	94	49	8	4	85	22
peak4135	14	1	186	53	5	3	121	33
peak4136	16	6	84	36	3	1	68	27
peak4137	1	0	27	4	3	3	151	81
peak4138	22	4	59	34	8	3	131	61
peak4139	55	35	223	103	39	15	275	51
peak4140	53	22	284	49	22	18	710	230
peak4141	6	1	211	51	4	4	260	44
peak4142	6	6	86	52	8	0	67	27
peak4143	23	9	180	96	7	2	114	36
peak4144	24	5	122	30	8	3	71	18
peak4145	14	0	33	13	4	3	75	13
peak4146	8	8	45	17	14	2	104	21
peak4147	9	6	21	3	5	4	47	6
peak4148	10	2	84	22	6	0	104	12
peak4149	0	0	63	3	0	0	221	61
peak4150	7	0	63	11	7	0	129	27
peak4151	1	1	218	20	0	0	887	278
peak4152	1	0	94	8	0	1	193	142
peak4153	7	3	28	0	2	7	78	37
peak4154	10	5	75	40	6	2	53	21
peak4155	5	0	61	18	3	0	29	21
peak4156	7	1	37	38	5	2	30	10
peak4157	29	7	135	87	12	2	144	41
peak4158	22	7	104	65	17	4	74	26
peak4159	6	3	58	32	2	2	39	18
peak4160	5	4	50	39	5	2	39	19
peak4161	48	16	124	147	29	6	84	55
peak4162	55	10	319	136	17	7	196	74
peak4163	29	11	196	133	14	1	206	55
peak4164	111	38	1405	750	65	20	1118	425
peak4165	6	5	34	50	6	0	35	14
peak4166	3	2	72	56	4	0	60	37
peak4167	9	0	29	33	5	1	19	7
peak4168	8	3	103	72	5	2	104	34
peak4169	10	1	55	73	4	1	52	19
peak4170	15	8	60	28	3	0	66	29
peak4171	6	1	20	2	0	0	77	17
peak4172	2	1	30	5	3	0	91	21
peak4173	20	18	47	17	19	2	125	29
peak4174	21	10	36	5	13	3	88	21
peak4175	28	9	118	18	20	3	76	15
peak4176	17	9	45	15	10	7	111	49
peak4177	22	4	163	62	15	3	128	28
peak4178	13	5	187	92	4	4	142	57
peak4179	14	9	219	107	12	4	214	60
peak4180	13	8	141	60	13	6	147	39
peak4181	20	7	387	94	16	6	386	33
peak4182	9	2	92	35	6	2	93	35
peak4183	20	9	190	35	11	2	505	131
peak4184	43	8	462	164	19	9	315	105
peak4185	66	28	391	223	25	7	309	137
peak4186	71	35	509	442	37	13	342	321
peak4187	29	19	178	43	18	7	233	75
peak4188	6	4	24	6	4	3	53	4
peak4189	16	7	126	48	14	6	200	46
peak4190	3	1	36	5	4	4	79	27
peak4191	33	5	385	176	18	5	673	115
peak4192	7	3	153	65	5	0	130	68
peak4193	21	4	113	43	14	4	111	30
peak4194	44	29	260	262	29	11	288	155
peak4195	2	1	16	3	0	0	45	27
peak4196	10	3	40	5	5	4	84	40
peak4197	1	3	84	26	7	1	95	33
peak4198	8	9	223	25	2	7	236	43
peak4199	16	4	65	32	5	4	126	15
peak4200	13	5	145	89	10	1	120	65
peak4201	12	0	35	42	1	1	42	14
peak4202	9	3	90	36	13	3	85	23
peak4203	6	6	88	30	3	1	50	25
peak4204	7	5	118	107	4	2	94	49
peak4205	8	4	62	24	2	0	42	16
peak4206	7	4	25	46	6	0	32	16
peak4207	2	4	48	54	4	1	36	19
peak4208	7	5	136	72	5	1	102	18
peak4209	9	4	65	37	6	2	46	25
peak4210	7	3	73	24	1	1	47	22
peak4211	12	2	119	56	10	3	74	38
peak4212	8	1	60	39	3	1	34	24
peak4213	9	6	156	53	8	2	143	59
peak4214	4	2	17	10	14	5	165	50
peak4215	4	1	64	27	10	4	290	125
peak4216	10	9	91	22	7	2	345	140
peak4217	10	10	122	87	20	3	152	45
peak4218	8	1	60	19	12	1	71	15
peak4219	67	25	447	336	41	15	797	446
peak4220	1	3	60	7	3	1	248	104
peak4221	12	5	57	31	5	1	96	51
peak4222	5	1	71	67	3	1	63	26
peak4223	25	13	113	20	18	5	181	44
peak4224	1	1	65	7	2	2	296	112
peak4225	16	8	87	25	9	3	66	32
peak4226	53	23	1665	450	105	49	6566	2361
peak4227	5	2	33	14	2	1	76	19
peak4228	4	5	16	4	5	5	54	20
peak4229	0	0	18	5	0	0	69	46
peak4230	14	4	121	27	2	1	120	44
peak4231	16	1	449	103	8	1	407	81
peak4232	36	18	144	55	22	4	250	59
peak4233	1	4	68	14	4	1	139	72
peak4234	28	4	557	205	25	6	676	152
peak4235	44	17	245	73	40	10	378	85
peak4236	5	4	237	26	6	0	761	197
peak4237	4	3	72	8	4	1	393	112
peak4238	14	4	169	45	5	3	132	32
peak4239	25	11	323	113	18	3	178	63
peak4240	25	8	218	119	11	9	144	88
peak4241	9	0	52	39	11	0	63	18
peak4242	18	5	101	11	5	3	140	14
peak4243	39	25	180	135	29	4	196	61
peak4244	56	24	412	261	48	13	432	121
peak4245	82	11	1277	637	41	14	1144	327
peak4246	18	5	85	42	11	7	147	57
peak4247	23	2	95	28	5	4	67	17
peak4248	33	13	349	188	24	9	228	141
peak4249	15	13	387	287	10	0	360	165
peak4250	10	2	303	129	5	2	187	131
peak4251	11	1	51	46	8	2	65	28
peak4252	8	3	44	11	2	1	47	16
peak4253	2	0	20	15	2	2	67	29
peak4254	38	18	338	158	42	8	392	205
peak4255	2	1	20	4	0	1	119	28
peak4256	14	5	82	69	14	3	107	50
peak4257	5	4	109	18	3	1	197	46
peak4258	13	3	56	39	7	4	114	25
peak4259	42	10	233	156	41	10	261	59
peak4260	2	1	71	29	3	0	72	13
peak4261	6	6	27	6	2	5	101	16
peak4262	10	8	143	53	6	3	436	130
peak4263	0	0	12	3	1	0	48	13
peak4264	1	2	29	8	1	3	69	22
peak4265	7	5	12	5	4	3	79	20
peak4266	11	9	67	64	7	1	56	23
peak4267	7	0	22	17	2	1	70	27
peak4268	10	7	144	30	4	2	294	85
peak4269	6	2	72	37	7	3	84	25
peak4270	7	7	53	6	5	9	321	118
peak4271	18	10	120	13	26	13	561	178
peak4272	16	10	95	12	18	12	457	233
peak4273	1	1	55	3	2	0	476	260
peak4274	21	9	237	148	12	2	348	73
peak4275	29	27	61	18	37	21	240	48
peak4276	5	1	7	1	2	2	61	14
peak4277	8	3	36	21	4	0	60	16
peak4278	6	1	49	8	5	2	178	61
peak4279	15	3	41	12	4	1	84	26
peak4280	26	8	261	107	14	1	164	61
peak4281	18	8	106	20	4	5	82	20
peak4282	35	11	219	89	10	7	256	132
peak4283	20	8	199	45	10	2	148	35
peak4284	30	4	117	25	9	3	136	34
peak4285	63	20	310	69	31	15	163	37
peak4286	25	10	295	116	10	2	180	64
peak4287	57	22	204	57	26	5	171	39
peak4288	8	5	45	10	2	1	97	28
peak4289	5	3	49	33	8	0	84	23
peak4290	60	21	341	121	31	9	316	98
peak4291	6	3	52	11	6	3	217	56
peak4292	7	6	102	46	4	1	49	16
peak4293	2	0	87	32	2	0	96	26
peak4294	13	1	120	96	3	0	67	31
peak4295	12	2	41	53	2	2	45	24
peak4296	4	4	81	63	3	2	43	29
peak4297	4	0	40	36	2	1	36	11
peak4298	7	2	94	122	6	0	60	56
peak4299	10	1	82	59	5	0	80	32
peak4300	13	5	98	83	9	1	74	36
peak4301	17	8	138	95	6	1	99	39
peak4302	7	5	82	60	4	0	79	26
peak4303	1	1	34	40	4	1	33	15
peak4304	7	1	46	33	4	2	47	22
peak4305	8	0	29	46	2	0	44	15
peak4306	9	2	131	46	8	2	130	36
peak4307	20	15	206	44	11	9	149	47
peak4308	48	12	217	132	14	4	119	55
peak4309	13	7	355	199	10	3	331	139
peak4310	3	4	65	5	4	1	180	158
peak4311	89	43	226	122	65	17	244	59
peak4312	28	12	239	127	27	7	208	87
peak4313	10	3	55	20	5	1	84	29
peak4314	11	8	99	56	5	0	131	31
peak4315	21	2	298	67	6	0	427	105
peak4316	12	10	178	29	9	2	221	52
peak4317	6	5	104	35	7	2	170	55
peak4318	0	0	23	1	0	0	111	40
peak4319	0	0	22	3	0	0	119	43
peak4320	24	7	287	110	10	4	240	70
peak4321	14	3	106	54	8	3	131	41
peak4322	7	1	92	22	14	1	97	26
peak4323	17	9	168	70	14	5	166	77
peak4324	3	0	66	22	1	1	44	12
peak4325	4	3	64	18	0	1	43	8
peak4326	29	19	514	385	13	3	410	189
peak4327	59	18	208	173	25	6	155	74
peak4328	41	6	281	130	30	7	301	74
peak4329	24	11	72	89	16	4	72	45
peak4330	13	13	158	63	11	8	129	39
peak4331	1	0	135	4	1	1	856	302
peak4332	32	11	418	215	33	7	360	94
peak4333	13	3	44	24	7	1	201	95
peak4334	25	10	410	172	29	4	805	248
peak4335	33	25	192	67	21	23	404	227
peak4336	9	7	117	37	6	0	70	46
peak4337	6	2	23	48	2	0	20	12
peak4338	3	2	35	46	4	2	14	12
peak4339	7	3	114	110	5	2	82	38
peak4340	0	0	17	1	0	0	140	48
peak4341	0	0	19	2	0	0	89	15
peak4342	13	17	253	45	19	12	1194	326
peak4343	33	17	64	10	19	8	140	40
peak4344	3	3	52	9	3	2	311	81
peak4345	49	14	216	30	52	9	220	21
peak4346	28	9	471	102	23	10	934	323
peak4347	6	3	83	4	6	1	374	57
peak4348	7	1	67	36	2	0	33	24
peak4349	6	2	33	32	0	1	28	4
peak4350	221	98	2166	2028	200	42	2859	1011
peak4351	11	7	79	43	6	9	202	59
peak4352	16	5	223	89	14	8	270	157
peak4353	39	14	268	96	21	7	271	63
peak4354	25	14	157	59	14	7	185	70
peak4355	18	11	142	85	6	2	84	30
peak4356	24	9	92	93	11	2	89	37
peak4357	24	15	160	84	12	3	117	75
peak4358	98	73	262	70	91	27	671	172
peak4359	5	1	83	46	5	1	55	22
peak4360	24	5	216	115	10	2	146	40
peak4361	8	1	91	61	5	1	65	39
peak4362	20	16	57	16	19	5	158	30
peak4363	0	1	37	5	1	0	119	48
peak4364	25	8	17	2	17	5	59	17
peak4365	36	16	574	162	41	6	640	265
peak4366	16	6	159	41	11	6	136	35
peak4367	10	5	62	40	5	0	51	21
peak4368	5	1	51	15	0	0	267	104
peak4369	19	9	870	398	7	6	640	287
peak4370	11	2	58	13	6	1	39	24
peak4371	4	2	123	48	2	2	148	150
peak4372	4	4	68	20	3	0	62	51
peak4373	12	3	134	23	6	2	226	103
peak4374	10	6	73	26	4	0	44	28
peak4375	22	8	266	146	9	2	271	93
peak4376	25	4	492	113	5	1	308	58
peak4377	10	6	108	37	6	1	71	32
peak4378	9	4	15	1	2	0	53	11
peak4379	5	2	89	30	6	1	158	51
peak4380	18	10	179	88	15	3	395	169
peak4381	36	14	779	254	36	9	588	180
peak4382	3	0	172	17	0	0	418	209
peak4383	124	35	878	299	61	27	549	167
peak4384	154	62	1744	1140	117	19	1130	563
peak4385	19	4	167	92	7	1	143	37
peak4386	6	3	70	71	4	4	49	37
peak4387	23	20	289	113	26	5	245	70
peak4388	18	5	82	70	12	4	51	21
peak4389	15	5	161	77	10	3	130	41
peak4390	13	9	94	81	2	3	61	38
peak4391	17	7	62	70	8	4	44	16
peak4392	18	6	66	49	15	1	44	21
peak4393	18	5	217	112	7	3	168	63
peak4394	56	19	433	272	15	6	257	141
peak4395	54	7	491	456	23	5	296	183
peak4396	18	6	113	103	10	2	66	45
peak4397	5	3	36	49	3	0	24	27
peak4398	21	5	64	54	5	2	57	30
peak4399	5	2	46	36	4	1	36	21
peak4400	18	9	98	66	10	3	88	33
peak4401	17	4	58	39	11	2	51	21
peak4402	76	34	985	597	49	9	674	305
peak4403	37	12	159	85	16	4	98	41
peak4404	53	17	268	196	22	4	174	79
peak4405	53	17	408	293	27	8	286	144
peak4406	19	4	198	71	12	4	183	80
peak4407	12	4	92	92	7	3	126	49
peak4408	20	7	102	62	11	2	67	25
peak4409	19	10	72	76	15	2	87	36
peak4410	31	9	110	60	18	7	104	43
peak4411	11	3	55	38	2	4	26	19
peak4412	35	14	199	153	26	3	174	90
peak4413	9	3	64	40	7	0	49	21
peak4414	22	5	74	55	12	1	55	21
peak4415	46	21	603	349	39	10	450	302
peak4416	11	5	70	59	4	0	52	30
peak4417	7	2	77	33	2	1	49	16
peak4418	12	3	44	41	8	0	34	15
peak4419	17	7	331	152	5	4	292	110
peak4420	11	0	120	67	2	0	86	41
peak4421	16	5	66	47	9	3	40	23
peak4422	12	4	86	94	11	0	62	37
peak4423	11	10	99	131	7	2	112	44
peak4424	19	9	118	108	15	1	106	32
peak4425	25	11	143	117	8	3	124	43
peak4426	5	5	61	41	0	1	53	34
peak4427	42	17	159	69	19	12	110	62
peak4428	25	15	434	230	9	3	373	111
peak4429	18	6	69	95	5	5	65	30
peak4430	16	8	62	29	9	4	44	11
peak4431	12	6	217	127	10	2	117	55
peak4432	8	7	69	47	4	1	33	16
peak4433	14	7	110	69	6	1	87	37
peak4434	23	12	166	95	10	2	120	62
peak4435	13	7	97	8	14	8	413	185
peak4436	2	3	10	2	5	1	60	12
peak4437	57	23	122	14	43	7	576	154
peak4438	1	1	16	5	1	1	108	90
peak4439	23	12	43	5	25	4	162	17
peak4440	4	2	20	2	0	4	80	10
peak4441	23	7	26	8	11	2	70	20
peak4442	2	1	31	14	1	0	197	176
peak4443	2	0	54	19	1	0	222	161
peak4444	16	7	83	41	17	2	50	25
peak4445	8	5	325	76	12	1	515	191
peak4446	91	43	1196	396	90	27	1478	371
peak4447	40	18	360	216	29	7	346	120
peak4448	1	0	19	0	0	1	146	27
peak4449	8	2	109	47	4	0	77	17
peak4450	18	12	182	110	12	8	217	61
peak4451	17	7	246	85	3	1	421	225
peak4452	17	12	128	24	8	3	311	99
peak4453	7	1	100	42	4	2	148	107
peak4454	23	4	160	89	13	4	244	133
peak4455	1	2	29	3	6	1	90	24
peak4456	2	4	57	12	1	1	80	30
peak4457	32	6	189	94	25	5	214	148
peak4458	12	1	160	9	2	2	507	126
peak4459	8	6	96	13	7	4	304	114
peak4460	18	4	405	316	14	1	686	312
peak4461	17	3	240	49	6	1	309	93
peak4462	22	14	144	34	8	2	104	20
peak4463	38	5	271	67	16	8	205	61
peak4464	27	7	813	362	12	6	677	254
peak4465	19	5	105	76	11	5	54	38
peak4466	602	276	485	273	685	165	1008	217
peak4467	0	0	71	1	3	1	221	55
peak4468	59	36	162	97	52	15	419	93
peak4469	12	3	78	30	4	1	100	14
peak4470	12	7	191	83	9	5	121	45
peak4471	82	26	226	224	48	3	165	107
peak4472	64	28	731	309	56	9	573	160
peak4473	24	5	243	38	17	6	470	76
peak4474	27	25	267	33	19	8	829	226
peak4475	5	3	171	30	5	1	338	143
peak4476	7	5	68	46	0	1	26	19
peak4477	20	2	118	55	7	1	53	30
peak4478	16	7	74	48	9	0	66	22
peak4479	19	7	161	64	8	3	96	39
peak4480	13	7	172	114	5	4	90	60
peak4481	13	4	68	58	6	4	56	23
peak4482	9	9	121	53	3	2	57	24
peak4483	17	5	30	69	5	0	22	25
peak4484	0	0	16	4	1	0	55	31
peak4485	3	2	43	25	5	0	200	60
peak4486	25	5	119	11	12	3	101	17
peak4487	19	7	120	57	5	1	275	104
peak4488	19	9	35	9	8	8	108	26
peak4489	15	7	239	126	61	12	978	363
peak4490	34	17	495	246	25	6	601	211
peak4491	12	7	107	13	3	1	670	197
peak4492	2	1	17	2	0	1	54	13
peak4493	3	2	52	19	1	0	119	44
peak4494	6	4	92	42	7	2	109	41
peak4495	28	12	68	34	15	1	95	23
peak4496	9	3	28	3	3	1	93	24
peak4497	15	7	188	100	5	3	262	78
peak4498	7	3	60	11	13	9	84	22
peak4499	20	2	81	19	22	6	282	139
peak4500	7	5	47	22	4	0	83	20
peak4501	16	4	128	20	10	3	244	36
peak4502	18	8	47	23	11	5	79	67
peak4503	11	8	248	17	24	4	704	139
peak4504	198	95	145	30	153	60	655	172
peak4505	19	7	438	130	18	5	603	300
peak4506	5	4	25	21	6	4	72	39
peak4507	14	0	59	24	8	2	118	39
peak4508	18	12	129	81	18	0	169	74
peak4509	16	11	241	45	16	5	296	42
peak4510	9	2	373	129	12	1	512	120
peak4511	6	5	59	21	3	0	112	35
peak4512	17	4	93	56	4	4	72	61
peak4513	10	5	52	23	4	2	58	21
peak4514	16	3	226	98	10	2	140	76
peak4515	15	9	176	48	3	0	82	50
peak4516	13	6	50	33	11	2	150	37
peak4517	11	10	42	12	10	7	115	49
peak4518	8	6	114	56	10	1	153	80
peak4519	16	3	48	27	7	0	94	42
peak4520	6	1	45	19	4	0	98	55
peak4521	20	13	295	138	14	3	241	81
peak4522	27	5	268	99	10	2	335	94
peak4523	11	5	246	25	4	0	169	30
peak4524	8	2	73	48	3	1	96	21
peak4525	10	4	77	66	15	2	49	34
peak4526	12	4	58	11	5	3	54	13
peak4527	18	6	88	49	12	2	64	34
peak4528	27	22	447	308	27	2	329	166
peak4529	21	7	83	44	17	4	69	18
peak4530	16	10	101	41	6	4	58	23
peak4531	11	6	62	23	10	3	27	13
peak4532	17	8	121	66	10	3	51	31
peak4533	23	10	131	51	11	3	60	32
peak4534	17	2	121	44	7	1	44	21
peak4535	9	1	76	64	4	1	30	41
peak4536	7	2	56	57	4	1	26	27
peak4537	12	3	70	39	8	1	26	29
peak4538	8	3	44	38	6	1	60	33
peak4539	7	1	119	136	5	1	92	75
peak4540	16	6	60	72	6	1	64	26
peak4541	4	2	41	43	5	3	35	29
peak4542	9	5	45	75	7	3	46	28
peak4543	8	1	95	67	2	2	62	50
peak4544	7	4	129	20	7	2	57	64
peak4545	25	15	120	73	11	4	113	33
peak4546	80	22	386	219	27	15	327	145
peak4547	54	10	135	100	20	5	98	48
peak4548	6	1	77	24	7	0	50	14
peak4549	2	5	162	58	2	1	161	45
peak4550	6	0	38	46	2	1	37	24
peak4551	1	2	23	31	2	0	23	7
peak4552	23	5	172	108	13	7	131	58
peak4553	45	19	183	192	27	3	151	58
peak4554	17	11	153	143	17	1	128	77
peak4555	38	13	177	104	21	5	165	55
peak4556	14	6	189	67	9	3	69	57
peak4557	24	5	308	178	12	1	174	85
peak4558	46	13	370	140	31	4	219	62
peak4559	31	21	130	92	39	8	81	43
peak4560	6	1	78	17	0	3	31	14
peak4561	6	3	74	50	7	1	70	21
peak4562	9	1	61	64	8	1	79	16
peak4563	4	0	171	14	2	1	112	31
peak4564	61	20	225	63	36	6	154	22
peak4565	9	2	89	58	14	2	59	82
peak4566	16	5	67	10	8	0	200	24
peak4567	7	11	31	7	5	3	79	15
peak4568	11	4	106	51	10	4	125	54
peak4569	41	18	730	264	32	4	638	130
peak4570	4	1	116	51	1	1	284	117
peak4571	15	9	243	105	13	0	198	45
peak4572	12	7	48	28	4	2	62	27
peak4573	5	2	117	25	9	4	88	35
peak4574	8	4	47	4	4	1	55	14
peak4575	2	1	9	6	9	12	241	500
peak4576	1	0	3	6	9	16	193	384
peak4577	0	1	9	14	2	3	66	145
peak4578	7	2	103	62	2	2	92	36
peak4579	12	4	75	22	10	4	38	6
peak4580	10	1	49	7	4	1	53	22
peak4581	7	9	83	44	5	1	128	72
peak4582	8	1	52	26	3	1	60	68
peak4583	3	6	38	8	3	0	91	32
peak4584	13	10	88	25	5	5	53	24
peak4585	8	11	133	96	5	3	152	89
peak4586	10	5	204	49	7	1	158	47
peak4587	13	11	77	33	20	5	42	24
peak4588	12	9	110	34	10	3	148	48
peak4589	7	5	90	25	3	2	153	31
peak4590	33	14	56	18	12	6	97	32
peak4591	17	7	302	161	9	1	353	233
peak4592	10	5	166	26	0	5	539	253
peak4593	23	12	477	382	4	2	266	222
peak4594	1	0	39	6	1	0	152	146
peak4595	111	64	790	273	88	33	807	184
peak4596	5	1	36	11	2	1	57	40
peak4597	9	1	126	45	4	1	82	42
peak4598	92	47	118	35	89	36	187	38
peak4599	60	27	248	17	65	27	671	119
peak4600	260	87	1727	458	175	28	4306	1479
peak4601	2	1	78	6	1	0	260	80
peak4602	36	20	403	199	16	8	249	161
peak4603	18	8	111	41	2	6	67	14
peak4604	54	21	217	86	15	7	93	37
peak4605	32	12	410	240	11	3	227	92
peak4606	15	12	45	24	4	0	35	14
peak4607	16	4	79	61	8	1	58	36
peak4608	11	7	278	86	3	6	208	132
peak4609	6	5	94	38	5	2	35	41
peak4610	12	4	76	50	5	2	27	9
peak4611	24	12	149	63	10	2	52	31
peak4612	25	6	365	124	7	5	162	156
peak4613	3	5	169	62	1	2	147	65
peak4614	9	2	53	15	1	2	79	39
peak4615	8	2	42	31	3	1	91	71
peak4616	1	1	66	31	1	1	34	21
peak4617	3	0	92	62	3	1	62	25
peak4618	1	2	54	8	1	0	87	46
peak4619	8	1	98	49	4	0	92	20
peak4620	7	4	53	16	0	1	45	17
peak4621	16	5	95	14	2	2	150	37
peak4622	2	0	26	2	2	0	75	14
peak4623	11	1	24	11	6	0	87	14
peak4624	9	7	30	5	6	1	136	11
peak4625	93	31	686	330	56	11	705	371
peak4626	10	2	64	34	7	3	41	48
peak4627	7	3	124	53	6	1	115	38
peak4628	24	6	91	34	16	5	161	28
peak4629	36	23	104	34	18	1	62	21
peak4630	7	6	39	8	4	6	75	14
peak4631	2	1	167	19	3	2	570	133
peak4632	1	3	206	9	1	5	994	484
peak4633	3	1	33	5	1	0	98	30
peak4634	8	4	104	48	10	0	72	23
peak4635	214	108	156	67	254	53	485	110
peak4636	7	3	68	9	2	1	194	51
peak4637	1	0	47	11	1	0	177	83
peak4638	2	0	24	1	0	0	115	27
peak4639	18	8	246	41	6	5	263	125
peak4640	3	2	45	25	2	3	76	47
peak4641	1	4	108	26	4	2	325	107
peak4642	7	8	38	21	9	4	130	26
peak4643	6	5	57	33	3	2	33	19
peak4644	0	1	75	3	0	0	438	127
peak4645	16	9	63	34	6	2	87	30
peak4646	30	15	375	188	25	3	647	278
peak4647	48	10	238	72	31	5	337	86
peak4648	64	34	4065	633	50	12	2729	370
peak4649	11	5	188	71	12	1	357	117
peak4650	7	4	109	12	8	2	92	10
peak4651	47	18	96	37	39	16	195	78
peak4652	41	19	430	150	23	26	762	234
peak4653	92	35	221	74	58	12	465	84
peak4654	5	1	50	32	9	1	39	5
peak4655	4	2	49	35	4	0	36	13
peak4656	25	7	279	177	9	5	184	96
peak4657	9	3	152	57	3	1	124	35
peak4658	9	4	70	49	6	4	87	43
peak4659	6	1	139	101	10	1	105	62
peak4660	4	1	77	50	4	0	80	19
peak4661	8	4	259	216	8	3	145	89
peak4662	8	5	104	60	4	2	96	26
peak4663	2	4	88	42	3	1	44	18
peak4664	9	1	40	35	5	2	54	15
peak4665	6	0	120	33	5	0	81	22
peak4666	14	6	99	62	6	5	50	41
peak4667	10	4	77	29	3	1	49	7
peak4668	5	1	89	34	3	2	67	17
peak4669	4	4	97	29	2	1	241	95
peak4670	5	2	165	15	0	1	144	29
peak4671	36	28	232	137	18	11	147	100
peak4672	6	5	25	7	2	1	51	14
peak4673	0	0	13	1	0	2	65	11
peak4674	2	4	42	15	1	1	75	23
peak4675	55	38	78	24	59	19	266	66
peak4676	0	0	50	5	0	0	205	141
peak4677	7	5	111	40	6	2	118	37
peak4678	0	1	28	16	5	0	87	43
peak4679	0	0	195	14	2	0	363	45
peak4680	19	8	93	22	11	1	102	18
peak4681	0	0	18	2	3	0	83	29
peak4682	3	10	111	52	0	0	106	35
peak4683	5	0	6	1	2	2	62	11
peak4684	19	11	51	19	10	3	88	24
peak4685	3	6	75	46	5	2	197	62
peak4686	11	4	80	13	7	3	197	30
peak4687	22	8	182	151	17	4	187	141
peak4688	10	7	76	46	7	4	107	24
peak4689	35	14	232	116	22	2	197	55
peak4690	1	0	76	22	3	1	57	12
peak4691	2	0	36	18	0	0	86	31
peak4692	8	4	106	44	2	0	88	28
peak4693	12	4	91	69	3	3	48	47
peak4694	7	5	76	56	4	1	52	34
peak4695	10	8	56	50	2	1	16	16
peak4696	16	3	132	117	4	2	68	37
peak4697	60	21	329	240	17	9	129	107
peak4698	108	44	920	716	24	12	286	271
peak4699	107	38	702	425	29	14	231	171
peak4700	28	8	137	132	2	2	29	37
peak4701	15	4	166	127	4	3	121	54
peak4702	5	1	24	42	2	3	33	18
peak4703	17	2	55	46	7	0	55	22
peak4704	15	6	89	43	5	2	83	30
peak4705	3	3	82	57	4	1	63	36
peak4706	10	5	191	108	5	1	127	68
