control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak482	6	2	13	5	2	12	11	5	4	7	30	2
peak483	3	3	8	7	9	14	9	7	2	3	34	2
peak484	3	9	16	13	5	22	14	8	7	7	36	4
peak485	289	304	755	311	203	928	916	325	294	249	1079	102
peak486	340	368	762	475	399	1411	1000	394	312	399	1832	218
peak487	29	36	61	11	6	54	77	28	35	24	89	3
peak488	27	26	45	10	10	45	75	29	38	20	79	5
peak489	160	227	522	327	235	1254	577	197	190	219	916	165
peak490	22	22	44	30	16	73	58	18	15	31	96	10
peak491	8	8	16	12	12	55	24	6	5	17	62	8
peak492	403	389	718	1348	827	3285	986	381	337	688	3572	448
peak493	41	45	84	47	30	110	130	42	41	17	88	7
peak494	4	5	7	10	0	10	8	2	2	0	21	3
peak495	1109	1265	2377	384	323	1306	3165	1272	1154	648	3102	182
peak496	845	667	894	716	446	1100	1377	670	504	245	1428	206
peak497	807	652	981	1116	645	1697	1601	721	561	365	2161	295
peak498	274	224	305	135	72	220	521	251	199	46	225	56
peak499	1125	1137	2618	1903	1199	5815	3720	1447	1218	1333	5780	735
peak500	49	44	93	29	20	73	105	47	38	15	134	8
peak501	29	20	41	7	16	53	71	34	28	24	120	15
peak502	17	20	30	10	5	11	48	19	16	4	54	2
peak503	132	147	260	257	153	597	291	150	108	162	807	87
peak504	29	29	67	85	47	131	77	31	23	34	263	25
peak505	33	52	69	35	27	75	76	38	29	25	132	20
peak506	55	54	89	53	39	102	145	60	43	25	109	23
peak507	159	137	352	187	163	711	406	182	150	259	1259	94
peak508	44	45	112	18	19	85	123	45	43	34	143	18
peak509	232	288	584	293	200	952	1121	474	313	234	1111	97
peak510	223	246	475	227	159	788	932	346	269	191	871	83
peak511	48	74	111	42	14	91	128	71	48	40	114	14
peak512	105	115	198	71	53	108	215	88	68	57	157	21
peak513	547	539	1246	646	452	2222	1545	555	551	507	2071	279
peak514	430	504	1008	607	483	2268	1294	448	416	463	2213	280
peak515	284	234	661	153	129	409	833	321	254	101	431	69
peak516	3	10	14	12	9	30	18	7	8	4	51	4
peak517	3	5	6	1	1	6	9	4	0	2	12	0
peak518	126	180	324	73	47	163	409	182	142	50	173	14
peak519	16	13	23	15	4	19	30	14	16	7	19	3
peak520	39	34	65	62	32	67	83	25	31	25	135	9
peak521	40	36	66	24	17	43	101	44	29	12	102	13
peak522	17	25	37	10	10	37	40	22	15	10	60	6
peak523	25	23	43	13	12	47	54	19	21	17	54	8
peak524	45	54	86	26	22	84	108	44	40	22	101	14
peak525	12	17	24	4	5	18	39	20	16	4	31	4
peak526	69	83	151	55	52	168	200	79	71	49	291	35
peak527	81	89	203	123	67	281	275	91	103	107	403	46
peak528	282	304	463	139	110	341	648	264	224	114	814	58
peak529	52	41	122	51	30	163	112	43	45	52	138	20
peak530	11	18	45	19	9	40	54	15	16	7	39	8
peak531	4	5	8	0	2	2	16	5	5	4	6	1
peak532	27	36	67	70	46	231	103	33	31	60	231	32
peak533	11	9	7	20	22	71	4	7	4	23	127	11
peak534	38	32	87	9	9	53	76	40	30	11	110	8
peak535	101	87	235	26	27	110	268	114	79	49	250	30
peak536	12	25	39	13	5	33	61	34	16	11	45	7
peak537	67	61	115	44	34	113	173	58	55	59	264	27
peak538	30	29	51	46	51	126	57	27	21	58	167	29
peak539	13	11	19	19	2	32	21	21	13	3	48	8
peak540	51	51	90	23	13	70	102	50	45	12	93	10
peak541	3	2	14	8	2	2	11	5	2	4	27	3
peak542	1	2	2	4	0	0	9	2	0	2	7	0
peak543	5	13	19	20	4	32	27	13	17	8	70	9
peak544	70	74	165	114	72	314	184	65	42	36	260	39
peak545	14	13	42	24	15	107	36	24	18	65	188	18
peak546	33	44	107	49	33	149	126	55	54	32	157	26
peak547	160	201	427	175	140	694	710	267	214	197	944	92
peak548	104	120	242	93	74	314	312	103	86	64	315	47
peak549	40	45	96	31	31	88	161	68	47	35	140	9
peak550	38	23	72	45	14	95	77	44	28	30	130	16
peak551	105	125	258	249	149	815	262	135	79	179	812	101
peak552	53	50	119	76	37	209	130	56	51	43	159	24
peak553	8	13	16	10	3	22	26	8	8	4	42	6
peak554	22	34	85	23	14	48	55	20	24	22	74	14
peak555	23	24	49	13	5	19	56	30	16	11	37	5
peak556	10	7	31	4	1	9	18	7	9	4	8	0
peak557	21	28	67	16	11	62	64	18	21	8	46	7
peak558	7	21	48	11	7	25	49	19	10	10	48	7
peak559	5	6	12	5	5	17	19	7	6	2	11	1
peak560	32	26	55	56	32	156	55	18	27	36	288	17
peak561	45	65	112	35	32	64	126	54	45	18	111	10
peak562	214	220	479	161	102	468	565	270	198	126	469	65
peak563	12	21	42	15	9	33	54	25	20	18	68	3
peak564	14	18	34	20	6	32	43	26	20	17	73	5
peak565	117	129	282	46	32	129	342	119	121	34	144	10
peak566	1334	1283	3030	3572	2444	10890	3396	1409	1221	2111	10827	1496
peak567	38	47	74	27	19	70	87	46	42	40	112	9
peak568	276	301	532	508	326	1269	699	264	243	346	1667	223
peak569	190	162	253	107	99	276	388	173	130	88	475	32
peak570	235	253	578	322	273	1264	840	302	239	369	1738	174
peak571	13	17	36	44	21	102	45	23	18	20	193	14
peak572	3	2	10	4	1	19	4	5	1	3	21	4
peak573	3	4	11	19	4	22	15	8	2	14	71	4
peak574	294	236	615	658	415	1648	638	208	225	399	1838	240
peak575	290	228	565	316	199	1012	623	248	260	235	1128	156
peak576	60	41	88	185	105	432	114	48	45	151	698	71
peak577	45	40	116	31	23	74	130	54	47	22	131	13
peak578	5	7	16	19	11	77	31	6	3	19	109	7
peak579	358	357	709	238	185	847	1106	446	309	170	938	110
peak580	19	26	52	15	7	44	62	35	20	16	66	5
peak581	71	57	139	45	21	91	173	64	43	20	175	7
peak582	5	5	11	1	3	2	21	5	9	7	29	2
peak583	201	212	493	328	246	1093	673	281	191	217	1134	142
peak584	288	314	713	245	159	766	979	356	286	195	919	91
peak585	162	196	397	101	72	309	521	236	174	86	358	28
peak586	6	12	26	38	27	94	27	13	12	33	195	19
peak587	2	9	16	11	9	31	21	8	5	13	89	5
peak588	41	39	62	35	22	84	76	50	35	22	104	6
peak589	56	52	89	24	23	78	114	59	44	39	190	18
peak590	11	18	28	17	9	27	45	12	15	10	48	1
peak591	54	46	120	27	17	76	117	47	43	21	125	9
peak592	87	89	155	205	118	423	202	94	93	125	744	54
peak593	47	50	101	23	19	76	123	49	46	27	96	10
peak594	22	23	56	27	19	84	124	35	31	41	125	17
peak595	55	45	89	50	36	163	127	52	31	31	158	27
peak596	16	19	46	30	7	17	54	28	18	6	48	12
peak597	32	40	73	118	102	348	123	52	40	137	588	70
peak598	39	48	113	22	17	73	107	43	23	18	91	12
peak599	10	4	6	9	6	31	9	4	3	24	54	4
peak600	52	78	116	55	30	153	166	60	47	51	248	25
peak601	3	1	4	1	1	6	8	6	2	1	15	2
peak602	25	32	38	29	18	76	74	45	29	45	208	9
peak603	12	13	24	12	12	42	31	20	11	14	112	11
peak604	58	61	101	105	100	299	163	61	60	96	478	56
peak605	58	78	164	63	42	169	199	65	51	64	178	27
peak606	77	85	177	64	47	197	163	75	75	45	162	41
peak607	8	8	18	4	6	19	26	9	10	12	45	6
peak608	12	20	34	13	13	40	43	23	23	22	98	8
peak609	28	23	61	24	15	92	74	33	38	31	115	12
peak610	46	61	126	73	50	216	157	67	63	57	384	33
peak611	12	9	16	13	9	39	40	25	14	6	33	3
peak612	40	57	155	135	112	557	188	61	49	167	740	71
peak613	698	706	1304	3097	1831	7403	1536	652	567	1803	8764	1189
peak614	98	98	198	149	88	382	291	110	105	107	573	69
peak615	37	41	72	12	10	54	72	34	24	26	53	7
peak616	61	58	118	13	14	52	125	69	54	18	138	4
peak617	148	135	280	240	176	469	352	159	160	165	1082	99
peak618	216	245	513	129	96	362	523	220	204	116	450	44
peak619	8	10	36	16	10	37	46	17	12	13	94	11
peak620	14	13	27	6	4	22	25	14	15	5	30	2
peak621	8	8	8	14	15	66	17	6	4	15	64	3
peak622	139	163	296	91	68	219	331	158	115	63	328	34
peak623	280	391	683	371	290	1299	1103	418	335	329	1439	146
peak624	388	487	957	1278	1021	4377	1425	570	464	1332	6142	674
peak625	22	15	15	15	4	16	31	27	11	8	58	6
peak626	964	980	2740	951	667	3698	3059	1159	834	951	4415	382
peak627	20	20	57	32	17	105	59	19	11	33	122	10
peak628	12	9	17	4	5	19	18	9	8	2	17	2
peak629	12	12	36	2	6	33	28	12	11	1	23	4
peak630	12	6	16	5	2	13	17	7	6	5	26	3
peak631	133	120	334	232	158	625	399	167	124	147	824	115
peak632	43	46	105	43	20	107	113	48	49	23	112	3
peak633	7	13	25	16	8	61	25	17	12	14	58	6
peak634	19	12	28	13	11	33	33	12	7	9	78	11
peak635	6	5	6	1	2	7	14	5	7	6	12	0
peak636	5	4	4	11	1	12	3	1	2	2	9	1
peak637	24	21	65	20	11	51	66	36	28	17	47	8
peak638	35	38	87	16	8	48	101	23	31	12	55	7
peak639	27	18	49	33	23	66	54	27	26	17	119	12
peak640	23	11	39	29	18	65	34	16	16	17	130	10
peak641	49	70	124	36	18	134	182	71	67	19	156	15
peak642	31	23	74	32	15	51	84	31	38	36	91	9
peak643	12	23	38	8	10	33	73	34	12	6	45	2
peak644	46	50	91	40	32	133	199	84	48	38	247	19
peak645	30	47	111	29	20	101	124	42	39	30	110	8
peak646	553	519	1206	314	224	836	1380	573	464	431	2539	170
peak647	96	86	219	105	66	250	206	77	77	86	324	29
peak648	83	82	107	144	97	220	157	85	69	49	273	30
peak649	21	35	69	13	5	33	89	36	31	16	84	9
peak650	120	143	274	158	131	429	357	155	159	124	1037	78
peak651	17	19	67	7	10	52	58	22	17	15	36	4
peak652	70	75	147	34	31	111	196	61	64	24	117	11
peak653	276	285	643	330	267	988	734	300	288	254	1252	156
peak654	211	271	522	202	152	634	903	265	214	204	694	76
peak655	201	182	466	114	76	224	546	237	182	93	561	49
peak656	3	8	12	12	1	17	22	5	1	3	39	0
peak657	79	103	216	61	53	199	278	102	100	55	201	39
peak658	85	110	173	99	112	258	234	94	71	86	436	40
peak659	12	7	23	17	10	81	48	18	20	4	65	15
peak660	9	9	11	21	18	55	46	11	12	24	56	13
peak661	17	17	28	16	17	71	50	14	18	14	84	8
peak662	12	17	31	36	22	71	47	24	15	46	208	17
peak663	9	7	16	6	3	21	15	6	8	2	17	1
peak664	274	213	295	114	77	153	534	238	175	130	516	59
peak665	398	372	515	208	145	346	804	379	260	108	603	51
peak666	392	328	549	647	370	1118	548	284	260	327	1908	249
peak667	306	252	384	223	139	261	492	233	213	115	508	69
peak668	134	119	217	99	64	232	238	114	98	73	325	17
peak669	415	384	627	315	180	590	954	419	352	201	884	111
peak670	4	8	25	18	9	38	22	9	7	18	133	8
peak671	60	57	94	13	8	29	115	46	37	11	79	1
peak672	23	22	41	4	7	14	92	30	27	13	50	1
peak673	158	158	403	128	114	419	492	203	157	106	570	50
peak674	13	12	31	14	8	35	44	19	13	17	38	2
peak675	1415	1630	3725	1149	851	3267	4503	1668	1369	1548	7037	672
peak676	42	24	56	62	34	126	62	35	31	39	164	6
peak677	147	158	260	52	30	86	406	201	141	53	306	17
peak678	598	586	1106	469	315	1159	1620	752	590	219	1173	149
peak679	479	570	1005	375	205	979	1467	587	480	179	931	92
peak680	312	323	688	861	534	2338	986	427	318	445	2910	282
peak681	415	380	829	452	267	891	989	469	363	248	1276	131
peak682	161	140	323	185	133	553	338	119	126	125	793	65
peak683	179	222	443	316	195	1109	579	249	209	266	1464	143
peak684	3	4	8	5	1	4	8	3	9	3	30	3
peak685	8	6	15	8	5	13	23	4	7	1	39	4
peak686	2	2	2	0	0	0	13	3	0	0	2	0
peak687	74	48	117	32	32	111	123	71	39	21	139	18
peak688	122	111	317	52	49	205	338	144	119	71	239	26
peak689	262	239	564	201	116	466	667	279	266	225	1119	85
peak690	31	30	82	46	42	186	107	47	20	114	487	45
peak691	3	5	6	5	12	6	16	3	5	1	15	2
peak692	266	230	605	492	283	1197	757	315	236	204	1216	143
peak693	351	356	697	372	241	1079	1164	535	425	258	1164	146
peak694	520	506	1307	899	537	2842	1853	786	560	963	4253	382
peak695	19	19	54	14	12	34	66	22	21	9	31	0
peak696	16	22	61	30	15	71	81	24	27	18	101	10
peak697	17	3	22	7	1	9	36	8	8	4	39	6
peak698	10	11	11	3	9	19	21	7	8	8	26	1
peak699	43	29	60	25	20	39	89	29	18	16	109	6
peak700	13	13	18	5	6	12	28	10	13	10	16	2
peak701	87	113	202	72	58	239	281	90	90	94	518	33
peak702	112	90	215	175	95	346	323	137	106	117	617	54
peak703	21	27	59	31	17	75	70	34	33	14	112	11
peak704	7	17	20	8	11	34	19	11	9	17	36	4
peak705	427	429	655	728	452	1502	974	414	380	360	2219	192
peak706	602	545	1006	807	535	1715	1308	579	527	415	2832	258
peak707	247	240	438	279	174	688	571	221	206	123	1024	110
peak708	24	28	59	34	13	88	107	32	31	14	86	15
peak709	15	21	25	36	22	54	40	18	13	28	103	7
peak710	152	161	381	212	171	815	451	158	132	212	898	100
peak711	31	30	84	46	26	128	102	58	36	43	222	17
peak712	345	300	473	408	195	808	813	386	298	220	1292	122
peak713	603	507	855	851	489	1729	1344	748	493	441	2494	278
peak714	623	617	1420	499	253	1373	1529	614	576	286	1120	148
peak715	1162	1019	2277	3308	1966	7935	2862	1035	1023	1819	8503	1106
peak716	62	49	154	198	112	682	222	70	57	156	843	75
peak717	5	8	10	6	10	53	16	10	5	15	107	7
peak718	207	151	332	359	246	970	412	173	141	202	1443	142
peak719	20	14	57	40	18	91	31	24	12	18	94	10
peak720	906	947	2337	459	376	1873	3133	985	903	855	2930	243
peak721	14	10	30	14	14	35	28	12	6	25	59	1
peak722	12	16	23	22	20	65	21	16	6	15	85	6
peak723	20	13	25	13	8	41	44	17	15	9	58	7
peak724	4	15	19	3	7	25	23	10	10	7	15	1
peak725	7	11	15	4	10	35	19	6	9	7	46	3
peak726	18	13	52	11	7	53	54	10	12	10	60	11
peak727	14	9	26	6	5	8	32	21	13	14	30	1
peak728	4	2	10	15	5	31	12	2	2	8	43	4
peak729	59	50	69	33	18	65	105	63	43	30	195	10
peak730	89	83	174	59	57	198	220	113	106	81	326	33
peak731	71	84	162	67	60	243	179	72	73	51	292	28
peak732	86	71	195	84	59	232	210	105	73	102	386	39
peak733	290	314	606	419	317	1566	892	363	310	327	1671	163
peak734	39	34	68	16	13	68	70	30	23	9	53	6
peak735	39	36	73	26	17	87	83	32	36	7	54	11
peak736	52	42	80	45	17	62	89	49	46	15	84	10
peak737	679	575	1282	1076	688	2860	1887	846	661	652	3803	405
peak738	39	50	107	189	105	587	118	54	44	147	632	48
peak739	93	102	226	71	45	167	249	115	78	45	172	20
peak740	256	255	470	257	203	697	568	230	180	153	827	115
peak741	73	89	176	62	30	163	182	75	69	29	154	21
peak742	183	241	496	199	147	634	603	218	202	143	550	66
peak743	12	19	31	15	11	12	42	24	17	7	32	7
peak744	49	51	61	34	38	101	106	57	32	41	273	13
peak745	35	41	63	29	25	71	79	30	18	28	167	14
peak746	11	15	22	18	6	38	42	14	13	6	29	3
peak747	200	219	512	385	291	1373	702	220	215	523	2047	207
peak748	1138	1153	2410	1995	1373	6143	2667	1251	885	1306	6436	877
peak749	20	12	29	33	19	78	42	19	14	29	168	17
peak750	16	15	38	12	10	39	33	13	16	23	79	14
peak751	18	24	46	25	28	110	57	23	19	26	160	14
peak752	3	8	12	2	0	13	12	0	4	3	26	1
peak753	159	165	421	271	192	879	385	151	145	227	1015	108
peak754	28	31	71	10	13	51	68	34	13	11	52	4
peak755	5	15	26	4	5	14	14	14	7	3	20	0
peak756	51	60	88	99	54	208	137	60	39	92	333	34
peak757	21	16	37	24	22	75	53	21	21	40	171	11
peak758	12	12	29	6	1	22	32	8	15	9	7	4
peak759	15	9	25	6	10	29	26	17	10	7	41	6
peak760	24	36	60	34	15	79	57	26	28	21	147	6
peak761	13	21	23	14	6	54	22	9	8	7	40	9
peak762	13	13	32	23	17	74	28	13	10	13	46	12
peak763	13	24	31	17	18	96	68	16	17	24	91	4
peak764	231	202	482	305	184	714	606	311	227	223	1309	131
peak765	161	162	404	185	126	633	483	168	146	197	994	73
peak766	127	100	265	104	72	358	235	114	97	71	505	47
peak767	157	174	351	127	92	344	385	177	146	112	761	63
peak768	81	81	133	61	36	134	172	123	58	34	315	19
peak769	51	46	67	83	74	151	100	54	30	85	372	44
peak770	37	33	50	72	48	203	94	46	22	50	179	30
peak771	31	28	66	17	5	33	63	37	22	3	57	5
peak772	40	36	67	43	19	106	98	46	29	32	167	22
peak773	234	275	691	392	276	1567	758	293	229	280	1318	148
peak774	33	41	56	14	10	47	93	28	28	27	81	5
peak775	6	9	24	15	9	53	15	12	8	14	105	10
peak776	122	131	328	110	97	455	380	152	124	116	493	60
peak777	2002	1811	2912	3504	2081	7157	3942	1815	1641	1304	8121	1003
peak778	23	26	48	23	15	50	51	25	15	23	77	4
peak779	31	38	69	38	33	113	93	43	33	31	176	14
peak780	37	43	80	51	25	93	107	54	36	36	192	13
peak781	20	28	64	7	19	33	73	22	16	17	62	7
peak782	53	43	113	118	79	262	135	62	49	88	460	49
peak783	360	356	786	365	203	1050	1055	469	336	201	1119	143
peak784	139	112	244	251	136	622	279	96	94	126	513	78
peak785	35	29	61	36	15	52	83	34	30	22	111	10
peak786	95	96	211	101	69	316	353	108	85	71	452	44
peak787	82	136	232	45	36	160	277	150	71	40	165	22
peak788	137	176	403	83	59	225	531	218	145	68	270	35
peak789	379	402	916	789	651	2614	1285	467	400	724	3271	428
peak790	233	252	569	162	115	499	760	287	263	97	498	79
peak791	50	48	116	121	61	414	176	75	73	109	431	48
peak792	25	35	59	17	11	69	60	31	28	8	58	5
peak793	30	35	71	23	17	40	86	21	23	21	46	7
peak794	862	686	1289	1320	721	2230	1304	656	523	525	3211	376
peak795	159	161	211	106	53	145	331	134	126	89	251	35
peak796	262	262	421	340	177	485	539	237	177	163	885	97
peak797	236	227	335	182	107	296	424	192	159	87	656	53
peak798	211	243	613	167	86	427	562	235	218	75	344	44
peak799	25	14	37	19	19	77	46	14	12	16	88	9
peak800	221	210	427	224	119	537	590	222	178	130	602	62
peak801	224	247	475	258	213	943	545	237	251	275	1275	114
peak802	128	105	229	161	98	353	285	173	93	173	867	61
peak803	153	144	302	140	103	373	404	197	143	151	963	63
peak804	63	64	145	92	64	194	202	99	85	64	437	39
peak805	35	44	82	111	66	265	94	49	40	72	457	46
peak806	447	444	892	841	559	2319	953	403	409	560	2662	289
peak807	162	126	245	61	35	189	410	141	111	51	272	30
peak808	108	85	174	141	116	351	174	80	63	132	574	57
peak809	5	4	10	2	3	11	4	2	4	8	13	3
peak810	4	4	12	6	4	19	8	4	0	11	46	1
peak811	128	143	275	217	146	578	381	153	123	145	827	96
peak812	5	6	4	2	5	28	19	5	6	8	26	0
peak813	133	130	219	81	65	252	324	147	134	61	284	26
peak814	476	487	743	496	352	1081	1364	459	473	333	1424	175
peak815	131	143	211	54	36	108	357	133	139	31	170	19
peak816	5	5	9	3	8	31	11	4	7	2	16	0
peak817	43	33	117	77	39	220	121	39	29	27	174	15
peak818	17	10	56	31	15	60	57	18	18	28	81	13
peak819	17	11	47	10	4	25	36	9	17	7	52	6
peak820	7	20	29	14	7	44	22	5	7	19	62	6
peak821	79	70	118	49	23	131	184	89	51	14	143	17
peak822	204	172	348	399	254	1059	472	260	194	215	1255	170
peak823	29	28	46	19	17	54	52	25	23	18	64	3
peak824	62	71	149	94	68	357	189	61	58	49	321	39
peak825	67	109	273	134	92	494	330	124	96	103	427	47
peak826	93	112	222	78	49	240	252	96	92	52	332	24
peak827	22	23	47	6	7	48	68	28	26	19	65	5
peak828	19	27	28	81	32	124	38	29	12	26	166	14
peak829	13	8	25	4	1	13	18	15	11	3	12	0
peak830	677	871	1640	1623	1287	5592	2617	1027	810	1654	7546	815
peak831	1	9	7	8	2	16	12	11	8	3	19	1
peak832	13	17	31	10	12	78	43	18	20	17	89	7
peak833	38	40	89	22	10	111	132	44	42	31	129	9
peak834	43	78	100	25	19	96	143	72	54	22	85	4
peak835	59	90	165	121	81	469	213	77	74	90	406	57
peak836	9	27	63	8	14	44	69	12	10	4	48	5
peak837	144	174	356	130	83	562	425	164	157	95	441	48
peak838	221	215	469	381	270	1276	611	248	219	299	1282	155
peak839	12	15	17	4	4	6	27	14	17	6	18	4
peak840	18	28	28	20	16	42	77	16	15	20	69	10
peak841	4	16	23	4	4	21	29	11	9	10	12	7
peak842	21	16	38	21	6	52	54	15	13	9	50	8
peak843	3	7	13	3	3	17	19	5	2	9	32	5
peak844	12	14	29	3	9	28	28	10	7	8	30	5
peak845	11	8	14	4	6	11	15	13	9	4	15	1
peak846	11	14	37	4	7	14	43	17	13	8	42	1
peak847	18	19	34	11	5	46	30	9	18	6	44	10
peak848	14	20	41	26	14	96	54	21	4	33	103	18
peak849	479	426	1014	325	235	1059	1437	577	394	294	1293	112
peak850	139	107	268	95	67	268	314	127	104	62	285	35
peak851	619	460	846	60	24	80	918	430	384	31	110	23
peak852	13	14	26	22	14	92	31	13	13	22	97	3
peak853	44	31	104	122	86	452	106	55	48	114	502	55
peak854	70	65	121	55	51	176	161	66	69	69	319	24
peak855	26	42	112	89	68	326	102	40	43	77	446	49
peak856	33	41	68	57	45	208	85	35	33	95	396	31
peak857	21	17	52	25	16	79	44	20	12	19	56	15
peak858	287	312	511	440	289	1244	710	308	253	339	1587	160
peak859	294	300	574	441	293	1133	867	318	296	347	1455	173
peak860	55	41	86	77	50	252	103	51	41	118	422	43
peak861	144	135	195	236	159	465	348	170	118	129	753	77
peak862	157	156	264	174	105	381	405	183	147	112	429	61
peak863	96	117	190	157	88	399	288	119	103	107	434	42
peak864	151	142	269	289	186	547	385	167	123	135	776	105
peak865	267	244	377	478	253	926	750	330	229	216	1217	151
peak866	2	2	5	3	0	5	2	2	1	7	9	0
peak867	4	2	6	4	1	5	2	2	3	3	20	1
peak868	0	0	2	2	2	0	3	0	0	2	10	0
peak869	46	42	91	65	37	191	77	35	29	50	150	33
peak870	30	38	80	46	29	189	76	42	24	40	213	24
peak871	84	92	159	179	105	396	213	108	78	101	556	91
peak872	23	24	77	20	25	74	67	25	16	20	96	14
peak873	22	15	59	24	12	38	48	18	19	9	62	9
peak874	16	27	50	7	7	24	70	20	11	8	41	2
peak875	76	66	171	127	81	341	178	76	68	53	293	61
peak876	1	2	3	0	0	3	2	0	4	2	7	3
peak877	7	8	18	9	7	26	19	7	7	19	48	10
peak878	6	2	5	3	1	24	14	6	4	10	34	1
peak879	21	18	39	12	7	46	38	13	10	17	139	5
peak880	73	70	115	137	88	245	177	64	57	92	443	42
peak881	37	43	86	15	5	55	125	49	37	31	98	16
peak882	28	29	77	13	11	47	90	41	25	30	79	6
peak883	34	16	62	24	14	76	52	20	19	11	55	7
peak884	65	68	174	80	48	227	157	70	55	57	328	22
peak885	10	8	21	7	9	22	27	18	7	15	44	4
peak886	10	7	21	18	14	20	31	13	9	6	46	6
peak887	26	33	61	31	21	56	68	33	27	22	104	4
peak888	103	122	243	221	141	695	335	136	116	192	790	89
peak889	242	211	528	322	236	962	654	283	216	239	1468	162
peak890	32	28	58	20	13	39	77	28	25	10	52	5
peak891	74	77	119	54	33	132	190	94	63	27	130	21
peak892	133	121	184	119	92	239	255	151	90	93	356	57
peak893	11	20	26	22	18	41	17	11	5	26	99	9
peak894	5	2	21	6	6	28	11	4	3	3	43	8
peak895	15	12	32	13	7	32	36	15	11	7	84	4
peak896	130	151	405	270	185	992	414	141	133	231	1156	138
peak897	90	124	261	55	40	266	299	121	102	60	284	21
peak898	50	62	125	99	61	262	162	81	68	88	535	59
peak899	88	75	182	65	50	150	205	82	83	31	226	30
peak900	44	32	67	48	26	136	99	42	32	26	187	17
peak901	37	25	64	48	25	135	69	41	32	35	172	17
peak902	33	24	74	45	19	68	63	37	22	27	120	9
peak903	54	27	76	22	18	54	77	37	28	35	148	5
peak904	400	430	876	437	264	1184	1120	524	391	288	1840	149
peak905	466	507	1118	261	184	787	1395	547	477	190	966	101
peak906	216	245	481	93	61	339	565	293	238	129	621	48
peak907	23	16	53	14	12	49	90	32	27	21	56	3
peak908	39	44	69	37	29	67	120	45	38	37	92	8
peak909	27	21	52	22	9	41	94	40	33	13	80	4
peak910	281	252	670	289	144	814	792	263	274	191	1091	100
peak911	104	113	267	328	205	922	335	141	100	191	1024	116
peak912	352	331	814	204	131	553	775	310	266	170	607	65
peak913	763	715	1812	653	473	1849	2021	835	702	513	2365	284
peak914	32	46	96	24	15	55	120	23	31	12	63	6
peak915	19	18	41	10	7	41	53	25	24	4	33	7
peak916	57	70	162	59	46	198	153	56	59	56	245	31
peak917	83	114	207	66	29	165	263	96	88	61	186	13
peak918	12	26	45	12	7	34	29	9	19	13	31	4
peak919	30	32	76	7	6	52	93	24	33	11	49	5
peak920	25	24	59	29	28	104	74	21	15	48	272	29
peak921	25	20	49	35	31	72	82	19	19	35	109	14
peak922	13	10	18	16	10	42	24	5	6	11	42	4
peak923	1420	1293	3130	2082	1310	6342	3150	1222	1350	1367	7599	847
peak924	1245	1163	2550	1729	1103	4787	2679	1303	1157	1085	6280	699
peak925	18	14	27	21	11	50	41	10	8	18	86	9
peak926	164	202	363	349	237	1023	522	221	172	249	1486	151
peak927	33	39	60	99	54	247	95	49	38	65	329	25
peak928	124	96	218	110	98	344	276	135	100	84	412	58
peak929	28	16	65	12	16	46	80	40	24	21	80	7
peak930	58	64	114	108	48	232	135	53	53	26	147	40
peak931	575	611	1311	1378	881	3900	1806	757	652	1345	5524	466
peak932	59	59	176	19	21	64	207	77	62	24	147	17
peak933	209	155	344	365	249	980	421	175	145	206	1447	142
peak934	173	155	380	155	89	481	553	186	157	92	536	55
peak935	546	532	922	986	604	2053	1367	620	492	559	3479	321
peak936	3	8	13	9	8	19	19	5	3	11	77	2
peak937	25	22	40	21	25	72	45	19	22	47	200	15
peak938	12	8	26	13	14	34	25	11	5	23	57	1
peak939	13	20	24	22	20	65	23	16	6	15	85	6
peak940	8	15	21	10	7	14	19	6	9	0	15	3
peak941	21	20	52	10	9	37	75	21	21	13	8	4
peak942	61	42	119	138	101	383	203	76	51	158	739	70
peak943	93	99	194	219	155	691	257	118	85	218	1050	97
peak944	148	146	294	185	133	572	506	198	155	119	695	65
peak945	5	0	3	3	5	12	4	2	2	1	3	2
peak946	2	3	8	10	10	14	5	2	0	4	24	2
peak947	6	3	4	9	13	36	17	4	2	5	49	6
peak948	23	41	40	36	29	134	111	39	21	32	132	23
peak949	4	2	1	2	0	8	3	1	2	0	17	2
peak950	1	5	5	6	10	24	3	4	4	2	27	3
