control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak6003	139	47	1020	445	210	289	377	722
peak6004	120	69	710	112	267	312	394	887
peak6005	258	89	1115	341	632	703	944	1391
peak6006	24	28	303	166	21	23	158	172
peak6007	83	26	344	224	213	278	489	966
peak6008	3711	754	12658	5940	14469	18826	20835	44206
peak6009	162	31	3346	1539	347	528	2802	5396
peak6010	56	0	429	72	18	7	61	71
peak6011	68	45	1325	742	193	240	1164	1895
peak6012	72	73	351	392	162	269	375	1075
peak6013	21	0	391	238	113	159	385	554
peak6014	36	0	428	141	56	51	244	447
peak6015	387	123	2635	1531	873	1145	2065	4496
peak6016	698	335	6740	2722	176	167	364	924
peak6017	224	35	541	505	496	722	766	1120
peak6018	121	2	381	138	116	117	282	706
peak6019	85	23	294	95	65	88	228	543
peak6020	324	63	2861	1573	367	508	2166	4015
peak6021	217	11	1361	608	276	365	1174	2109
peak6022	491	164	3067	1552	1029	1380	3216	5673
peak6023	111	15	309	206	165	242	274	595
peak6024	19	0	430	449	65	74	321	566
peak6025	300	124	3791	1919	705	771	3461	6515
peak6026	89	1	2035	978	422	468	2622	4931
peak6027	26	6	137	95	83	105	223	382
peak6028	100	37	692	338	96	123	527	1190
peak6029	34	4	421	172	82	98	289	576
peak6030	7	0	205	43	7	15	112	99
peak6031	259	0	559	196	268	366	561	1064
peak6032	510	344	9354	4611	1820	1936	6724	11952
peak6033	326	16	752	365	313	373	813	1340
peak6034	35	18	489	126	88	123	438	782
peak6035	109	46	1547	963	528	509	1210	2594
peak6036	86	61	1554	975	236	304	1418	2521
peak6037	295	46	980	434	340	445	703	1305
peak6038	157	29	598	710	210	249	610	1568
peak6039	52	12	353	128	127	125	289	608
peak6040	71	109	488	207	217	265	420	1072
peak6041	39	0	219	31	62	70	149	275
peak6042	499	68	775	296	478	610	742	1470
peak6043	755	77	867	507	2856	3430	2046	3809
peak6044	394	347	2759	1122	3474	4124	4346	9162
peak6045	507	216	5188	2393	1896	2331	5526	10244
peak6046	302	280	2270	2021	423	492	2194	4204
peak6047	103	63	849	739	355	374	992	1899
peak6048	52	27	525	471	215	248	448	949
peak6049	98	95	2355	1471	412	516	2012	3843
peak6050	59	0	325	188	164	247	210	410
peak6051	59	25	206	117	140	177	519	835
peak6052	18	14	582	229	104	171	273	554
peak6053	520	149	1784	1193	1754	2084	1825	3859
peak6054	196	67	746	257	529	674	935	2063
peak6055	1	0	158	94	30	36	188	251
peak6056	308	156	3254	2506	774	1044	2495	5371
peak6057	23	49	246	23	81	151	515	907
peak6058	43	25	766	590	45	65	235	733
peak6059	116	0	877	357	145	234	410	899
peak6060	84	0	731	263	467	514	600	1518
peak6061	46	5	176	327	201	345	662	1074
peak6062	44	0	216	170	102	98	308	678
peak6063	11	0	461	277	155	142	505	1396
peak6064	3	0	182	142	68	85	176	549
peak6065	458	131	3784	1505	953	1184	3647	7908
peak6066	248	53	1429	818	1312	1526	2462	6314
peak6067	66	62	378	195	447	488	456	1178
peak6068	23	0	516	225	29	37	203	223
peak6069	20	0	416	330	28	51	225	564
peak6070	9	30	345	47	28	12	119	144
peak6071	34	0	1178	389	44	61	487	841
peak6072	28	0	221	58	38	31	28	186
peak6073	179	33	2254	887	482	517	1528	3265
peak6074	134	0	817	148	411	601	694	1165
peak6075	2675	420	4574	1648	3148	3923	2442	5483
peak6076	536	71	7412	3089	1373	1844	7403	13426
peak6077	371	33	2976	1649	1630	2295	3908	6587
peak6078	1811	410	4058	1759	15677	20170	11559	25142
peak6079	30	0	233	45	710	780	1221	2083
peak6080	100	49	584	282	137	217	441	818
peak6081	140	28	582	388	239	314	962	1808
peak6082	92	0	579	435	180	286	1123	2239
peak6083	453	412	6537	5583	1907	2220	9737	22968
peak6084	353	29	1542	1389	374	449	1152	2233
peak6085	337	120	2335	1771	411	556	1516	3109
peak6086	447	154	2830	2609	542	719	2014	4065
peak6087	515	105	3662	2809	855	937	2413	5378
peak6088	257	59	486	351	300	406	438	584
peak6089	215	138	1612	520	958	1121	1596	3300
peak6090	39	0	218	170	166	145	358	589
peak6091	91	11	574	299	116	118	680	1094
peak6092	110	35	582	290	325	384	480	885
peak6093	291	53	797	471	735	1139	953	2507
peak6094	66	0	520	204	162	121	410	452
peak6095	63	1	500	285	52	64	198	517
peak6096	131	63	1330	886	335	384	1301	2127
peak6097	67	0	322	179	120	164	248	517
peak6098	34	49	491	486	79	125	379	690
peak6099	42	12	971	402	101	170	330	814
peak6100	290	202	5481	3571	1185	1374	6017	12610
peak6101	54	50	336	141	392	475	428	564
peak6102	126	116	974	264	789	908	1092	1911
peak6103	2704	186	1535	481	3693	5561	1703	3937
peak6104	16905	7215	7399	2428	30012	34230	4854	10619
peak6105	196	57	962	392	245	356	771	1455
peak6106	549	95	3763	1794	1108	1388	2122	4402
peak6107	169	76	920	422	493	552	449	1093
peak6108	25	0	443	168	184	250	346	649
peak6109	56	6	826	852	208	271	644	2249
peak6110	302	97	3817	2118	1073	1339	4087	8375
peak6111	140	46	544	135	212	291	372	595
peak6112	6	0	233	193	24	29	137	273
peak6113	104	22	883	514	152	195	493	1218
peak6114	107	22	502	452	262	396	509	865
peak6115	40	0	383	192	18	6	128	123
peak6116	12	0	287	290	19	37	128	240
peak6117	191	27	886	701	106	171	702	1338
peak6118	301	146	1337	1508	168	241	962	2114
peak6119	295	36	1239	1555	191	253	969	2206
peak6120	163	9	519	260	125	173	375	861
peak6121	750	114	2388	1525	494	843	1623	3387
peak6122	713	190	3527	1419	1196	1623	1703	3620
peak6123	841	201	4384	2213	1266	1493	3359	6714
peak6124	68	0	588	279	122	146	406	722
peak6125	147	0	1646	1051	165	207	1053	2126
peak6126	99	19	412	309	100	128	326	816
peak6127	390	30	856	341	308	417	573	994
peak6128	22	0	623	303	52	58	334	521
peak6129	220	27	2725	1066	434	440	1176	2124
peak6130	31	0	274	186	81	90	255	473
peak6131	171	1	1636	1224	229	274	1218	2671
peak6132	267	9	2497	1216	280	386	1697	2267
peak6133	21	0	137	135	10	19	38	69
peak6134	11	0	182	0	47	69	568	1016
peak6135	776	195	2466	1254	1764	2067	2767	5223
peak6136	432	58	1172	519	807	1005	1383	2288
peak6137	587	131	3518	2115	1149	1321	4152	6612
peak6138	319	44	2476	760	530	584	2985	4261
peak6139	653	236	1009	626	1094	1634	912	2002
peak6140	575	73	1891	1213	1337	1727	2423	6211
peak6141	445	53	4061	1533	150	230	1286	2142
peak6142	66	0	508	188	170	233	728	1455
peak6143	19	12	434	133	151	137	433	689
peak6144	15	0	353	88	267	279	314	628
peak6145	634	151	5393	1887	845	933	5467	7708
peak6146	91	0	670	183	208	344	403	948
peak6147	44	32	543	378	147	171	323	915
peak6148	150	0	1282	408	312	358	1109	2339
peak6149	46	19	442	491	66	61	451	885
peak6150	105	76	1296	454	354	437	875	1732
peak6151	126	29	567	217	283	335	397	689
peak6152	290	29	1566	776	652	952	1524	2699
peak6153	53	0	207	52	169	223	205	297
peak6154	118	1	814	425	346	364	1667	2857
peak6155	10	0	190	193	93	98	332	636
peak6156	21	1	508	473	175	205	628	1815
peak6157	23	0	729	489	122	135	763	2120
peak6158	17	0	456	209	79	110	565	1003
peak6159	21	0	208	80	101	109	237	345
peak6160	11	0	120	12	102	113	347	593
peak6161	9	0	211	294	14	16	88	235
peak6162	38	0	519	267	71	53	190	399
peak6163	103	0	1016	551	183	235	723	1290
peak6164	83	22	474	68	86	145	248	397
peak6165	50	18	292	164	75	91	215	487
peak6166	27	2	165	27	80	110	127	251
peak6167	105	0	624	213	129	141	354	690
peak6168	580	136	3189	1011	1289	1576	2671	4727
peak6169	971	152	3099	2021	1036	1125	2618	5531
peak6170	643	356	4577	3233	1182	1596	3004	7460
peak6171	30	0	255	245	50	54	287	583
peak6172	108	13	1014	202	305	371	570	1197
peak6173	9	49	348	185	65	86	190	429
peak6174	15	0	306	229	44	33	143	314
peak6175	33	0	236	85	171	209	341	577
peak6176	123	9	953	503	256	287	758	1507
peak6177	96	0	2167	983	283	326	1359	3017
peak6178	116	9	940	596	486	655	942	2129
peak6179	327	160	975	1013	560	847	979	2031
peak6180	18	0	448	282	54	66	191	503
peak6181	10	0	227	142	25	55	160	342
peak6182	1586	257	3009	1656	1628	1945	2027	3731
peak6183	974	148	1288	824	1541	2060	1476	2744
peak6184	2089	464	9060	5278	4825	6260	11024	21797
peak6185	102	0	289	117	294	311	451	993
peak6186	30778	7103	109556	78947	31253	38693	69408	133249
peak6187	99	47	694	455	85	137	77	266
peak6188	3	0	130	33	50	50	284	638
peak6189	4	0	87	54	76	106	323	625
peak6190	16	1	194	26	105	124	412	595
peak6191	12	0	98	107	52	49	228	488
peak6192	5	0	214	47	68	103	244	552
peak6193	151	31	1510	1075	640	626	4462	8355
peak6194	1182	437	5448	3801	2788	3412	4478	9049
peak6195	1595	1045	5174	2745	4192	5506	4584	9259
peak6196	1077	996	4863	2299	4746	6088	3672	8299
peak6197	5719	1379	23110	11247	8938	11804	12819	30088
peak6198	316	68	2983	1675	1065	1272	4985	9729
peak6199	140	38	1048	407	179	216	491	1003
peak6200	39	0	56	45	25	38	69	143
peak6201	17	0	39	11	38	52	125	67
peak6202	195	27	520	349	204	181	257	476
peak6203	19	31	669	325	67	62	1081	1400
peak6204	101	100	1154	654	360	334	1255	1963
peak6205	113	36	1253	321	224	270	1287	1652
peak6206	504	81	3282	1360	1078	1439	4888	7728
peak6207	110	46	515	106	1103	1261	818	1623
peak6208	606	62	4189	1054	420	465	1764	3216
peak6209	190	179	1078	454	1042	1251	517	1482
peak6210	394	78	1884	670	787	895	1840	3403
peak6211	408	87	1047	728	385	416	952	1261
peak6212	523	74	987	646	1982	2631	4853	7806
peak6213	239	108	2561	370	2635	3497	7385	12967
peak6214	32	0	306	0	300	318	392	598
peak6215	113	0	665	214	308	281	924	1438
peak6216	47	30	430	203	350	343	614	1131
peak6217	30	0	202	176	83	108	386	448
peak6218	11	6	264	236	772	758	1315	2095
peak6219	22	34	49	50	157	169	319	388
peak6220	85	59	169	271	340	440	390	790
peak6221	8	0	56	40	103	125	340	640
peak6222	0	0	17	1	22	35	114	192
peak6223	549	47	2020	1008	933	1172	1711	4059
peak6224	91	29	581	315	379	501	574	1080
peak6225	99	100	296	144	251	291	212	461
peak6226	0	0	251	201	7	12	63	67
peak6227	42	0	483	165	22	46	118	281
peak6228	137	82	481	365	389	527	412	907
peak6229	831	110	5962	2098	1962	2568	5729	11928
peak6230	24	28	432	272	53	76	319	763
peak6231	42	4	561	315	267	295	626	679
peak6232	24	21	505	511	95	106	278	933
peak6233	28	36	756	407	60	93	403	843
peak6234	7	0	368	346	124	120	323	509
peak6235	373	135	403	207	619	838	714	1334
peak6236	147	217	393	164	649	805	616	1283
peak6237	4917	822	18975	11349	5027	6476	12758	25798
peak6238	5192	700	5567	3620	3777	5116	4970	9552
peak6239	1676	185	2085	1258	1499	2211	1373	3371
peak6240	802	295	2822	2284	653	841	1851	3829
peak6241	4425	874	17093	15913	2064	2731	11965	23146
peak6242	3123	802	14199	12598	2272	3083	9246	16863
peak6243	105	0	952	345	257	324	1085	1369
peak6244	30	0	264	26	92	79	158	296
peak6245	3215	645	4112	2276	3497	4833	4205	6835
peak6246	11649	2381	23067	16794	6947	8823	22575	35715
peak6247	6852	1998	19272	14033	5726	7217	12015	23794
peak6248	107	44	777	561	486	606	781	1504
peak6249	89	0	1263	507	107	114	558	1000
peak6250	38	0	525	107	49	59	195	271
peak6251	69	45	583	171	20	31	213	335
peak6252	80	39	244	103	108	146	274	371
peak6253	56	0	246	138	143	203	270	849
peak6254	61	11	209	211	61	115	308	513
peak6255	52	0	249	124	67	53	228	317
peak6256	310	360	1366	479	955	1129	864	1439
peak6257	714	304	1272	743	897	1021	884	1640
peak6258	1654	263	5182	2118	2051	2496	3825	7667
peak6259	197	42	594	325	224	286	547	875
peak6260	145	0	1373	385	418	511	1399	2222
peak6261	352	110	3659	2103	806	1031	3058	6348
peak6262	17	0	139	116	218	312	1026	1885
peak6263	1	0	36	23	35	46	147	290
peak6264	2	0	8	0	82	119	223	414
peak6265	99	32	499	427	73	122	305	619
peak6266	217	190	2802	2317	734	882	2208	4604
peak6267	401	19	5384	3224	594	709	3945	6518
peak6268	11	39	435	234	109	110	390	690
peak6269	127	0	449	401	151	179	442	864
peak6270	156	54	1295	524	364	458	697	1309
peak6271	117	10	661	203	581	660	728	1614
peak6272	47	0	203	140	70	122	345	659
peak6273	16	0	118	23	31	47	330	529
peak6274	0	9	144	11	7	6	95	137
peak6275	153	0	379	36	86	103	205	425
peak6276	851	88	1915	1083	1525	2029	3013	6731
peak6277	146	80	1223	331	191	252	535	924
peak6278	23	0	735	274	99	96	356	708
peak6279	263	30	1535	461	645	723	3473	4970
peak6280	13	0	207	201	53	54	351	580
peak6281	223	66	2192	1607	723	996	2930	5349
peak6282	139	0	378	152	204	269	1018	1576
peak6283	117	93	514	338	191	213	325	676
peak6284	253	42	738	287	345	448	688	1462
peak6285	116	90	542	294	319	281	463	1137
peak6286	318	83	1751	993	282	396	1243	2634
peak6287	407	46	3047	1198	485	594	1927	2958
peak6288	169	17	874	288	250	328	305	683
peak6289	201	42	859	547	147	175	655	1223
peak6290	44	66	431	167	144	171	529	1020
peak6291	50	0	460	225	143	172	991	1385
peak6292	128	127	506	240	119	184	407	626
peak6293	634	114	1467	589	1540	1764	1774	3049
peak6294	17	0	165	66	36	70	197	374
peak6295	45	0	142	114	60	91	279	457
peak6296	276	96	1012	599	709	681	862	1515
peak6297	230	0	95	17	33	71	293	129
peak6298	869	96	5308	2243	607	838	3747	5793
peak6299	10	0	287	98	66	81	63	194
peak6300	70	64	547	547	46	62	329	570
peak6301	1074	49	1656	613	234	269	1153	1811
peak6302	169	163	829	574	308	346	417	946
peak6303	127	85	761	221	226	200	435	567
peak6304	227	21	1172	523	261	296	556	849
peak6305	47	1	451	28	26	38	78	184
peak6306	167	42	742	255	278	379	275	617
peak6307	172	1	1027	297	260	367	1022	1558
peak6308	237	23	1279	320	289	351	1406	2150
peak6309	298	239	1760	961	1436	1460	1320	2770
peak6310	189	86	219	200	226	292	360	777
peak6311	7	0	339	121	81	93	306	426
peak6312	13	6	531	146	51	74	492	1001
peak6313	75	46	2409	1270	558	568	1734	3756
peak6314	75	24	385	256	158	198	423	540
peak6315	37	34	441	249	374	372	409	625
peak6316	122	71	968	420	414	445	862	1558
peak6317	108	15	513	225	320	404	569	1174
peak6318	118	34	800	314	237	373	857	1366
peak6319	125	15	613	210	522	751	712	1290
peak6320	1054	333	18421	10548	3103	3541	24378	37964
peak6321	68	0	1216	838	124	211	1009	1744
peak6322	2	38	321	135	72	94	278	610
peak6323	5978	1347	3615	1800	8454	10268	2848	5635
peak6324	1785	441	1695	874	2176	2997	972	2194
peak6325	73	0	636	211	53	87	385	674
peak6326	1325	375	4681	2399	2714	3237	5146	9383
peak6327	1177	136	10764	6142	2190	2787	12772	23454
peak6328	1110	193	6531	2380	2354	2563	4977	7281
peak6329	1008	177	3367	1233	1947	2043	2827	4420
peak6330	55	46	641	352	349	420	202	454
peak6331	418	90	1288	894	1606	1826	1374	2819
peak6332	848	17	346	66	285	386	464	705
peak6333	888	83	1555	507	541	582	1427	2816
peak6334	1682	414	16963	6876	2614	3099	12480	23238
peak6335	533	102	2546	844	1778	2268	4715	9538
peak6336	34	14	216	159	124	128	105	282
peak6337	394	53	656	622	223	293	702	1025
peak6338	510	190	681	587	610	694	776	1554
peak6339	2	1	40	9	130	126	519	586
peak6340	27	0	78	58	235	242	1335	1662
peak6341	603	252	1856	923	836	893	1623	3147
peak6342	1600	110	2308	1255	795	1113	2564	4265
peak6343	272	123	5685	2640	988	1182	5717	9463
peak6344	200	84	964	465	815	911	853	1513
peak6345	222	26	1358	467	351	381	935	1499
peak6346	253	78	2850	1710	382	392	946	1784
peak6347	721	65	2931	1472	1561	2022	4249	7247
peak6348	139	28	359	180	600	789	851	1481
peak6349	155	61	1403	939	184	269	253	612
peak6350	379	143	1319	696	1076	1462	1631	3770
peak6351	176	63	799	414	342	381	712	1367
peak6352	961	223	1010	475	1949	2687	2017	3874
peak6353	48	0	558	166	400	513	479	1179
peak6354	428	2	1058	385	1051	1242	1333	2569
peak6355	302	4	826	511	772	891	1422	2311
peak6356	63	24	336	66	89	109	181	519
peak6357	25	23	423	414	42	65	148	327
peak6358	145	23	1164	459	149	220	354	805
peak6359	78	0	528	184	288	414	402	834
peak6360	156	45	1130	815	222	244	852	1410
peak6361	63	0	196	0	332	448	413	592
peak6362	44	23	258	0	171	179	187	269
peak6363	6113	1986	15053	8681	25022	31369	24544	47023
peak6364	279	23	2087	1298	570	662	1495	2662
peak6365	620	0	953	554	1277	1621	1186	2673
peak6366	110	40	1725	1127	613	787	3217	6008
peak6367	8	1	41	0	102	166	297	657
peak6368	34	0	418	114	105	114	571	943
peak6369	287	23	2176	1840	381	544	1647	3472
peak6370	109	63	815	807	252	245	789	1562
peak6371	69	18	430	191	101	118	445	580
peak6372	167	54	947	498	216	254	593	1331
peak6373	49	1	393	290	89	112	224	516
peak6374	88	57	2100	1306	294	353	2041	4186
peak6375	871	270	1219	810	1299	1518	1066	2273
peak6376	122	58	853	224	400	486	602	1455
peak6377	179	19	899	397	396	481	627	1397
peak6378	133	53	1045	518	246	357	1091	2138
peak6379	176	16	1750	1263	274	412	1866	2907
peak6380	516	89	1608	691	911	1252	1242	2238
peak6381	269	65	860	380	275	361	531	947
peak6382	45	23	229	207	67	89	96	179
peak6383	257	0	1900	1085	612	645	1914	3537
peak6384	166	34	343	289	107	178	359	649
peak6385	599	58	3029	1576	557	717	2306	3836
peak6386	121	79	1957	978	256	364	1740	3236
peak6387	24	0	752	516	116	139	558	951
peak6388	44	39	447	298	160	205	285	639
peak6389	419	84	3751	1723	865	949	4674	7129
peak6390	1552	206	8553	3361	1218	1545	8612	11573
peak6391	1822	263	4939	2904	3062	3650	3440	7492
peak6392	42	0	215	136	26	32	118	108
peak6393	125	28	352	367	263	384	475	740
peak6394	22	16	188	23	94	97	174	377
peak6395	39	0	234	183	37	62	191	378
peak6396	1	0	141	12	8	0	10	19
peak6397	180	55	2602	1669	170	219	845	1721
peak6398	22	0	239	125	32	36	92	125
peak6399	55	56	326	69	144	242	642	1067
peak6400	11	0	463	273	32	40	163	517
peak6401	6	1	152	95	17	16	109	110
peak6402	29	2	250	31	11	14	152	177
peak6403	544	177	5217	2458	1645	2212	3932	6799
peak6404	95	34	793	323	88	125	355	714
peak6405	17	0	337	154	44	37	140	238
peak6406	43	0	249	118	27	24	173	193
peak6407	4364	1347	6364	4234	15102	14992	10702	17302
peak6408	2555	281	2044	966	5387	6531	2777	4316
peak6409	1333	456	1712	848	2617	2993	1570	2735
peak6410	102	36	1231	453	212	322	861	1425
peak6411	2288	168	6702	2118	2993	3246	6068	10002
peak6412	22	19	470	275	53	76	255	294
peak6413	106	16	599	117	306	381	529	945
peak6414	257	91	1961	606	406	456	2072	3053
peak6415	288	47	2743	973	494	631	2714	4378
peak6416	117	19	1180	694	310	419	860	1656
peak6417	43	44	744	222	130	117	409	1113
peak6418	35	20	322	86	48	74	436	795
peak6419	94	0	1044	594	164	220	580	797
peak6420	1404	164	1851	1019	1568	1805	1683	2809
peak6421	103	10	707	560	87	100	506	807
peak6422	267	28	914	562	247	324	922	1394
peak6423	298	49	1723	950	352	460	840	1792
peak6424	179	108	4914	2081	740	884	2530	5217
peak6425	385	39	1131	569	269	336	577	1184
peak6426	401	246	707	356	1398	1755	1039	1995
peak6427	131	53	650	266	265	304	465	633
peak6428	165	118	2173	1057	639	738	1498	3174
peak6429	59	1	696	519	126	191	398	724
peak6430	123	124	1122	375	256	327	684	1490
peak6431	83	11	589	195	163	214	455	691
peak6432	78	6	983	199	204	222	892	1238
peak6433	145	0	486	110	130	170	448	704
peak6434	107	18	460	307	260	284	639	1044
peak6435	281	17	1418	661	563	694	1342	2354
peak6436	232	1	1082	306	257	293	825	1270
peak6437	71	53	1078	381	110	106	684	1155
peak6438	63	31	385	315	214	226	603	1030
peak6439	17	42	116	52	106	137	126	364
peak6440	18	1	396	304	66	90	381	722
peak6441	453	77	824	308	324	527	860	1652
peak6442	135	47	595	249	447	531	527	1252
peak6443	321	184	720	392	1022	1253	867	1618
peak6444	19	28	204	109	84	85	141	302
peak6445	886	249	1920	810	2052	2317	1755	3237
peak6446	466	184	2103	887	1027	1347	966	2433
peak6447	1111	241	3492	1694	741	999	2442	4708
peak6448	156	137	266	60	609	780	477	770
peak6449	482	187	1822	448	2515	2852	2109	4452
peak6450	855	72	1499	438	606	779	1297	1933
peak6451	120	21	1218	567	234	292	969	1876
peak6452	19	64	156	42	78	108	185	307
peak6453	1086	87	3289	2853	1322	1482	3328	5529
peak6454	443	118	2317	1040	888	1044	1830	3042
peak6455	439	91	1942	1008	770	781	1352	2164
peak6456	90	29	531	545	157	170	835	1515
peak6457	209	52	2553	1274	545	694	3844	6215
peak6458	23	0	221	42	73	78	252	346
peak6459	93	63	349	198	93	117	249	610
peak6460	84	18	1035	868	167	260	496	1169
peak6461	145	157	1779	868	308	423	1047	1816
peak6462	4352	164	900	534	3180	3826	1563	2294
peak6463	552	391	1681	1093	914	1167	1805	3451
peak6464	69	0	241	109	136	190	382	859
peak6465	65	12	877	643	67	78	719	1270
peak6466	1980	43	4311	2627	2190	2668	5815	11235
peak6467	1351	194	1602	474	1506	1688	1279	2165
peak6468	85	13	508	73	128	209	354	610
peak6469	53	26	363	40	150	168	269	448
peak6470	209	40	943	533	383	414	540	1027
peak6471	186	58	639	397	215	318	482	792
peak6472	58	13	713	571	114	111	273	358
peak6473	83	67	367	72	259	283	224	340
peak6474	67	17	955	444	114	136	550	783
peak6475	1654	439	4446	2793	5255	6887	4547	9824
peak6476	19	0	133	16	83	100	174	257
peak6477	34	69	401	122	223	245	135	520
peak6478	56	61	324	217	95	137	255	367
peak6479	14	0	236	59	53	54	183	508
peak6480	5	0	142	71	35	23	156	341
peak6481	160	21	410	331	571	603	2331	4061
peak6482	190	41	611	266	209	291	665	1401
peak6483	112	25	609	407	772	783	907	1878
peak6484	577	30	2604	957	888	1119	2952	4438
peak6485	139	55	611	335	677	788	656	1525
peak6486	38	11	267	80	275	322	257	626
peak6487	64	12	1142	416	102	137	915	1453
peak6488	44	15	512	168	162	204	351	690
peak6489	128	0	207	58	195	235	892	1762
peak6490	1	0	25	1	23	27	187	240
peak6491	18	0	123	26	65	60	192	420
peak6492	705	514	2069	636	3029	3139	1755	3586
peak6493	34	0	516	271	159	183	450	798
peak6494	109	0	1218	463	303	311	1192	2190
peak6495	20	0	481	263	137	182	790	1318
peak6496	22	46	327	48	127	197	354	681
peak6497	85	17	475	516	45	80	322	489
peak6498	115	26	447	567	76	139	375	933
peak6499	101	0	465	326	122	134	202	459
peak6500	144	73	1877	631	299	395	1665	2562
peak6501	11	0	145	201	48	31	276	370
peak6502	946	248	3526	2150	3631	4186	5371	9260
peak6503	882	147	1976	1079	2822	3456	2511	4739
peak6504	209	120	1305	490	300	368	592	1026
peak6505	149	167	1890	744	190	163	539	912
peak6506	69	0	460	161	259	348	437	959
peak6507	213	36	259	105	120	147	113	318
peak6508	42	57	146	67	74	94	65	225
peak6509	25	25	422	141	19	29	203	393
peak6510	223	1	150	31	1037	1345	1289	2244
peak6511	225	153	727	399	486	597	816	1394
peak6512	529	86	2619	1497	880	1107	1709	3582
peak6513	643	189	769	428	978	1338	827	1665
peak6514	61	0	532	150	100	102	476	759
peak6515	32	0	211	82	73	56	116	214
peak6516	39	15	337	142	94	140	158	468
peak6517	59	37	479	252	144	132	278	620
peak6518	56	37	765	350	174	213	589	933
peak6519	948	420	1226	242	5377	6390	2485	4194
peak6520	696	294	2436	788	4630	5170	3996	6901
peak6521	469	64	7407	4924	789	832	4929	10198
peak6522	193	51	1642	696	675	746	1495	2650
peak6523	72	0	559	48	201	223	327	536
peak6524	44	0	618	613	101	143	539	902
peak6525	837	140	3949	1868	2630	3199	4420	7058
peak6526	91	42	527	341	263	288	472	959
peak6527	103	133	577	360	224	286	548	932
peak6528	1650	385	13255	6861	1076	1083	2613	4294
peak6529	1365	262	15758	5752	2203	2643	14943	28245
peak6530	345	60	3040	1240	685	681	2276	4178
peak6531	75	20	574	305	72	111	414	940
peak6532	145	74	2021	1093	379	400	1362	2097
peak6533	19	0	287	237	58	91	143	239
peak6534	41	0	847	875	83	91	469	974
peak6535	7	25	306	72	62	61	144	395
peak6536	11	0	120	0	36	19	51	105
peak6537	221	43	1523	761	415	500	1588	3282
peak6538	368	56	4085	1298	1678	1899	3665	5808
peak6539	45	42	1059	365	335	423	1244	2383
peak6540	112	0	391	249	107	116	369	764
peak6541	220	107	715	393	307	306	757	1349
peak6542	9534	1754	14769	9974	9919	12552	8581	18201
peak6543	6	0	6	0	65	120	204	401
peak6544	45	90	754	501	323	385	1369	2072
peak6545	53	6	333	47	180	225	243	475
peak6546	9	24	266	49	86	84	152	125
peak6547	764	39	2405	1304	1077	1232	2104	3538
peak6548	197	114	3129	1693	550	815	1836	4293
peak6549	726	15	2496	1066	607	764	1238	1843
peak6550	357	1	2759	1191	640	877	2713	4527
peak6551	286	60	1173	600	288	462	757	1474
peak6552	110	26	837	402	164	173	737	1184
peak6553	309	195	8460	3602	280	317	2105	2791
peak6554	224	0	1094	419	57	82	152	199
peak6555	67	112	362	126	198	220	471	861
peak6556	24	5	273	47	42	37	196	204
peak6557	21	15	197	57	67	57	277	243
peak6558	332	37	3429	1552	886	1001	3395	5616
peak6559	324	23	2636	1083	176	223	666	1157
peak6560	70	0	471	296	48	53	98	142
peak6561	922	208	2468	1258	1126	1437	1940	3501
peak6562	133	94	2018	1101	847	1133	1968	4498
peak6563	465	17	3910	1454	719	1004	2748	4445
peak6564	407	143	1033	519	1200	1411	1077	2183
peak6565	148	107	1287	397	242	234	415	650
peak6566	19	7	200	1	44	63	102	268
peak6567	288	136	937	393	525	529	871	1416
peak6568	180	50	559	229	255	316	395	687
peak6569	22	0	243	52	88	108	283	513
peak6570	17	18	579	197	104	115	544	1139
peak6571	3174	1719	17902	13376	7603	8415	15103	32446
peak6572	1515	316	9777	5267	10295	12160	23073	40805
peak6573	543	298	1326	565	3517	4613	2825	4906
peak6574	2575	337	1732	843	2818	4448	1766	3765
peak6575	296	87	2199	1171	398	512	978	2170
peak6576	50	19	726	527	64	91	294	564
peak6577	57	25	898	539	77	109	537	812
peak6578	65	50	358	152	60	122	202	322
peak6579	0	14	293	95	27	26	137	207
peak6580	114	0	1202	552	193	255	912	1593
peak6581	126	32	537	124	139	203	476	1331
peak6582	33	0	414	184	18	15	134	139
peak6583	51	83	1078	377	27	19	85	217
peak6584	18	6	228	52	89	92	182	343
peak6585	79	67	562	229	245	261	600	1170
peak6586	44	0	325	26	25	53	278	437
peak6587	100	0	286	112	51	82	288	433
peak6588	36	0	361	128	49	70	220	482
peak6589	46	38	529	142	165	172	411	808
peak6590	13	7	140	72	77	92	169	256
peak6591	42	0	300	88	44	47	236	398
peak6592	536	259	949	214	1313	1756	1149	2385
peak6593	739	287	2480	1584	2434	3043	3319	6852
peak6594	72	0	984	580	30	31	181	387
peak6595	52	30	1111	444	53	69	154	300
peak6596	13	17	313	151	5	7	13	97
peak6597	142	93	2970	1746	63	88	336	630
peak6598	48	0	415	18	15	7	20	53
peak6599	85	18	386	157	309	362	205	357
peak6600	152	44	739	332	68	95	239	430
peak6601	16	17	223	77	15	12	43	115
peak6602	160	88	1188	567	232	290	592	1163
peak6603	11	0	123	1	59	70	283	553
peak6604	14	24	394	156	9	28	47	161
peak6605	127	80	673	284	164	131	187	703
peak6606	195	83	1752	552	353	367	833	1295
peak6607	1176	134	8121	1935	723	773	4389	6488
