control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak5261	393	546	1646	1906	331	298	785	710
peak5262	1076	1120	3867	2276	584	584	1416	1886
peak5263	1163	1153	1368	1563	614	588	394	709
peak5264	3407	4268	9133	10114	1853	1808	3279	3886
peak5265	1684	1901	4349	3599	983	994	1700	2412
peak5266	153	339	463	809	23	30	135	227
peak5267	434	821	868	1764	121	66	258	18
peak5268	2119	4604	12077	18332	1669	898	4641	5518
peak5269	1252	2705	6864	8295	1014	744	2307	2300
peak5270	532	614	2025	1502	436	488	550	1174
peak5271	1923	2319	3574	3549	1409	1119	1488	1789
peak5272	540	809	768	889	503	411	412	245
peak5273	453	353	1262	637	271	342	384	583
peak5274	102	144	877	567	88	80	214	193
peak5275	1510	1893	5043	4350	996	1165	1840	3306
peak5276	2711	3465	1843	2412	1710	1684	745	1762
peak5277	6402	7654	33900	24726	3910	4011	9853	13143
peak5278	1309	1987	4307	3329	1508	1477	3452	4510
peak5279	117	231	892	510	130	136	752	671
peak5280	14988	14488	18002	11037	9965	11917	5425	8444
peak5281	18811	18915	25002	18019	12941	16493	10256	12581
peak5282	5062	5080	4925	3610	3469	3887	2247	2399
peak5283	9044	10385	1583	2041	6323	8775	678	1255
peak5284	5821	6878	2746	2730	4056	6238	753	1683
peak5285	11012	13429	3170	3627	8215	11188	1829	2872
peak5286	9465	11607	9044	12129	7169	10148	5305	10725
peak5287	2695	4356	1620	2239	2740	2268	918	1942
peak5288	6123	9286	11404	13004	5292	5100	6891	6447
peak5289	3041	4726	8833	9910	2781	2584	6644	7270
peak5290	366	517	3876	3614	342	316	2759	2541
peak5291	2497	2412	1681	1203	1666	2633	395	1456
peak5292	69	76	824	228	45	45	179	730
peak5293	1735	1553	13202	9459	663	1337	2046	8810
peak5294	782	1054	3771	4273	515	506	1401	1561
peak5295	788	883	2964	1809	513	480	1134	1048
peak5296	894	2456	808	2286	630	627	321	531
peak5297	400	1178	1509	3820	324	309	678	978
peak5298	724	1138	3984	5547	424	466	1831	2959
peak5299	3153	8599	2436	4530	3945	2602	2478	1469
peak5300	2521	1962	5162	2516	1894	2128	3132	4238
peak5301	426	258	1553	465	184	247	217	949
peak5302	897	414	2048	980	347	410	519	1140
peak5303	1045	1904	1295	2471	918	621	450	835
peak5304	1263	1382	1972	1592	805	762	801	945
peak5305	2755	3226	2610	2966	1770	1639	1071	1581
peak5306	1299	1911	3922	3381	1101	801	2238	2175
peak5307	1309	899	3064	1377	645	771	371	1100
peak5308	807	572	6458	2740	497	554	1588	2854
peak5309	922	1293	3373	2365	932	606	1471	1480
peak5310	83	86	1904	988	49	26	378	531
peak5311	65	94	905	565	28	28	132	165
peak5312	679	701	2899	2189	540	357	1359	571
peak5313	2331	2769	13524	10236	1903	1361	6557	7647
peak5314	587	621	4074	2676	495	317	1854	2441
peak5315	850	1049	2570	2123	748	578	939	874
peak5316	111	232	159	634	18	32	90	61
peak5317	1230	1280	14302	7507	1250	1799	6510	14193
peak5318	5006	5337	24745	15787	4243	6105	10526	24892
peak5319	2727	3113	2505	2269	2253	3151	797	3678
peak5320	11613	12395	17739	18461	9264	13067	7905	20425
peak5321	9585	9623	36126	25827	7965	10595	15427	33830
peak5322	273	245	1068	817	174	238	690	1148
peak5323	1199	1932	4349	2991	1006	924	1898	3633
peak5324	926	1413	2481	2044	812	681	1195	1575
peak5325	2129	3253	12054	13884	1998	1559	5391	6967
peak5326	1633	2677	2124	2357	1410	1400	355	1561
peak5327	2518	3744	994	1928	2141	1911	403	1222
peak5328	151	183	1120	988	134	106	351	749
peak5329	526	215	11971	3516	325	353	2902	8407
peak5330	301	155	4530	1491	211	271	1422	2505
peak5331	581	1019	2510	2508	602	466	1403	1810
peak5332	2955	5224	19109	17086	3334	2388	13975	12035
peak5333	70	65	568	136	81	41	196	130
peak5334	270	315	1240	717	120	176	515	544
peak5335	234	309	6166	5003	110	116	1210	2349
peak5336	785	860	1568	1867	380	468	690	716
peak5337	786	1076	2354	2435	491	466	1011	730
peak5338	1633	1429	9823	4675	930	1089	2125	4413
peak5339	3477	2958	35940	25445	1656	2260	7752	22769
peak5340	145	101	637	306	58	165	159	474
peak5341	2467	4782	36868	50613	1988	1903	15927	21450
peak5342	164	319	2617	3978	155	80	771	1094
peak5343	1317	4312	3439	7406	1147	1435	1642	2327
peak5344	356	1617	2133	6352	400	698	1494	2952
peak5345	50	34	371	25	40	32	72	427
peak5346	1202	949	1591	1086	551	688	598	1117
peak5347	27	31	1	0	123	193	396	1019
peak5348	21	23	64	30	127	194	734	1015
peak5349	242	218	544	541	136	54	78	81
peak5350	503	1680	4538	13949	974	836	5170	5753
peak5351	689	2616	2779	8066	1213	927	2505	2621
peak5352	233	714	445	1450	350	237	286	375
peak5353	884	2985	19786	57461	1630	1214	17225	20340
peak5354	223	597	1083	2957	135	356	159	1398
peak5355	11	16	150	544	6	9	54	144
peak5356	28	68	229	186	117	210	293	990
peak5357	1578	1580	4503	3584	873	2037	1253	5413
peak5358	200	361	1241	1150	97	148	120	369
peak5359	41	191	35	655	27	15	0	64
peak5360	42	206	392	815	36	104	72	244
peak5361	58	127	209	450	48	106	3	182
peak5362	639	2151	3049	5428	758	596	1365	2042
peak5363	1031	3154	1746	4381	1200	860	948	1458
peak5364	837	1749	4889	8986	784	839	3114	3558
peak5365	1679	3749	4158	8136	1501	1589	3362	3091
peak5366	1104	2977	1264	2428	634	578	474	867
peak5367	1077	2784	3558	5297	793	482	916	849
peak5368	53	68	408	344	38	23	103	101
peak5369	169	181	894	903	114	48	223	177
peak5370	106	451	3166	7688	156	167	1006	2112
peak5371	154	586	1237	2467	116	147	432	871
peak5372	109	189	2027	2243	79	97	638	909
peak5373	2000	6679	6226	14360	1376	1780	2771	4233
peak5374	63	173	521	1233	34	95	216	580
peak5375	1251	3774	5454	15921	754	1290	1671	5863
peak5376	374	1074	921	2431	260	355	358	885
peak5377	854	2298	3118	4959	497	663	628	2324
peak5378	1542	3973	12816	27000	803	1269	3836	9681
peak5379	274	452	1065	1441	222	237	425	1021
peak5380	159	481	372	831	150	616	437	1076
peak5381	568	875	2613	2726	665	673	1575	3050
peak5382	1068	1690	1739	3111	984	1307	1383	2215
peak5383	428	727	989	1804	334	481	829	734
peak5384	1426	2323	1927	2526	1528	1766	1543	2220
peak5385	91	83	428	347	50	62	168	184
peak5386	221	426	1478	1703	286	238	949	583
peak5387	19	104	46	359	21	86	59	145
peak5388	652	2891	1044	4015	599	1045	786	1628
peak5389	260	965	1435	4272	258	316	1293	2333
peak5390	644	2233	5053	9557	745	772	2206	3257
peak5391	83	129	598	557	111	91	223	265
peak5392	6230	6863	8913	5052	1763	1778	1703	2154
peak5393	721	675	2384	1203	234	202	727	515
peak5394	5115	5982	3182	3016	1275	1358	833	794
peak5395	593	676	2261	2660	538	829	1032	3054
peak5396	932	1074	2797	2750	739	1150	996	2966
peak5397	2737	2963	9510	9098	2039	3285	2847	6452
peak5398	1396	1350	7503	4661	1075	1471	2212	4000
peak5399	2371	3710	8656	7985	1435	1386	3654	4047
peak5400	455	1455	333	1342	319	566	307	389
peak5401	34	149	204	875	37	41	17	314
peak5402	467	1938	890	2651	455	689	377	564
peak5403	91	416	153	566	98	126	33	122
peak5404	123	566	391	2065	90	133	320	670
peak5405	121	319	1287	3404	70	147	530	1293
peak5406	101	335	1011	1345	91	141	240	755
peak5407	247	938	842	3074	117	404	549	1245
peak5408	22	88	297	412	13	26	139	36
peak5409	86	311	283	1165	9	18	117	166
peak5410	136	453	1115	2607	437	487	611	1830
peak5411	54	193	86	531	167	204	203	471
peak5412	30	100	1043	1024	115	107	938	931
peak5413	61	273	32	737	51	104	114	275
peak5414	44	199	279	622	60	68	227	499
peak5415	29	36	335	314	15	27	0	106
peak5416	318	791	556	945	237	165	393	82
peak5417	291	705	1400	1937	122	113	107	322
peak5418	39	159	133	751	52	12	69	98
peak5419	198	355	559	564	67	43	59	252
peak5420	4423	830	2262	367	2669	607	2954	902
peak5421	90	210	311	622	70	27	0	57
peak5422	289	740	1112	1899	121	117	295	265
peak5423	227	535	295	1406	69	130	81	119
peak5424	496	1433	2747	4421	258	323	109	835
peak5425	99	295	2115	3235	57	87	463	959
peak5426	72	187	222	808	37	101	36	304
peak5427	88	154	637	897	75	124	142	457
peak5428	62	176	85	507	65	223	84	567
peak5429	5	23	46	367	10	21	1	102
peak5430	85	176	465	542	40	47	0	45
peak5431	34	67	255	1197	24	48	68	518
peak5432	91	234	277	605	74	177	146	345
peak5433	75	187	314	550	87	75	434	562
peak5434	125	354	490	911	73	197	124	462
peak5435	173	673	309	1511	139	335	481	685
peak5436	79	131	174	424	90	80	228	121
peak5437	121	279	583	932	93	89	175	246
peak5438	94	166	355	579	117	106	396	430
peak5439	9	19	360	463	9	9	34	62
peak5440	38	87	298	732	20	10	142	100
peak5441	55	138	890	1596	40	14	360	108
peak5442	264	602	1107	1498	236	345	622	1873
peak5443	94	231	243	526	82	97	2	202
peak5444	64	169	835	1195	53	66	109	283
peak5445	56	109	253	401	27	69	60	337
peak5446	20	76	99	336	12	28	102	0
peak5447	65	128	167	492	47	55	0	71
peak5448	127	518	656	1091	177	53	249	156
peak5449	270	876	441	2360	252	235	432	188
peak5450	880	3150	6755	16446	802	920	2420	5053
peak5451	640	2487	4194	12280	668	722	2894	3754
peak5452	49	154	157	374	22	52	0	63
peak5453	217	408	382	660	227	198	332	262
peak5454	39	157	280	485	47	51	222	90
peak5455	58	250	242	543	36	82	58	325
peak5456	45	96	141	574	15	16	168	185
peak5457	39	200	77	513	26	36	0	0
peak5458	45	318	129	1081	31	53	256	307
peak5459	61	339	310	771	62	76	41	343
peak5460	200	1003	112	1066	149	306	128	472
peak5461	73	276	88	764	64	127	106	276
peak5462	637	1350	506	1244	565	782	506	719
peak5463	394	785	1416	1526	395	536	382	1667
peak5464	16	100	170	498	4	2	68	34
peak5465	241	761	402	1024	176	237	37	181
peak5466	38	123	127	447	47	70	107	360
peak5467	117	404	575	985	112	98	309	361
peak5468	540	903	2771	2868	264	129	602	443
peak5469	705	1562	1761	1298	405	227	151	37
peak5470	496	1037	2820	3532	307	176	966	593
peak5471	336	833	1424	1313	230	155	355	217
peak5472	693	1404	3288	4978	269	211	595	807
peak5473	216	475	319	785	105	55	1	127
peak5474	492	1471	949	2169	252	328	257	287
peak5475	81	317	197	927	171	176	363	292
peak5476	44	102	336	666	65	64	263	483
peak5477	0	0	0	17	6	14	0	390
peak5478	97	130	341	442	80	52	38	173
peak5479	350	1211	1082	2245	223	445	363	1085
peak5480	248	447	3380	3327	499	481	2786	2206
peak5481	103	212	354	565	178	225	479	825
peak5482	126	925	982	4624	325	227	1093	1077
peak5483	50	473	739	2840	136	97	623	403
peak5484	45	73	169	379	61	99	259	287
peak5485	125	319	1825	2827	226	292	852	2151
peak5486	6	17	179	586	9	23	176	187
peak5487	69	70	101	216	34	69	32	150
peak5488	104	209	905	966	81	144	298	744
peak5489	38	132	351	713	29	36	18	189
peak5490	65	229	288	913	22	52	286	263
peak5491	81	192	651	1290	49	65	115	620
peak5492	33	121	354	759	36	37	149	342
peak5493	379	1299	3975	10278	274	624	1885	4782
peak5494	50	166	275	946	54	38	263	410
peak5495	157	543	195	1046	150	220	76	449
peak5496	33	163	81	481	59	80	84	136
peak5497	76	223	242	559	65	104	267	423
peak5498	114	593	1541	4792	79	135	427	820
peak5499	15	89	207	656	1	12	0	45
peak5500	355	953	741	891	386	406	170	395
peak5501	448	935	2140	2515	396	525	755	1354
peak5502	36	69	394	449	16	49	0	276
peak5503	65	162	301	465	103	164	101	661
peak5504	31	49	137	106	43	123	189	773
peak5505	25	43	430	620	67	137	182	1767
peak5506	27	136	971	1418	37	34	163	372
peak5507	89	283	188	941	57	73	44	315
peak5508	67	142	257	715	65	49	42	295
peak5509	62	153	354	292	48	121	27	369
peak5510	706	1093	5280	4523	406	536	1441	2382
peak5511	259	367	922	1290	171	169	469	164
peak5512	542	890	12086	11742	566	550	4778	8683
peak5513	591	842	3310	3168	520	568	470	842
peak5514	343	1181	1398	4258	110	95	330	383
peak5515	939	1696	3285	2033	971	885	1641	2357
peak5516	571	729	2298	2354	583	440	1857	1829
peak5517	250	822	894	4533	163	176	687	1012
peak5518	596	799	1875	2078	421	444	959	865
peak5519	1251	1683	9051	10809	935	851	3045	4788
peak5520	1070	1618	2285	2306	1103	1025	1194	1891
peak5521	876	1357	1957	2589	927	767	956	1181
peak5522	2064	2082	22472	16928	1633	1773	10735	15102
peak5523	4599	4944	12213	9920	3429	3735	6777	7960
peak5524	5897	5772	4029	3145	4585	4290	1395	2208
peak5525	218	197	1358	764	240	155	370	412
peak5526	319	301	935	711	247	222	258	348
peak5527	28	30	503	689	13	12	57	85
peak5528	333	583	782	732	266	236	244	175
peak5529	832	1649	477	1848	710	691	508	400
peak5530	325	552	953	1752	331	269	303	489
peak5531	1001	2326	2852	3873	1044	741	2721	2780
peak5532	1089	1945	1175	2191	1077	656	1290	974
peak5533	139	137	747	378	44	33	194	73
peak5534	34	59	235	306	6	13	77	0
peak5535	248	302	1479	1108	175	152	482	997
peak5536	753	911	1758	1731	412	510	787	1319
peak5537	655	650	943	1369	384	357	203	443
peak5538	220	530	547	924	264	213	495	326
peak5539	401	508	1767	982	230	242	836	575
peak5540	1917	2474	3092	2853	1578	1207	1257	1910
peak5541	3917	5910	7691	11243	3352	2590	5160	5467
peak5542	2203	3307	7783	8310	1964	1634	2893	4386
peak5543	76	108	1315	740	172	131	1055	998
peak5544	219	234	1621	1351	133	92	257	953
peak5545	1838	2173	1730	1418	1196	1402	638	1146
peak5546	1012	1248	2381	2054	648	876	720	1195
peak5547	650	775	3045	2764	500	565	992	1711
peak5548	817	1398	1296	1627	737	540	767	511
peak5549	697	1307	1272	2036	548	438	713	487
peak5550	58	66	216	332	60	47	187	304
peak5551	164	291	919	1089	123	88	399	298
peak5552	4153	4806	42667	36236	2746	2438	14214	23978
peak5553	1491	1528	1900	1809	890	719	665	852
peak5554	202	345	477	1120	198	83	125	382
peak5555	112	166	211	568	76	34	113	169
peak5556	514	1016	4573	9015	559	344	2613	3174
peak5557	62	125	509	1248	86	74	241	270
peak5558	1293	1293	2404	1764	735	834	441	869
peak5559	35	74	335	477	28	24	215	134
peak5560	645	906	3115	4426	616	599	2430	3058
peak5561	534	725	738	674	391	380	268	271
peak5562	50	45	130	95	82	53	62	186
peak5563	343	432	603	894	226	328	185	371
peak5564	877	1146	2331	2669	590	596	942	1563
peak5565	322	510	3268	2976	290	287	1418	1436
peak5566	180	209	1733	1247	138	79	432	293
peak5567	231	200	1341	826	129	112	318	370
peak5568	239	226	3662	2179	151	90	613	973
peak5569	1008	1259	5530	4870	1106	962	2512	3052
peak5570	120	170	884	735	101	107	254	241
peak5571	1280	2053	1649	1213	1350	1265	762	520
peak5572	643	1113	4443	5575	428	235	1719	2100
peak5573	428	528	1129	1121	243	321	690	975
peak5574	188	224	715	675	56	33	27	0
peak5575	3645	5726	25352	31989	2400	3607	6916	22215
peak5576	1802	2494	6954	7264	1269	1973	2178	6263
peak5577	5456	6545	39543	36545	2056	2529	8076	14594
peak5578	1504	1668	2984	3079	559	738	835	1274
peak5579	1030	1324	580	1559	354	525	96	257
peak5580	826	752	931	1101	323	384	135	918
peak5581	628	526	1701	1297	333	344	171	1400
peak5582	1477	2029	3424	3263	1425	1381	2036	2292
peak5583	748	1070	3160	3654	757	661	2448	2592
peak5584	473	698	1318	2037	774	848	916	2356
peak5585	1066	1942	4492	6316	635	534	1765	2058
peak5586	557	1323	6015	7534	377	342	1926	2294
peak5587	150	250	421	618	128	93	231	261
peak5588	1097	2616	2667	5019	970	863	586	1274
peak5589	996	2326	1898	4093	937	946	822	1458
peak5590	15	41	115	290	10	21	130	51
peak5591	73	163	1106	879	72	87	468	498
peak5592	248	378	790	875	191	233	486	710
peak5593	290	219	1829	1503	133	169	363	1516
peak5594	422	324	6459	3788	191	265	1579	4376
peak5595	1028	1274	2545	1267	780	851	744	1019
peak5596	1728	2279	4206	3273	1068	1143	1063	1756
peak5597	940	1202	4471	4517	569	611	1911	2645
peak5598	2104	2523	5859	6062	1175	1118	1404	2975
peak5599	797	1027	4122	4767	509	525	1416	2551
peak5600	120	119	888	919	43	55	214	463
peak5601	178	249	1212	1319	120	133	452	821
peak5602	668	1036	2076	2192	450	331	709	971
peak5603	1022	1814	3651	4238	613	711	1361	2062
peak5604	207	215	325	717	115	105	256	226
peak5605	199	323	542	744	169	138	197	311
peak5606	796	978	3422	4125	399	404	632	1484
peak5607	166	200	256	707	103	140	180	69
peak5608	421	572	1668	1585	359	297	1128	941
peak5609	6911	11566	24552	28073	6577	7276	13131	18297
peak5610	3285	5583	1233	2258	3007	3052	820	1078
peak5611	1950	1844	1160	1296	1915	1506	995	624
peak5612	380	455	2441	1196	417	365	909	1085
peak5613	385	477	3064	2030	320	251	1394	1015
peak5614	59	111	1194	799	80	42	410	443
peak5615	140	199	1447	1039	145	99	440	253
peak5616	1979	2337	12168	9551	1436	1036	4005	5205
peak5617	172	307	1314	1377	148	110	524	418
peak5618	2858	4493	3518	4167	2244	1849	1844	1498
peak5619	985	1426	1746	2466	745	600	990	1364
peak5620	626	442	781	770	295	281	138	303
peak5621	1720	1379	3672	2480	849	928	1765	1714
peak5622	92	373	94	1048	170	76	709	449
peak5623	775	3168	9132	25452	1597	1016	10013	8472
peak5624	442	619	2819	2527	329	368	869	1860
peak5625	375	519	1336	1347	262	348	300	525
peak5626	236	317	1330	892	188	183	335	478
peak5627	111	108	714	453	84	93	228	253
peak5628	690	895	1698	1542	389	429	681	765
peak5629	436	294	1381	622	161	197	286	449
peak5630	77	43	461	106	29	34	36	140
peak5631	3827	5631	2669	3288	2400	2538	646	1979
peak5632	1101	1718	1362	1629	716	758	465	853
peak5633	2086	3112	5243	3707	1512	1632	1449	2668
peak5634	128	228	997	1908	139	176	461	734
peak5635	419	826	1355	2378	330	375	386	888
peak5636	291	564	749	926	229	311	220	364
peak5637	1118	1932	4518	5548	815	913	2189	3233
peak5638	529	706	1320	1086	333	395	287	1366
peak5639	1933	1833	14544	10502	793	1119	3913	7707
peak5640	510	527	1951	1576	216	252	343	561
peak5641	990	1250	7961	6829	517	621	1806	2443
peak5642	426	901	1265	3033	287	252	557	284
peak5643	348	358	749	826	290	284	257	1136
peak5644	1417	1421	9709	8155	775	928	2671	6190
peak5645	264	312	1305	577	186	139	450	225
peak5646	1095	1461	5753	4591	847	770	2325	3010
peak5647	551	658	4082	3368	284	276	791	2301
peak5648	325	334	803	974	206	197	396	404
peak5649	297	223	2080	1160	192	240	683	1758
peak5650	145	128	175	233	90	118	145	669
peak5651	633	548	5113	2870	375	403	1261	3217
peak5652	108	205	511	764	71	44	141	207
peak5653	139	243	1385	1698	117	86	261	770
peak5654	55	65	888	671	27	40	214	469
peak5655	206	363	489	715	127	96	185	412
peak5656	471	695	735	801	299	203	261	117
peak5657	1900	2066	34195	28571	1516	1589	13777	22214
peak5658	21530	40120	34113	54243	17957	15080	15467	18619
peak5659	18283	33053	3023	7006	15587	12498	2115	2863
peak5660	20337	38878	6673	9426	17484	14238	3615	3423
peak5661	7052	13613	1701	3019	6785	5149	1438	1315
peak5662	11331	21357	2757	3678	9660	8267	1332	1241
peak5663	5945	12944	1862	3314	5348	5123	1176	752
peak5664	7823	15161	1472	2625	7560	5830	671	869
peak5665	9110	16735	1797	2078	8116	6517	770	716
peak5666	385	457	3735	3203	250	288	1974	2501
peak5667	513	803	2411	2420	415	401	445	1489
peak5668	1278	1632	4577	4808	859	941	2269	3138
peak5669	129	112	403	236	93	101	97	634
peak5670	145	138	673	426	117	157	36	281
peak5671	23	23	684	277	16	11	299	339
peak5672	260	84	1845	275	78	182	187	1008
peak5673	798	399	11884	3471	243	511	1329	5727
peak5674	1147	2256	1449	1405	650	709	312	462
peak5675	552	1321	2574	4132	420	412	511	1393
peak5676	1640	1413	1830	922	941	796	453	791
peak5677	90	56	454	276	30	21	74	120
peak5678	108	81	742	400	30	18	34	0
peak5679	63	46	476	210	27	12	65	61
peak5680	152	110	1309	394	41	7	61	43
peak5681	73	42	547	133	25	7	79	36
peak5682	137	95	3470	1346	54	7	370	289
peak5683	19	33	481	198	2	6	31	0
peak5684	496	386	3294	2073	284	107	500	669
peak5685	148	147	631	235	113	74	56	97
peak5686	71	77	291	241	33	10	78	50
peak5687	85	73	762	314	73	48	219	328
peak5688	1136	1653	9724	9415	1152	1216	5681	9222
peak5689	34	17	496	134	15	32	62	262
peak5690	18	22	348	251	12	27	14	172
peak5691	118	183	408	210	71	88	188	210
peak5692	147	366	577	927	114	115	150	280
peak5693	126	322	630	1020	86	67	33	186
peak5694	317	747	1151	2029	177	136	133	521
peak5695	175	397	2611	3491	83	106	682	1011
peak5696	130	270	507	708	81	105	95	149
peak5697	121	248	434	726	112	121	302	474
peak5698	313	529	1497	2334	199	209	479	1240
peak5699	2498	2415	2903	2708	1562	2463	998	1837
peak5700	276	117	2528	581	84	301	572	2621
peak5701	318	162	1309	440	121	355	126	942
peak5702	216	95	4693	1727	94	204	1090	3360
peak5703	494	627	1014	1648	342	616	636	1532
peak5704	2785	2931	12400	10625	2144	2115	5252	8473
peak5705	630	724	2133	2334	517	501	1207	1508
peak5706	1141	1228	4338	3499	796	818	1593	1647
peak5707	1015	943	3298	2815	652	704	1644	2693
peak5708	674	711	889	889	577	493	282	920
peak5709	1164	1834	2843	1674	1380	1173	1484	1444
peak5710	1117	1509	2410	1875	1190	1014	1763	1575
peak5711	54	134	245	680	87	45	40	269
peak5712	9377	15620	7291	8755	11500	7679	5085	5288
peak5713	21466	32269	29486	29001	25071	15774	19459	11693
peak5714	2556	5032	16955	19906	1953	1338	7002	5342
peak5715	1414	3037	586	1471	1068	653	396	426
peak5716	2356	4695	3355	4645	1870	1194	1844	989
peak5717	3361	6457	15959	16032	2643	1741	8662	6069
peak5718	395	972	984	1358	250	282	553	262
peak5719	454	969	855	1395	327	235	270	460
peak5720	140	282	1070	915	64	93	514	517
peak5721	328	220	1091	236	152	101	129	145
peak5722	1837	2920	2115	2598	1507	1399	1204	1281
peak5723	121	131	547	320	87	62	82	8
peak5724	1058	1263	2556	3028	634	693	1160	1508
peak5725	703	1110	1261	1725	408	443	433	606
peak5726	1431	2009	6193	5436	842	845	1320	2413
peak5727	585	1103	531	989	418	425	196	100
peak5728	1043	1635	1022	1161	544	592	317	353
peak5729	1686	2689	3092	3861	984	1050	757	2112
peak5730	291	416	660	260	188	182	318	367
peak5731	1082	1905	2207	4107	1076	1216	1779	2526
peak5732	984	1935	826	1499	1017	971	934	939
peak5733	2048	3645	1992	2378	1579	1515	1008	1002
peak5734	848	1651	1192	1249	682	653	229	356
peak5735	1747	3135	1807	2824	1050	1083	545	992
peak5736	1006	1937	804	1558	668	769	389	536
peak5737	2387	2523	4013	3478	1157	1519	452	1398
peak5738	10150	10645	14413	12719	4707	6397	3700	8074
peak5739	2577	2671	8966	5592	1414	2175	2281	3975
peak5740	1353	1239	4894	3259	667	827	1441	2073
peak5741	386	707	710	994	45	55	19	0
peak5742	729	1578	2516	3415	96	79	372	362
peak5743	927	1125	1824	2631	427	407	843	1062
peak5744	2687	3080	7023	6847	1357	1007	1591	2766
peak5745	78	126	939	347	67	28	200	158
peak5746	629	657	4549	3313	289	229	699	1778
peak5747	11685	15407	13495	15159	7436	3878	5635	3872
peak5748	5672	7067	12663	12861	4202	2154	5644	3929
peak5749	1743	4106	1981	3382	1806	1804	1244	2384
peak5750	1099	2580	5533	9783	1076	1060	3638	5467
peak5751	305	661	1390	997	251	197	368	396
peak5752	165	296	1382	1373	114	80	516	542
peak5753	1630	1882	1034	1169	1558	923	885	387
peak5754	100	184	103	499	98	57	283	201
peak5755	58	82	610	1062	56	43	272	344
peak5756	180	248	842	636	114	143	163	671
peak5757	232	355	665	631	159	196	151	319
peak5758	943	1566	1826	2391	422	528	768	1049
peak5759	160	196	854	768	88	126	122	340
peak5760	348	232	1224	189	190	171	239	386
peak5761	160	148	602	617	82	44	259	175
peak5762	427	525	3825	4120	171	153	933	914
peak5763	234	362	752	944	182	181	84	309
peak5764	4686	7650	6069	7663	3973	3259	2691	2966
peak5765	152	278	709	1349	181	100	644	406
peak5766	183	395	1866	2287	161	131	362	664
peak5767	178	323	911	1459	125	111	102	791
peak5768	1264	2071	5274	6270	835	663	1784	1852
peak5769	895	1032	990	1446	738	966	867	1169
peak5770	291	366	886	660	252	446	227	523
peak5771	52	134	274	767	66	52	355	88
peak5772	1418	1569	3431	3453	823	832	1591	1364
peak5773	625	865	923	980	422	392	428	715
peak5774	1195	1380	2651	3086	733	821	1163	2688
peak5775	209	436	496	960	167	128	420	155
peak5776	128	270	980	1159	105	87	534	257
peak5777	218	614	2367	4384	336	495	2632	4938
peak5778	61	115	223	483	114	102	305	226
peak5779	1376	1521	13707	8538	1040	1342	5034	9339
peak5780	924	1143	5047	2555	635	840	1675	2903
peak5781	8065	7981	11377	10809	5191	6438	5088	5369
peak5782	11	25	29	294	8	9	66	87
peak5783	65	171	632	1412	45	45	338	297
peak5784	44	94	199	551	26	39	1	213
peak5785	19	111	261	462	15	16	42	0
peak5786	78	340	1381	5274	46	59	1016	675
peak5787	109	306	1104	880	163	104	409	227
peak5788	212	533	1859	3061	188	155	1073	1195
peak5789	334	932	411	1390	383	328	177	539
peak5790	760	910	4133	3177	790	788	1868	2528
peak5791	246	367	1743	1991	240	221	906	1458
peak5792	1174	1537	2094	2657	990	810	1129	1464
peak5793	32	131	211	531	55	13	127	126
peak5794	226	507	561	918	232	210	314	249
peak5795	13	39	263	406	92	48	393	469
peak5796	1882	2653	2816	3414	1746	1108	953	1387
peak5797	924	3274	6539	16088	1033	498	3679	2395
peak5798	815	1833	649	2000	454	312	313	818
peak5799	495	517	3250	1784	240	396	1182	1581
peak5800	136	184	733	287	125	114	71	218
peak5801	7709	8445	5572	4592	5804	4756	3761	4421
peak5802	2256	2549	6138	5801	1724	1471	3647	3720
peak5803	103	148	580	661	126	112	341	794
peak5804	670	966	1278	1954	346	523	228	844
peak5805	261	323	1022	972	198	193	541	317
peak5806	284	266	1227	1316	246	202	1094	713
peak5807	200	513	785	1182	67	76	249	132
peak5808	48	83	268	358	60	39	114	116
peak5809	909	1231	2420	2397	611	681	1164	1982
peak5810	483	514	2817	2125	263	295	571	1274
peak5811	448	588	1979	1940	261	323	767	771
peak5812	1514	1600	13065	8039	855	827	3761	4760
peak5813	759	1163	2535	3719	678	528	1025	1519
peak5814	5603	8831	10212	11329	2349	2312	2484	4156
peak5815	5090	8405	1466	2135	1898	1820	554	362
peak5816	458	671	603	926	225	172	232	220
peak5817	2754	3767	7462	6557	1390	1484	2029	2710
peak5818	223	398	1090	1036	196	164	412	644
peak5819	567	692	674	271	540	583	400	424
peak5820	849	1191	1352	1659	634	633	499	573
peak5821	376	533	1700	1729	321	269	1028	888
peak5822	308	515	1668	2657	213	361	727	1114
peak5823	619	1161	2848	4393	400	511	1033	2261
peak5824	323	948	1612	2668	237	445	263	1167
peak5825	311	761	1576	2975	158	317	318	943
peak5826	362	96	3168	379	89	184	533	575
peak5827	2579	2127	21891	12466	1018	1343	4264	9643
peak5828	850	535	1650	1237	323	297	671	1003
peak5829	12	184	34	521	10	4	0	0
peak5830	102	170	868	607	204	64	1280	625
peak5831	360	531	2057	1588	375	158	785	301
peak5832	80	58	463	457	36	46	216	185
peak5833	65	113	596	412	146	56	608	356
peak5834	155	324	1269	1410	360	204	1332	764
peak5835	188	231	607	717	169	75	352	140
peak5836	447	526	1684	895	309	269	354	763
peak5837	1332	1668	2615	1582	834	868	581	1095
peak5838	137	207	634	915	76	61	130	211
