control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak624	819	535	727	475	179	237	218	263
peak625	382	253	684	276	192	225	229	281
peak626	6006	3610	7233	3829	2142	2097	2303	2676
peak627	11792	7770	9399	6052	3548	3615	3849	4481
peak628	61272	39874	59852	69172	22617	21284	34661	39025
peak629	8241	5321	10752	6449	3006	2955	4396	5006
peak630	730	437	889	435	291	308	272	337
peak631	168	161	351	222	121	146	216	291
peak632	362	223	547	281	223	240	256	328
peak633	3217	2047	4075	2172	1052	1062	1392	1626
peak634	397	254	525	237	121	157	167	195
peak635	293	216	425	200	117	113	138	165
peak636	29025	20840	27235	41559	15067	12626	30895	33185
peak637	583	334	1057	457	374	365	439	415
peak638	1950	1358	1653	1229	472	536	604	744
peak639	1255	998	1796	1580	462	541	1219	1655
peak640	884	753	1505	823	220	279	322	457
peak641	95856	67097	79150	56363	28726	29260	31938	36063
peak642	24648	17637	17864	14991	7690	7897	9687	12009
peak643	635	482	1789	1196	341	350	942	1236
peak644	56857	40881	41093	30018	16191	17484	16504	21906
peak645	40996	28761	32714	18805	11397	12265	10937	13722
peak646	29262	19026	20665	17957	8823	9047	9861	10930
peak647	39257	25067	62296	26848	13966	13157	15322	17219
peak648	199	127	157	194	85	103	113	170
peak649	337	298	737	453	179	154	302	398
peak650	886	603	1127	754	332	333	424	433
peak651	1240	790	1003	543	474	444	397	498
peak652	288	315	658	654	106	105	207	292
peak653	227	249	299	222	109	130	246	301
peak654	591	431	1021	601	289	265	360	408
peak655	1900	1144	2616	1201	563	566	601	721
peak656	31157	18758	36890	30431	14118	12349	20386	22862
peak657	386	265	309	239	135	159	178	210
peak658	744	519	1485	607	439	457	631	794
peak659	2744	1808	3586	1652	867	910	1076	1239
peak660	223	213	398	164	120	129	133	184
peak661	392	260	411	327	194	201	248	344
peak662	706	526	1050	422	394	365	434	545
peak663	1894	1324	1753	799	829	836	731	862
peak664	226	192	382	213	155	121	147	156
peak665	1176	813	981	511	453	480	491	512
peak666	563	355	517	278	97	87	96	131
peak667	206	177	201	219	83	101	155	178
peak668	898	564	855	468	314	379	263	335
peak669	758	506	904	488	312	320	275	294
peak670	1717	1061	2663	1430	624	670	697	878
peak671	903	754	961	555	391	478	506	538
peak672	992	707	1587	692	346	347	433	558
peak673	674	499	792	489	290	321	355	449
peak674	973	698	1112	674	493	516	465	616
peak675	456	409	929	306	205	281	333	407
peak676	4377	2817	5456	2668	1082	1008	1010	1245
peak677	500	316	744	279	294	293	364	389
peak678	145	159	264	298	68	87	187	257
peak679	1647	1017	1688	966	637	622	639	748
peak680	931	678	1437	629	528	594	621	726
peak681	573	446	1088	541	331	318	558	599
peak682	667	526	1361	687	404	426	617	675
peak683	3757	2353	5693	2517	955	989	1173	1407
peak684	828	528	948	668	359	337	447	507
peak685	168	142	245	151	78	83	91	121
peak686	663	531	942	341	311	330	327	334
peak687	90	59	158	71	39	52	57	71
peak688	684	528	1318	424	330	307	296	370
peak689	2489	1668	3385	2028	1028	1015	1131	1332
peak690	439	296	545	300	395	369	449	538
peak691	107	128	185	196	56	77	169	222
peak692	7352	5169	8136	5406	3204	3255	3362	4031
peak693	6318	4015	6506	3059	2548	2580	2305	2758
peak694	10146	7092	9254	6002	4067	4307	4371	5032
peak695	4320	3047	3820	1757	1735	1910	1658	1877
peak696	389	277	382	201	146	142	162	184
peak697	546	415	624	222	249	293	265	324
peak698	307	213	340	208	141	157	137	194
peak699	313	222	569	312	32	31	55	86
peak700	530	396	545	363	220	243	262	289
peak701	377	350	320	255	110	124	123	179
peak702	367	248	335	215	164	142	180	225
peak703	238	153	295	158	88	81	99	120
peak704	155	127	209	96	76	69	96	87
peak705	2944	1859	3101	2265	817	749	1003	1012
peak706	404	289	557	371	205	227	246	305
peak707	536	344	888	368	268	261	302	309
peak708	1434	856	2005	1124	345	340	457	521
peak709	1373	980	2311	795	818	782	641	776
peak710	445	319	650	312	196	198	263	261
peak711	530	309	616	258	1970	1832	979	1276
peak712	594	386	398	360	207	222	259	338
peak713	219	143	830	394	93	100	174	254
peak714	154	136	287	94	70	77	95	94
peak715	2225	1485	4525	1991	731	754	864	1018
peak716	366	269	351	197	113	113	140	142
peak717	103	82	173	107	50	55	72	89
peak718	1227	755	1889	1283	594	536	952	1109
peak719	7287	4297	5079	5056	1885	1925	1939	2262
peak720	1530	1022	1223	1406	480	507	670	780
peak721	736	459	677	435	401	416	443	566
peak722	1009	606	1134	577	390	404	274	337
peak723	315	230	562	328	203	190	175	253
peak724	175	128	331	157	106	118	115	129
peak725	189	131	320	166	99	117	147	173
peak726	991	610	1286	483	498	565	506	579
peak727	236	164	350	149	186	164	138	174
peak728	2417	1635	2063	1755	592	573	814	979
peak729	1959	1509	3243	1700	582	644	886	1067
peak730	2041	1539	1871	962	616	709	573	679
peak731	415	306	651	329	207	182	273	307
peak732	1370	895	1190	701	602	523	524	633
peak733	3267	2355	3245	1453	1098	1107	1032	1164
peak734	3353	2235	3242	1483	835	926	829	931
peak735	3249	2430	6019	5918	908	932	2420	2951
peak736	851	655	1581	665	254	240	334	402
peak737	468	300	462	197	185	199	179	210
peak738	289	192	543	300	132	144	210	260
peak739	2422	1775	1533	1545	925	843	897	1053
peak740	1152	767	970	983	404	428	572	679
peak741	25631	18090	25422	12939	9365	10231	10301	11927
peak742	15003	10959	21113	12515	5220	5442	7050	9153
peak743	28118	19076	43225	17994	10967	11063	13885	15135
peak744	29705	19991	24671	17882	9523	9933	11584	12907
peak745	2953	2168	1671	1832	445	517	651	864
peak746	1216	889	924	987	532	543	622	878
peak747	496	347	483	252	171	206	192	269
peak748	1183	920	1160	951	315	348	359	551
peak749	3316	2384	3104	1802	846	953	825	1020
peak750	387	276	404	285	135	115	188	209
peak751	519	406	853	616	337	352	412	442
peak752	177	152	264	191	69	113	177	261
peak753	2555	1752	2505	2182	981	1076	1475	1656
peak754	646	524	929	770	285	333	491	596
peak755	1584	1317	3574	1844	943	857	1209	1554
peak756	546	415	696	425	228	274	247	356
peak757	607	417	848	505	243	244	279	390
peak758	1047	725	1351	597	399	403	380	460
peak759	485	328	956	381	211	203	230	282
peak760	673	419	1877	743	393	377	754	871
peak761	470	310	1070	483	259	254	529	666
peak762	899	566	2314	1382	526	414	1171	1381
peak763	322	262	390	263	162	179	222	268
peak764	1778	1212	2218	1029	505	606	676	712
peak765	97	63	112	47	58	49	27	24
peak766	277	229	319	269	99	115	155	186
peak767	206	169	513	274	72	124	167	227
peak768	1401	1379	1836	1153	507	502	411	470
peak769	655	542	557	967	379	424	1124	1375
peak770	201	172	206	147	200	203	227	295
peak771	75	40	101	29	104	86	27	43
peak772	750	440	935	475	290	306	337	378
peak773	258	168	446	177	87	108	95	113
peak774	293	207	482	232	95	109	147	177
peak775	128	135	340	215	62	60	109	129
peak776	41	35	68	78	40	36	82	117
peak777	168	160	215	196	154	198	205	293
peak778	602	361	912	471	237	247	217	311
peak779	980	672	1789	619	366	389	388	460
peak780	515	428	699	433	210	214	242	310
peak781	339	269	487	202	94	100	121	142
peak782	789	595	901	539	283	289	366	448
peak783	1952	1265	1631	840	395	379	312	402
peak784	1801	1173	2333	1304	336	362	453	483
peak785	126	107	343	138	81	71	61	89
peak786	495	324	723	380	171	198	230	262
peak787	168	117	180	126	58	78	98	108
peak788	245	158	389	183	109	127	157	183
peak789	986	664	972	586	370	354	349	375
peak790	191	127	217	136	25	36	50	57
peak791	3537	2313	2627	1547	5228	5421	4696	5624
peak792	2341	1656	2273	1808	3798	3849	4424	5252
peak793	303	271	339	240	229	300	365	470
peak794	4510	3029	5839	3786	1455	1323	1979	2455
peak795	265	166	342	79	197	201	53	89
peak796	604	404	1093	442	228	268	222	319
peak797	370	368	578	335	126	129	199	267
peak798	883	496	781	459	287	258	291	374
peak799	1043	797	1305	587	387	379	354	456
peak800	2501	1747	1244	1054	912	929	895	1086
peak801	8650	5639	4766	2589	3089	2922	2213	2542
peak802	2647	1638	1631	1012	563	539	550	664
peak803	374	358	926	605	97	135	287	401
peak804	947	652	1161	656	272	321	358	436
peak805	714	580	1455	1055	242	293	547	715
peak806	1529	1105	1994	1197	523	598	661	845
peak807	31	46	106	163	24	26	91	186
peak808	59	57	124	54	24	21	13	13
peak809	72	58	116	37	24	21	14	17
peak810	738	471	896	488	333	368	359	421
peak811	826	546	1043	635	411	421	412	649
peak812	1288	844	1233	728	576	622	661	872
peak813	1682	1246	6262	1867	1427	1406	1525	1956
peak814	1185	748	1245	556	513	457	235	282
peak815	664	475	1008	350	312	328	158	182
peak816	1112	843	1468	610	563	489	243	274
peak817	1349	887	1814	941	435	511	544	657
peak818	2209	1499	3338	1148	695	714	723	711
peak819	367	257	408	200	122	119	130	181
peak820	182	134	263	165	66	72	75	109
peak821	174	142	243	146	85	109	118	167
peak822	85	68	140	85	52	50	76	118
peak823	45	54	208	164	66	58	179	278
peak824	3689	2423	5346	2609	1219	1281	1354	1461
peak825	100	90	159	71	47	50	46	86
peak826	91	94	164	148	41	45	86	139
peak827	447	313	366	190	128	113	110	131
peak828	621	341	563	205	154	166	145	192
peak829	240	123	280	152	93	73	117	142
peak830	495	357	371	291	203	160	164	184
peak831	1186	677	1307	640	274	229	254	267
peak832	467	330	645	446	114	123	210	241
peak833	111	78	218	94	58	61	46	59
peak834	700	524	1422	813	315	327	424	536
peak835	1172	787	1198	672	407	397	408	510
peak836	1244	852	1561	1096	461	441	560	658
peak837	28190	18928	35464	19917	7194	7246	8472	9667
peak838	27344	19446	20293	10818	7175	7355	6219	7579
peak839	15138	12678	19203	11458	4469	4953	6749	7939
peak840	1306	846	1914	929	351	383	493	623
peak841	682	633	830	613	276	249	335	380
peak842	256	136	230	160	74	72	74	87
peak843	278	186	269	193	89	99	153	176
peak844	364	232	686	200	150	149	182	246
peak845	287	283	422	422	97	125	213	310
peak846	2349	1552	2020	1747	526	557	781	866
peak847	174	159	264	83	47	78	72	92
peak848	470	305	558	278	163	166	153	202
peak849	2615	1954	4121	1508	2136	2561	2295	2834
peak850	10661	7637	15614	7404	10298	10983	7021	10711
peak851	5180	3822	3807	2383	1609	1645	1583	1778
peak852	114	71	135	58	107	87	79	75
peak853	1334	953	1690	1157	383	395	503	648
peak854	1163	784	1017	940	226	248	351	431
peak855	1747	1196	1324	1083	427	434	470	500
peak856	201	154	464	254	195	188	245	302
peak857	267	206	607	363	258	226	317	397
peak858	53	47	349	105	29	32	73	98
peak859	483	328	367	259	161	163	241	271
peak860	444	293	1045	728	189	182	448	587
peak861	233	199	316	219	154	158	133	233
peak862	203	135	415	359	101	105	245	356
peak863	456	319	480	214	151	205	195	241
peak864	93	79	166	90	67	70	86	93
peak865	202	195	445	240	124	161	207	233
peak866	221	157	165	205	91	84	155	167
peak867	3811	2582	4070	2033	1469	1524	1547	2053
peak868	3444	2258	3197	1361	1267	1352	1261	1464
peak869	3274	2137	2662	1104	1151	1216	938	1141
peak870	5421	3604	4270	3000	1806	2103	1955	2474
peak871	5448	3540	5066	3190	1836	2088	2213	2679
peak872	4974	3271	3383	1850	1664	1817	1592	1909
peak873	2619	1911	2069	1736	935	1051	1175	1433
peak874	3386	2301	2187	1073	1153	1288	906	1069
peak875	4895	3480	1836	1571	1892	1997	1041	1310
peak876	2734	1576	3214	1909	998	985	1004	1358
peak877	4667	3091	5506	4473	2400	2211	4078	4272
peak878	373	282	410	240	138	169	149	203
peak879	457	321	703	304	196	172	187	232
peak880	335	245	334	192	134	150	103	143
peak881	1190	836	1150	690	425	454	503	634
peak882	1052	764	1143	843	329	351	415	600
peak883	246	168	284	124	82	81	66	101
peak884	538	340	882	480	176	194	258	296
peak885	91	64	107	116	34	41	61	68
peak886	730	505	1130	635	244	258	290	343
peak887	1017	614	1648	698	329	305	346	410
peak888	182	140	261	126	87	78	108	129
peak889	550	341	1194	412	291	282	383	433
peak890	1748	1184	2392	1227	646	733	845	892
peak891	495	354	475	234	191	203	189	222
peak892	673	519	686	422	293	336	300	379
peak893	700	436	1677	673	271	251	277	329
peak894	305	231	592	268	114	120	150	141
peak895	1076	714	952	752	359	369	433	491
peak896	352	287	552	290	88	76	78	90
peak897	2437	1808	4508	3735	1137	995	2529	3391
peak898	106	82	232	122	47	61	103	121
peak899	300	190	248	249	110	113	173	207
peak900	47	57	121	86	25	36	45	78
peak901	248	176	390	358	89	108	202	296
peak902	658	469	751	491	233	261	318	391
peak903	329	213	556	358	129	148	188	213
peak904	37990	23277	16674	11710	14111	12857	9792	11129
peak905	335	228	458	241	113	128	170	153
peak906	493	316	2427	1122	234	212	607	757
peak907	488	410	603	433	195	252	325	395
peak908	201	121	389	196	81	79	97	145
peak909	121	85	184	111	49	58	62	102
peak910	1193	842	1706	970	326	280	392	504
peak911	727	488	1368	745	228	235	288	416
peak912	3289	1966	2696	1636	925	964	982	1215
peak913	5493	3787	5856	3043	2398	2497	2031	2397
peak914	1795	1176	1184	1247	747	694	596	664
peak915	271	194	359	143	58	68	69	112
peak916	992	665	977	778	301	290	359	438
peak917	322	226	602	160	339	310	118	156
peak918	5635	3803	8027	4205	2957	2775	3328	3738
peak919	289	214	432	192	129	133	140	162
peak920	310	258	338	285	114	93	175	209
peak921	864	596	893	609	234	210	290	328
peak922	336	272	441	221	221	221	310	332
peak923	1299	824	1240	665	382	396	396	448
peak924	585	463	984	545	213	251	220	316
peak925	853	561	726	302	204	228	179	203
peak926	137	108	221	114	154	148	185	202
peak927	878	565	1116	625	754	728	910	1091
peak928	2732	2134	3471	2797	1417	1450	2016	2732
peak929	383	434	271	458	183	222	434	660
peak930	460	267	650	379	207	198	265	320
peak931	268	173	429	214	109	112	165	192
peak932	72	95	273	108	66	76	110	110
peak933	1305	789	1257	1016	468	457	440	573
peak934	956	558	954	702	261	296	376	526
peak935	1377	941	1826	908	516	483	545	616
peak936	110	87	160	98	78	83	98	135
peak937	1166	796	1577	739	344	367	381	483
peak938	479	346	1032	327	164	125	195	229
peak939	951	625	902	546	358	323	359	428
peak940	1901	1296	1658	866	590	499	539	558
peak941	142	109	143	142	51	46	77	89
peak942	290	193	258	162	128	111	188	184
peak943	1226	909	1673	855	597	645	682	805
peak944	225	105	361	115	165	180	130	175
peak945	398	173	357	162	89	91	86	100
peak946	991	569	2920	864	221	171	316	409
peak947	2622	1753	3497	2310	525	534	920	1153
peak948	653	475	708	369	245	273	318	354
peak949	227	159	334	163	60	68	69	87
peak950	2490	1786	2765	1937	932	934	1167	1378
peak951	253	171	333	166	113	104	115	161
peak952	405	265	866	369	175	143	244	267
peak953	170	149	282	193	95	97	149	189
peak954	218	159	190	165	79	87	123	145
peak955	933	637	960	567	217	229	306	333
peak956	470	344	313	273	168	134	148	146
peak957	325	235	397	265	102	116	127	175
peak958	620	434	922	340	212	177	178	250
peak959	525	338	782	277	155	165	168	166
peak960	404	280	697	335	123	151	148	157
peak961	455	390	747	435	235	230	304	368
peak962	476	341	590	384	248	273	408	451
peak963	4739	3552	6514	3827	2166	2147	2729	3079
peak964	391	278	506	396	124	112	166	221
peak965	916	533	943	506	225	286	284	336
peak966	7332	4564	8376	4946	1468	1414	1332	1588
peak967	8482	5915	15279	6837	1751	1774	2266	2600
peak968	5034	3837	4306	3928	899	949	1283	1478
peak969	5141	4024	4303	2545	1008	1081	954	1223
peak970	3809	2851	2000	1504	607	726	583	729
peak971	2745	1830	1928	1047	1072	1054	1017	1120
peak972	723	486	851	458	225	265	253	382
peak973	860	542	1172	467	307	285	312	370
peak974	236	153	312	202	107	119	159	232
peak975	361	260	799	267	232	203	272	306
peak976	552	375	1153	533	337	325	466	507
peak977	75721	54892	43013	32638	17757	19361	15899	18608
peak978	93906	69678	47149	30244	22783	24897	17450	20741
peak979	86800	56600	112310	61706	21984	21718	26507	32375
peak980	4509	3070	4986	2869	1397	1446	1700	2083
peak981	4040	2384	8533	4251	1358	1185	1938	2019
peak982	4155	2689	6071	3656	1191	1215	1636	1814
peak983	5482	3494	5707	3432	1568	1453	1749	2075
peak984	3693	2489	3691	2508	1025	1016	1241	1583
peak985	2562	1399	4111	1205	654	587	670	746
peak986	514	363	639	352	180	152	193	228
peak987	481	326	806	597	239	180	422	411
peak988	125	90	485	293	47	35	157	186
peak989	390	282	438	242	99	121	141	177
peak990	526	386	665	358	231	267	264	342
peak991	506	301	770	313	244	221	256	275
peak992	569	549	540	648	215	291	441	588
peak993	305	194	417	269	113	116	166	173
peak994	258	201	229	300	88	103	190	237
peak995	158	134	176	112	51	86	110	149
peak996	400	236	392	333	143	142	146	194
peak997	329	198	373	259	88	80	84	139
peak998	87	73	215	86	55	45	46	56
peak999	398	194	529	253	131	139	217	266
peak1000	34	52	74	129	26	28	118	166
peak1001	335	264	419	215	163	166	164	235
peak1002	104	85	212	113	35	47	84	76
peak1003	1506	886	1440	773	380	454	392	570
peak1004	505	382	597	248	237	262	284	328
peak1005	944	694	993	883	436	468	547	748
peak1006	126	97	137	157	64	79	155	206
peak1007	112	83	159	72	31	41	20	38
peak1008	148	105	244	73	59	68	61	81
peak1009	402	393	451	164	141	187	134	145
peak1010	3612	2705	4570	1905	1172	1277	1189	1266
peak1011	3721	2310	4796	2600	1301	1270	1285	1671
peak1012	198	155	342	200	87	94	152	205
peak1013	119	75	139	83	91	90	77	90
peak1014	339	318	380	201	120	149	127	172
peak1015	324	282	410	353	200	195	302	408
peak1016	267	168	465	169	97	165	167	176
peak1017	204	128	177	209	89	132	186	249
peak1018	459	349	570	260	201	220	200	271
peak1019	1122	781	1104	655	444	400	508	581
peak1020	772	546	1908	518	344	368	428	463
peak1021	1734	1187	1779	631	464	524	429	535
peak1022	2040	1466	3082	1373	649	668	717	980
peak1023	431	304	599	223	152	150	132	183
peak1024	418	290	627	252	126	150	156	206
peak1025	212	177	255	172	73	59	68	111
peak1026	480	382	600	396	190	222	248	319
peak1027	1538	1017	1984	1045	628	639	643	745
peak1028	2322	1663	2708	1157	632	712	639	767
peak1029	1772	1301	1105	515	698	744	495	510
peak1030	828	638	1545	971	320	309	458	509
peak1031	1258	848	2261	936	436	430	529	685
peak1032	1009	702	1056	566	389	402	391	549
peak1033	4757	3613	4295	5041	1302	1240	2245	2607
peak1034	8949	6131	10481	6613	2754	2550	3202	3770
peak1035	1007	748	1322	620	326	270	379	447
peak1036	190	186	215	86	59	98	99	88
peak1037	2018	1430	1899	1136	540	564	555	729
peak1038	1424	1005	1621	463	357	326	340	358
peak1039	2510	1771	2066	1656	1392	1361	1558	1985
peak1040	1394	1058	886	439	403	468	319	388
peak1041	2005	1336	2250	1660	563	597	935	1107
peak1042	795	626	1619	551	509	490	276	447
peak1043	7000	5481	5731	4435	2477	2574	2936	3619
peak1044	1283	986	1559	590	290	264	271	306
peak1045	2751	1834	2445	1051	558	597	499	571
peak1046	42	31	217	167	8	12	71	91
peak1047	999	712	1246	748	519	488	626	706
peak1048	394	288	673	236	180	148	171	182
peak1049	90	80	200	130	31	44	86	103
peak1050	97764	63721	90755	46139	31988	32565	28927	33800
peak1051	65770	45352	66812	36513	19857	21256	22553	27122
peak1052	23922	16668	18367	10995	7025	7349	7559	8700
peak1053	31655	20367	31114	12856	9750	9992	8524	9934
peak1054	24904	19229	16656	16865	8192	8731	9114	11264
peak1055	524	361	1101	393	215	197	238	277
peak1056	87	60	137	66	96	81	61	85
peak1057	364	285	714	454	145	171	301	391
peak1058	93	55	143	81	54	72	46	73
peak1059	191	162	425	219	108	92	139	227
peak1060	218	211	498	205	84	146	230	219
peak1061	738	559	997	404	223	252	286	324
peak1062	1413	966	1149	783	407	438	400	493
peak1063	1696	1091	1184	754	445	455	355	426
peak1064	1831	1277	2167	1003	474	509	530	699
peak1065	3074	2113	3768	1797	803	831	813	1031
peak1066	429	239	571	235	133	103	145	177
peak1067	954	732	893	536	339	355	318	431
peak1068	1333	900	2069	1217	457	443	732	887
peak1069	1058	759	1258	894	488	577	610	811
peak1070	414	310	585	335	357	328	257	346
peak1071	932	741	938	363	636	630	449	560
peak1072	13592	9162	10747	5509	6591	6621	5828	6595
peak1073	393	230	313	323	328	292	354	491
peak1074	2280	1416	4381	1751	1039	1031	1273	1536
peak1075	1364	863	1839	1052	532	515	723	821
peak1076	50	41	165	75	26	32	66	94
peak1077	1607	1103	1340	646	479	406	466	495
peak1078	2393	1569	1967	1244	817	840	862	1029
peak1079	997	766	998	834	333	354	620	618
peak1080	557	428	605	248	216	184	171	218
peak1081	1323	870	1448	699	481	478	512	647
peak1082	1610	1083	1480	775	569	673	611	687
peak1083	2353	1452	3279	1678	828	783	866	1119
peak1084	1489	915	2802	1068	495	477	600	785
peak1085	2326	1599	3125	1406	706	604	753	825
peak1086	1534	1038	1930	882	608	571	545	602
peak1087	4197	2890	3081	2388	1527	1452	1529	1787
peak1088	3811	2759	4454	2320	1356	1428	1636	1890
peak1089	871	523	1016	495	413	444	461	595
peak1090	3011	2004	1742	1335	879	834	957	1048
peak1091	5187	3469	6313	2764	1703	1762	1738	2281
peak1092	356	276	399	185	144	128	140	182
peak1093	326	211	396	257	140	150	226	235
peak1094	419	307	569	470	187	199	284	328
peak1095	7959	5192	11406	6073	2239	2243	2423	3092
peak1096	3742	2319	2998	2142	962	985	1006	1262
peak1097	3771	2540	2969	1629	934	939	786	962
peak1098	1841	1263	2237	901	614	613	637	707
peak1099	2117	1417	4167	1522	698	689	834	1056
peak1100	2727	1803	2433	1105	1016	1059	793	1042
peak1101	1590	1088	1859	1167	435	487	464	593
peak1102	1087	757	1154	707	300	291	296	408
peak1103	2026	1206	3614	1522	587	542	657	735
peak1104	916	672	1279	815	266	257	394	421
peak1105	597	365	931	502	290	273	396	398
peak1106	933	556	1110	617	307	302	408	508
peak1107	817	602	1192	572	190	208	219	288
peak1108	1076	768	573	683	213	251	211	273
peak1109	1442	1022	1546	743	452	449	481	518
peak1110	713	406	1348	626	225	199	329	417
peak1111	1148	717	883	590	514	556	592	613
peak1112	769	516	1258	598	250	253	356	439
peak1113	3341	2195	3109	2064	1218	1152	1324	1518
peak1114	771	728	1394	1306	385	401	877	1192
peak1115	21216	15773	29916	14053	5535	6249	7537	9295
peak1116	16741	11322	16520	8171	3994	4294	4615	5468
peak1117	4539	2862	4799	3323	1928	2033	2472	2894
peak1118	6374	4755	5352	4170	3150	3148	2839	3803
peak1119	1958	1299	3064	1865	512	504	791	920
peak1120	2450	1745	4602	1508	750	769	700	903
peak1121	1549	1235	2831	929	639	726	772	920
peak1122	127	94	298	198	180	174	275	397
peak1123	47	36	113	107	45	57	106	208
peak1124	2300	1922	2833	1672	963	1190	1518	1782
peak1125	2273	1504	1897	940	803	788	750	827
peak1126	176	117	212	126	81	79	147	151
peak1127	1005	698	706	678	338	378	592	712
peak1128	232	252	525	515	90	138	287	446
peak1129	143	92	128	101	56	68	82	116
peak1130	170	123	333	136	79	66	98	135
peak1131	170	157	381	181	69	95	125	168
peak1132	186	129	393	178	89	122	115	150
peak1133	178	126	387	220	89	92	121	176
peak1134	456	331	652	322	174	201	223	273
peak1135	335	222	542	245	180	150	152	182
peak1136	335	230	534	206	197	174	203	252
peak1137	713	450	440	552	267	275	274	303
peak1138	182	125	307	184	85	82	111	137
peak1139	453	293	633	314	174	181	196	231
peak1140	335	282	465	295	124	163	178	217
peak1141	393	268	473	310	201	206	194	271
peak1142	878	587	1499	702	391	414	533	556
peak1143	536	440	536	438	166	185	247	310
peak1144	406	224	391	254	114	139	168	167
peak1145	595	380	575	360	225	232	241	274
peak1146	1030	694	1667	566	428	415	459	591
peak1147	678	521	864	461	280	317	279	422
peak1148	377	260	354	250	109	144	106	157
peak1149	7247	6205	10708	6137	2051	2390	3843	4236
peak1150	5885	5143	7561	6272	2000	2229	3872	5044
peak1151	143	125	327	150	58	84	126	120
peak1152	1770	1372	949	735	593	603	579	702
peak1153	2475	1763	2000	1281	790	797	1046	1275
peak1154	1181	821	2741	1161	643	578	832	967
peak1155	161	92	250	112	77	70	73	91
peak1156	1093	851	910	615	375	467	437	562
peak1157	1077	687	1051	722	374	430	463	613
peak1158	434	314	691	307	129	117	156	189
peak1159	256	193	378	254	206	223	269	384
peak1160	393	287	667	377	264	313	395	455
peak1161	355	265	367	210	71	68	90	113
peak1162	468	391	1040	564	208	206	306	344
peak1163	1484	991	1782	687	633	597	637	744
peak1164	985	715	1584	1097	475	432	718	820
peak1165	2965	2050	2240	1988	822	867	1151	1313
peak1166	421	345	888	563	218	265	400	574
peak1167	257	211	343	164	106	118	137	195
peak1168	1121	690	1357	632	286	326	327	338
peak1169	435	338	608	349	190	224	235	278
peak1170	4076	2880	4045	2613	1654	1750	1735	1925
peak1171	71	87	228	158	68	95	199	294
peak1172	453	335	455	229	126	144	156	162
peak1173	2581	1720	3420	1721	872	929	1073	1277
peak1174	614	409	776	443	262	304	260	296
peak1175	378	307	823	574	114	169	317	390
peak1176	231	177	391	170	153	173	188	219
peak1177	1170	756	944	578	568	551	474	590
peak1178	607	438	831	458	299	290	313	406
peak1179	964	782	1233	750	478	486	543	693
peak1180	661	453	919	517	233	250	347	369
peak1181	275	205	379	162	92	86	117	152
peak1182	499	491	1059	526	205	268	402	516
peak1183	2365	1688	4710	2772	1001	1010	1339	1769
peak1184	1354	973	2375	1053	619	581	572	726
peak1185	1539	1112	2318	1569	480	549	701	922
peak1186	269	213	302	287	77	95	172	263
peak1187	840	556	1278	616	351	364	452	463
peak1188	116	74	214	108	43	32	45	58
peak1189	283	184	413	259	166	210	240	348
peak1190	372	254	669	288	106	124	199	204
peak1191	400	293	475	343	163	170	199	214
peak1192	270	284	380	253	94	128	220	193
peak1193	94	60	182	102	56	58	97	112
peak1194	1147	800	1096	501	407	445	360	504
peak1195	184	169	370	265	77	88	159	227
peak1196	2922	1922	3102	2114	964	879	1318	1645
peak1197	3746	2603	3628	3192	1397	1336	1833	2087
peak1198	56	43	97	90	30	34	66	111
peak1199	1107	708	1177	706	279	288	371	404
peak1200	127	114	158	100	39	40	68	57
peak1201	1755	1207	1561	969	356	416	426	512
peak1202	260	160	412	208	67	102	106	154
peak1203	242	189	386	208	112	160	183	208
peak1204	300	207	470	195	151	184	134	212
peak1205	354	235	385	249	140	169	181	245
peak1206	1598	1091	1185	876	567	490	621	617
peak1207	201	139	222	109	59	81	112	153
peak1208	3651	2796	6350	2580	1558	1795	2181	2721
peak1209	204	143	235	101	127	128	128	154
peak1210	1108	762	1939	1255	433	438	638	875
peak1211	740	491	1206	847	284	332	522	700
peak1212	141	91	153	96	62	61	58	69
peak1213	126	80	210	134	29	46	66	81
peak1214	429	322	380	414	113	135	176	228
peak1215	175	125	119	176	103	85	78	114
peak1216	315	230	409	356	219	210	266	356
peak1217	2915	2047	3360	2166	770	831	905	1129
peak1218	4650	3407	5427	2663	1369	1370	1319	1589
peak1219	984	880	1354	1024	258	324	435	587
peak1220	957	687	1355	830	287	268	384	496
peak1221	1120	767	1279	900	288	316	476	524
peak1222	12106	7363	10731	8970	2839	2512	3467	4306
peak1223	112	80	120	141	85	96	119	150
peak1224	262	211	290	249	218	220	329	332
peak1225	4394	3357	6044	3064	1372	1679	2050	2690
peak1226	1083	841	1020	780	390	361	536	600
peak1227	511	317	530	280	217	203	239	308
peak1228	30231	21463	26105	14738	10648	10540	9838	10818
peak1229	22538	13070	17791	10043	8406	7586	9644	9902
peak1230	303	211	285	216	101	105	132	158
peak1231	502	408	614	364	169	173	233	272
peak1232	535	396	725	446	170	187	213	336
peak1233	291	231	375	225	173	177	190	261
peak1234	2928	2213	4109	1897	930	910	924	1147
peak1235	3990	2786	3348	1962	1176	1145	1269	1363
peak1236	203	173	296	163	122	115	133	163
peak1237	1529	1028	1550	678	382	443	458	520
peak1238	1161	866	1569	721	395	364	397	472
peak1239	320	209	551	263	106	106	151	168
peak1240	208	119	439	302	55	62	119	146
