control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak1593	64	56	932	797	75	104	605	334
peak1594	47	26	692	895	47	42	631	517
peak1595	0	0	47	46	1	1	13	6
peak1596	178	52	509	363	208	108	209	268
peak1597	100	28	339	320	123	71	260	299
peak1598	85	78	3867	4061	100	142	3783	3024
peak1599	20	11	271	159	26	11	54	27
peak1600	19	6	249	237	25	9	167	134
peak1601	52	5	204	203	17	22	61	134
peak1602	61	24	24	81	38	28	66	148
peak1603	33	10	602	580	84	74	1047	903
peak1604	10	12	306	237	12	9	133	69
peak1605	25	11	418	339	1	2	38	45
peak1606	6	4	141	59	2	0	97	40
peak1607	182	162	10917	10255	169	181	5209	3200
peak1608	275	130	2367	2038	204	134	1072	886
peak1609	28	54	597	689	49	45	262	153
peak1610	44	31	60	104	51	43	73	129
peak1611	10	3	151	64	6	6	59	39
peak1612	17	13	202	180	10	6	113	54
peak1613	295	132	1056	1008	316	264	742	544
peak1614	349	159	555	623	465	359	374	424
peak1615	11	11	91	82	11	2	14	16
peak1616	15	4	89	112	19	9	42	19
peak1617	123	54	788	765	90	47	155	160
peak1618	20	22	136	164	19	10	75	73
peak1619	773	346	8005	7987	536	308	5234	3345
peak1620	624	257	14359	9186	365	251	6161	4249
peak1621	33	47	1181	1100	35	33	356	202
peak1622	6	4	161	172	5	1	70	71
peak1623	216	122	4031	2880	295	204	2769	1382
peak1624	96	81	2260	2747	154	138	1624	1707
peak1625	14	7	112	43	6	6	58	35
peak1626	13	5	149	119	0	3	26	12
peak1627	145	80	3585	2649	76	93	1987	854
peak1628	494	332	6415	5683	184	276	3103	1777
peak1629	40	51	251	303	35	52	72	83
peak1630	115	56	316	366	48	70	63	96
peak1631	34	43	1578	1533	35	52	981	522
peak1632	655	256	4755	3396	412	323	2219	2340
peak1633	22	29	256	334	35	29	139	262
peak1634	114	65	919	1198	98	113	442	474
peak1635	74	44	949	783	73	90	599	430
peak1636	60	30	210	271	36	58	144	124
peak1637	62	21	911	669	32	50	439	356
peak1638	146	71	253	252	60	75	222	162
peak1639	72	22	158	229	52	27	99	203
peak1640	28	23	683	787	25	17	268	128
peak1641	171	109	3660	3627	233	210	2975	2312
peak1642	44	16	251	194	45	35	118	56
peak1643	74	19	218	212	52	31	113	90
peak1644	28	14	193	225	27	35	78	112
peak1645	21	8	248	369	3	18	134	88
peak1646	53	29	479	793	39	43	292	260
peak1647	54	31	298	302	22	40	206	193
peak1648	63	31	499	715	69	44	200	277
peak1649	21	1	356	308	19	2	352	171
peak1650	11	9	351	380	4	7	208	126
peak1651	5	6	215	246	8	7	129	112
peak1652	28	23	467	618	13	22	138	98
peak1653	12	24	362	460	23	26	97	86
peak1654	64	21	2116	1226	136	82	2648	1410
peak1655	9	27	302	319	25	45	83	86
peak1656	32	12	291	333	45	73	106	94
peak1657	7	2	321	379	1	3	192	73
peak1658	193	78	277	422	56	45	151	233
peak1659	35	23	350	538	34	23	161	173
peak1660	105	64	713	1056	46	115	409	327
peak1661	78	66	441	519	104	82	340	250
peak1662	121	120	1850	2387	110	173	867	636
peak1663	440	175	3275	3551	330	275	2032	1945
peak1664	142	47	587	620	139	88	327	470
peak1665	457	243	3003	4820	339	304	1814	2343
peak1666	3	1	61	45	0	0	70	22
peak1667	61	49	1182	1147	23	29	434	344
peak1668	15	10	499	601	15	28	211	192
peak1669	62	31	391	353	83	31	190	159
peak1670	50	26	269	368	22	42	142	141
peak1671	293	151	6452	4527	171	134	2194	1333
peak1672	143	81	445	635	72	86	179	246
peak1673	40	47	471	738	28	29	214	223
peak1674	68	65	237	334	35	24	136	140
peak1675	45	32	210	452	9	28	68	83
peak1676	14	13	329	429	13	13	148	123
peak1677	37	37	794	908	42	71	461	279
peak1678	59	51	603	538	125	98	262	154
peak1679	134	54	214	349	127	114	296	461
peak1680	14	9	429	325	16	26	122	154
peak1681	56	22	81	166	72	56	112	403
peak1682	577	336	7728	8477	595	700	4556	4900
peak1683	30	14	725	555	46	65	268	184
peak1684	211	130	1133	802	384	291	544	269
peak1685	124	99	3124	2938	73	102	1457	821
peak1686	39	15	610	508	23	29	393	194
peak1687	32	4	496	568	23	15	333	163
peak1688	20	4	104	151	17	5	16	23
peak1689	27	16	323	403	11	15	102	60
peak1690	117	89	1625	2146	43	94	617	467
peak1691	26	11	101	160	13	14	32	39
peak1692	13	24	122	284	3	10	68	47
peak1693	57	42	45	178	28	28	34	142
peak1694	21	14	145	158	11	17	53	71
peak1695	26	17	374	381	20	34	184	133
peak1696	63	88	767	600	78	78	240	381
peak1697	62	46	716	1117	79	55	437	255
peak1698	198	127	1185	1491	258	195	1920	1112
peak1699	445	211	6443	5052	526	375	4709	2943
peak1700	331	161	2822	2587	321	291	2570	2222
peak1701	147	116	173	203	127	124	153	117
peak1702	111	34	85	167	89	56	138	199
peak1703	30	28	261	218	21	26	78	51
peak1704	12	3	232	175	17	15	167	88
peak1705	22	18	252	298	22	17	210	130
peak1706	46	25	55	80	6	8	19	101
peak1707	110	64	414	656	117	100	332	520
peak1708	152	91	3067	3773	216	163	2880	2259
peak1709	24	11	493	349	26	17	334	326
peak1710	75	65	990	1150	68	58	483	392
peak1711	2	2	19	24	12	6	138	64
peak1712	70	35	557	452	45	30	373	266
peak1713	91	41	378	393	42	73	133	132
peak1714	227	139	3727	2591	158	132	1746	1465
peak1715	172	99	890	984	81	111	637	741
peak1716	125	52	1029	931	60	61	591	747
peak1717	73	61	1247	1176	82	54	730	613
peak1718	157	59	1447	589	119	89	682	352
peak1719	8	12	186	204	11	14	68	54
peak1720	15	2	155	203	6	6	83	58
peak1721	15	6	122	100	8	3	37	43
peak1722	5	4	136	66	5	8	52	68
peak1723	1	14	111	91	5	12	87	66
peak1724	46	26	743	561	28	35	415	273
peak1725	32	18	494	264	26	12	196	92
peak1726	14	13	1547	1427	18	22	1149	736
peak1727	64	12	402	329	39	60	158	373
peak1728	7	3	263	184	16	2	248	171
peak1729	6	0	71	49	0	0	45	21
peak1730	100	58	1792	1371	75	102	761	436
peak1731	41	10	627	572	55	41	979	549
peak1732	74	88	2212	2623	193	195	2510	2190
peak1733	65	22	184	298	127	60	409	554
peak1734	205	129	4986	2690	527	340	3889	1229
peak1735	61	58	379	226	224	178	392	128
peak1736	14	1	124	127	11	14	24	52
peak1737	20	31	858	1759	18	33	439	566
peak1738	25	2	347	246	47	18	436	288
peak1739	779	454	9451	8749	921	1003	13193	6895
peak1740	677	355	8952	7291	819	674	15296	13842
peak1741	22	7	145	108	18	9	247	167
peak1742	26	14	313	279	26	38	308	189
peak1743	7	10	79	130	5	31	105	194
peak1744	14	7	303	287	29	45	364	338
peak1745	11	13	271	275	27	51	385	763
peak1746	5	0	60	138	7	23	143	266
peak1747	0	4	81	140	8	2	96	126
peak1748	17	26	757	1354	49	53	339	395
peak1749	16	13	180	131	51	45	274	127
peak1750	40	28	99	208	70	71	72	111
peak1751	42	11	176	255	12	10	88	117
peak1752	72	37	1136	927	83	67	598	572
peak1753	30	15	286	250	26	11	249	164
peak1754	19	21	231	272	19	21	85	70
peak1755	35	34	280	481	37	41	227	190
peak1756	26	17	255	222	21	29	312	118
peak1757	69	41	462	407	50	67	394	554
peak1758	4	0	52	53	1	0	108	32
peak1759	4	8	43	39	29	24	106	164
peak1760	39	30	1205	997	158	181	2578	2171
peak1761	94	66	1579	1966	315	418	3228	4275
peak1762	111	46	1571	1039	72	90	856	639
peak1763	54	37	472	480	153	140	2291	1300
peak1764	88	64	1173	834	88	64	690	663
peak1765	18	14	263	355	13	25	271	385
peak1766	49	41	680	790	33	84	761	653
peak1767	13	1	570	374	0	5	80	96
peak1768	21	11	84	118	19	15	61	53
peak1769	22	12	149	60	8	15	88	89
peak1770	53	24	702	339	24	12	369	273
peak1771	9	1	231	155	32	28	559	352
peak1772	2	6	156	190	3	16	339	214
peak1773	298	77	3156	1434	224	193	2366	1599
peak1774	12	15	425	196	10	16	207	109
peak1775	10	6	198	86	3	6	70	25
peak1776	4	24	203	150	2	2	116	88
peak1777	51	19	286	148	28	20	302	84
peak1778	34	20	365	306	26	63	161	74
peak1779	39	22	501	519	31	27	412	358
peak1780	113	48	1695	1312	133	108	722	663
peak1781	13	9	135	138	6	9	62	46
peak1782	27	39	241	191	46	31	145	150
peak1783	18	26	441	871	19	52	341	595
peak1784	21	13	254	365	21	33	173	483
peak1785	165	81	1584	1555	91	69	615	402
peak1786	97	42	203	217	132	49	153	202
peak1787	40	32	145	63	35	20	59	26
peak1788	7	12	439	286	2	6	371	73
peak1789	5	8	232	235	22	12	247	107
peak1790	79	54	189	276	49	57	152	229
peak1791	323	188	3002	3052	293	285	2785	3049
peak1792	221	118	5365	4312	215	252	3765	2768
peak1793	47	49	630	995	32	61	474	513
peak1794	20	9	103	86	16	5	69	31
peak1795	44	40	364	535	32	56	306	401
peak1796	81	75	3044	3800	86	140	1730	2239
peak1797	53	56	791	1023	25	72	342	592
peak1798	103	106	3006	3613	67	118	1328	1380
peak1799	61	45	838	536	40	34	423	399
peak1800	14	8	170	80	9	4	94	28
peak1801	24	30	163	350	32	32	144	249
peak1802	39	35	405	570	30	72	295	323
peak1803	92	42	963	953	89	91	850	765
peak1804	23	6	185	155	58	34	140	160
peak1805	104	43	1031	305	78	53	579	293
peak1806	133	127	1463	1786	218	302	955	1144
peak1807	1727	887	39978	37015	1893	1348	26826	20833
peak1808	18	8	123	148	10	20	151	82
peak1809	113	34	1714	1263	68	106	839	437
peak1810	26	14	76	147	8	17	70	83
peak1811	35	26	392	448	61	53	297	407
peak1812	25	15	548	697	35	22	274	410
peak1813	74	39	97	93	46	19	52	147
peak1814	74	20	827	591	35	30	364	373
peak1815	13	18	600	538	11	9	306	270
peak1816	4	3	181	144	1	1	83	80
peak1817	15	5	230	169	9	6	88	89
peak1818	105	44	1063	591	75	60	1061	456
peak1819	20	16	431	370	10	35	286	200
peak1820	214	45	703	923	106	77	953	1104
peak1821	473	225	2041	2038	318	297	1720	1280
peak1822	38	11	198	195	9	8	65	23
peak1823	16	7	194	112	3	2	68	28
peak1824	91	57	686	713	88	29	493	269
peak1825	58	92	1859	2458	57	87	1871	1696
peak1826	82	66	922	954	60	52	393	362
peak1827	31	13	434	525	13	19	162	166
peak1828	40	21	393	372	32	29	168	143
peak1829	64	54	479	672	176	50	867	904
peak1830	16	13	257	215	28	24	444	269
peak1831	13	8	152	89	5	10	87	79
peak1832	68	24	1674	1086	41	49	1732	826
peak1833	10	12	158	162	5	18	129	153
peak1834	20	3	255	225	13	13	131	65
peak1835	80	40	95	86	39	13	55	84
peak1836	41	21	2259	1194	50	22	1010	337
peak1837	44	36	169	194	71	26	103	127
peak1838	20	9	110	149	20	19	58	133
peak1839	65	16	213	162	31	45	164	260
peak1840	32	15	341	266	21	51	329	289
peak1841	62	28	801	585	15	21	268	229
peak1842	10	7	147	98	9	3	117	43
peak1843	63	35	493	650	138	82	874	738
peak1844	64	36	1838	1080	90	105	3007	1067
peak1845	32	12	683	506	42	31	436	272
peak1846	13	5	167	155	14	7	83	86
peak1847	12	18	132	138	23	16	119	100
peak1848	51	32	873	451	95	52	649	195
peak1849	101	53	495	461	113	85	372	355
peak1850	393	334	286	815	360	430	414	863
peak1851	2	2	132	115	29	15	105	58
peak1852	2	1	151	58	5	1	20	21
peak1853	17	7	526	310	3	13	590	391
peak1854	7	5	97	114	13	7	92	97
peak1855	96	46	4089	2387	38	54	1698	1496
peak1856	0	0	190	81	2	5	389	146
peak1857	113	51	468	466	106	82	396	309
peak1858	27	8	159	207	14	16	62	52
peak1859	18	16	464	397	23	14	246	120
peak1860	198	123	991	1080	167	210	669	881
peak1861	36	32	161	358	50	41	138	364
peak1862	63	42	383	214	109	82	253	127
peak1863	117	49	3256	2005	125	85	3290	1975
peak1864	14	16	138	195	11	28	77	65
peak1865	0	4	268	319	3	0	198	127
peak1866	23	16	180	442	28	17	127	108
peak1867	24	9	165	79	29	13	166	47
peak1868	133	49	496	824	118	99	358	555
peak1869	120	44	911	375	152	95	301	173
peak1870	48	25	1273	1239	30	37	1131	619
peak1871	68	34	640	921	56	34	410	451
peak1872	29	12	471	399	36	13	186	121
peak1873	39	30	363	535	41	59	170	122
peak1874	92	78	1226	1472	70	100	882	899
peak1875	64	22	623	750	54	42	364	258
peak1876	181	100	3831	3087	126	139	1037	845
peak1877	101	34	146	238	63	53	141	286
peak1878	14	5	220	160	4	4	87	36
peak1879	9	24	329	377	20	33	189	136
peak1880	111	46	515	388	95	49	285	255
peak1881	77	70	1942	1888	76	74	1377	950
peak1882	26	12	29	86	37	10	91	124
peak1883	47	46	2089	1583	94	61	1444	708
peak1884	35	51	389	513	31	59	202	185
peak1885	287	184	2663	3518	314	344	2824	2207
peak1886	299	166	12736	6393	375	183	11023	4195
peak1887	65	55	798	753	32	61	334	325
peak1888	12	6	137	107	25	10	53	64
peak1889	255	71	569	260	216	129	428	521
peak1890	89	28	1305	660	96	109	575	525
peak1891	38	21	106	75	29	28	82	101
peak1892	17	2	181	125	2	24	95	57
peak1893	10	15	258	258	5	4	132	166
peak1894	5	4	77	41	63	50	546	454
peak1895	0	4	11	16	13	16	122	142
peak1896	98	90	7753	5558	113	109	5899	2942
peak1897	100	43	245	230	45	78	160	155
peak1898	71	54	1642	1223	47	76	829	878
peak1899	207	165	843	1102	258	295	1027	919
peak1900	236	83	1247	800	219	132	801	806
peak1901	318	163	2308	2162	316	222	1315	1642
peak1902	12	4	137	225	7	14	21	51
peak1903	22	10	221	356	6	19	110	60
peak1904	8	14	146	121	5	15	47	60
peak1905	30	27	194	243	28	2	108	195
peak1906	19	28	214	184	13	26	61	83
peak1907	70	43	889	826	49	70	403	268
peak1908	153	45	943	536	192	123	556	435
peak1909	21	8	632	490	15	21	416	367
peak1910	8	5	177	132	10	11	127	76
peak1911	55	49	508	802	54	84	339	474
peak1912	13	8	293	335	24	13	172	142
peak1913	142	59	1795	1436	48	21	267	201
peak1914	15	16	116	135	5	9	14	4
peak1915	577	400	24561	25278	284	335	8917	5548
peak1916	91	59	580	843	39	36	243	170
peak1917	308	223	2065	2812	177	164	895	570
peak1918	59	78	1322	1298	69	73	722	625
peak1919	13	10	391	355	12	21	230	175
peak1920	64	34	189	228	47	31	82	100
peak1921	58	30	1264	811	59	47	678	387
peak1922	180	121	6958	4168	194	168	2649	983
peak1923	268	83	3681	2108	238	102	1158	804
peak1924	28	21	301	306	40	37	148	115
peak1925	52	42	1007	1557	116	82	1025	765
peak1926	38	48	693	646	41	44	606	338
peak1927	0	0	224	163	9	12	103	104
peak1928	108	41	726	732	153	129	852	836
peak1929	40	29	58	108	24	36	82	236
peak1930	174	67	1426	1716	194	176	972	1578
peak1931	71	43	986	1624	87	126	620	879
peak1932	152	94	833	794	140	111	245	385
peak1933	31	25	893	708	79	53	1100	235
peak1934	134	52	6265	4632	140	110	2929	1701
peak1935	140	70	442	536	115	98	275	186
peak1936	16	8	281	307	5	1	110	113
peak1937	187	117	4450	2633	174	174	2972	1624
peak1938	14	11	267	221	6	11	143	118
peak1939	483	254	4492	4875	449	343	2717	3500
peak1940	135	105	541	954	93	116	340	727
peak1941	75	22	89	76	54	49	83	118
peak1942	156	105	6016	4239	202	140	4160	1874
peak1943	40	49	471	654	53	75	462	540
peak1944	198	137	1145	2647	166	269	867	1218
peak1945	11	14	156	118	18	21	251	306
peak1946	45	36	487	298	74	72	236	125
peak1947	43	53	310	207	51	48	141	84
peak1948	0	0	85	57	6	3	185	106
peak1949	107	84	1945	1205	120	93	585	576
peak1950	34	20	277	172	18	8	97	110
peak1951	582	281	25440	18216	331	338	5368	3172
peak1952	166	86	1089	1245	72	130	283	277
peak1953	91	34	747	532	90	76	374	304
peak1954	91	48	1506	1318	99	99	1970	1520
peak1955	42	17	693	471	22	21	407	218
peak1956	7	6	321	154	2	3	146	60
peak1957	75	15	2592	1064	58	35	1036	448
peak1958	334	276	325	1284	279	282	439	1101
peak1959	106	42	1786	2127	66	87	1131	1160
peak1960	11	25	203	227	23	6	110	77
peak1961	24	19	1496	654	46	26	1372	595
peak1962	103	55	1867	1995	189	98	833	766
peak1963	199	44	390	442	150	77	291	310
peak1964	86	90	2307	3288	125	122	2091	1600
peak1965	38	53	769	1019	41	92	651	636
peak1966	8	4	212	225	6	9	75	49
peak1967	131	78	677	711	157	166	348	290
peak1968	5	0	95	72	3	1	174	69
peak1969	0	0	162	86	0	5	35	28
peak1970	52	36	241	122	43	47	54	53
peak1971	144	112	1340	1220	134	147	380	380
peak1972	7	5	338	238	7	8	597	361
peak1973	6	4	297	283	13	16	604	402
peak1974	4	7	113	147	10	9	199	227
peak1975	465	145	1644	1372	285	149	1177	1073
peak1976	413	199	688	527	390	257	664	1087
peak1977	81	70	1185	1641	88	120	765	514
peak1978	51	22	184	231	59	37	73	62
peak1979	5	2	181	156	0	3	109	76
peak1980	13	28	246	246	25	19	197	74
peak1981	3	2	96	133	4	6	72	40
peak1982	117	141	2637	3040	138	239	1637	1525
peak1983	3	4	97	196	5	15	133	127
peak1984	52	44	486	908	54	101	584	600
peak1985	89	49	1288	993	73	65	589	687
peak1986	6	8	162	274	6	4	26	29
peak1987	113	56	1242	1195	117	99	713	419
peak1988	229	106	6952	4491	131	153	4041	1817
peak1989	20	12	183	162	0	0	21	26
peak1990	140	51	1523	1547	68	57	727	582
peak1991	27	28	201	373	30	41	121	143
peak1992	9	1	108	164	12	13	48	41
peak1993	67	33	2026	1642	51	27	1048	582
peak1994	32	23	307	326	49	54	185	152
peak1995	9	20	228	307	13	9	80	46
peak1996	38	25	1663	1344	27	47	942	511
peak1997	12	9	197	159	16	15	77	66
peak1998	87	31	15541	5967	83	64	8688	1927
peak1999	28	32	169	195	28	31	100	72
peak2000	30	23	172	187	27	43	78	101
peak2001	64	33	428	656	69	73	645	480
peak2002	38	28	365	422	42	38	236	259
peak2003	21	14	69	133	24	24	36	41
peak2004	95	67	1180	1085	104	76	988	668
peak2005	23	18	147	150	29	32	134	41
peak2006	79	34	275	223	91	72	200	100
peak2007	21	16	86	108	14	28	25	47
peak2008	0	0	233	94	0	0	16	4
peak2009	36	12	384	265	18	20	161	119
peak2010	88	29	445	395	81	75	382	245
peak2011	310	127	4177	2933	368	284	4750	2837
peak2012	37	2	939	533	11	34	702	337
peak2013	34	11	535	424	21	12	279	157
peak2014	34	64	1907	1912	11	12	544	283
peak2015	165	120	4907	5081	95	65	2218	842
peak2016	31	24	349	270	15	4	61	58
peak2017	0	0	79	67	0	2	20	7
peak2018	86	36	869	913	79	48	396	343
peak2019	0	3	74	78	10	12	26	18
peak2020	0	0	162	115	4	2	268	73
peak2021	25	20	162	205	59	33	199	157
peak2022	127	113	1249	1743	260	231	1538	1630
peak2023	44	24	289	428	62	35	288	235
peak2024	135	113	4474	4105	252	237	4846	3164
peak2025	48	33	321	259	135	109	379	228
peak2026	18	4	193	132	12	19	157	158
peak2027	84	32	899	385	78	98	642	766
peak2028	16	14	152	190	25	6	75	88
peak2029	525	219	5886	6072	578	502	4821	3098
peak2030	61	104	322	512	49	107	192	105
peak2031	72	35	585	527	65	52	363	148
peak2032	264	126	4036	3281	212	150	2520	2057
peak2033	64	29	665	732	52	48	653	398
peak2034	37	41	961	760	73	54	725	400
peak2035	13	11	385	318	7	22	132	100
peak2036	52	21	2520	1665	26	66	1176	619
peak2037	39	71	426	510	20	52	156	164
peak2038	55	32	495	625	16	38	277	255
peak2039	55	56	3496	3067	74	89	3139	1332
peak2040	72	16	110	62	14	29	63	147
peak2041	2	3	222	218	8	13	71	71
peak2042	19	16	219	295	25	34	107	98
peak2043	16	20	230	217	15	9	110	111
peak2044	3	2	203	136	5	3	72	49
peak2045	18	5	57	46	16	9	125	62
peak2046	42	51	526	1261	31	115	827	973
peak2047	126	43	790	826	75	123	333	419
peak2048	75	72	1005	966	212	191	1008	427
peak2049	181	140	1803	2549	114	91	488	566
peak2050	65	38	427	293	59	36	228	49
peak2051	58	58	767	753	40	16	473	199
peak2052	13	16	215	209	10	15	87	44
peak2053	39	8	226	157	22	34	104	57
peak2054	57	35	1389	780	101	75	1254	701
peak2055	4	6	103	124	9	20	303	224
peak2056	20	26	1010	1082	57	112	1800	1691
peak2057	0	0	2	5	2	6	80	96
peak2058	43	22	481	235	37	19	203	94
peak2059	49	40	2210	1642	89	51	1849	1252
peak2060	35	46	1353	1255	30	69	717	772
peak2061	45	35	280	307	20	62	184	187
peak2062	195	111	3590	4408	135	149	1542	3069
peak2063	147	117	2286	3747	109	157	1108	1960
peak2064	26	13	820	1054	30	37	353	401
peak2065	9	3	177	42	22	8	104	47
peak2066	131	68	1223	1189	110	168	616	682
peak2067	7	10	259	221	47	30	183	146
peak2068	48	24	206	302	9	23	59	55
peak2069	84	46	1496	1014	84	43	633	352
peak2070	13	8	373	234	12	15	91	97
peak2071	883	423	10929	7467	1121	1051	6750	2605
peak2072	56	27	576	513	46	63	156	149
peak2073	45	13	610	377	26	23	479	346
peak2074	6	8	370	268	8	10	312	197
peak2075	102	71	1552	1534	50	88	843	1153
peak2076	10	7	212	283	7	12	123	171
peak2077	9	16	220	424	10	21	114	200
peak2078	31	12	156	357	8	25	29	50
peak2079	26	7	265	128	4	7	131	103
peak2080	27	15	536	628	24	14	124	62
peak2081	21	12	234	157	14	7	134	91
peak2082	19	9	323	207	33	23	273	187
peak2083	26	17	116	156	8	24	84	194
peak2084	31	7	332	170	12	14	123	96
peak2085	182	71	907	867	210	127	737	676
peak2086	52	29	262	279	93	68	209	175
peak2087	245	81	711	927	193	134	1020	1976
peak2088	132	102	54	112	51	99	62	285
peak2089	342	161	264	439	142	151	214	730
peak2090	43	20	814	635	6	15	266	126
peak2091	14	23	240	658	16	42	209	299
peak2092	47	27	781	350	73	59	610	241
peak2093	12	7	250	299	13	12	145	122
peak2094	31	18	290	362	34	23	160	130
peak2095	78	22	904	680	98	93	1306	961
peak2096	92	64	863	1000	170	192	1668	1239
peak2097	58	51	265	431	86	130	499	767
peak2098	179	129	2330	2261	302	430	2593	2993
peak2099	19	26	223	254	12	43	144	134
peak2100	28	17	1979	1156	46	36	1656	619
peak2101	69	38	460	455	83	76	289	337
peak2102	11	1	404	238	9	10	346	173
peak2103	330	231	2537	4250	253	530	1061	1565
peak2104	100	47	436	508	69	117	144	188
peak2105	24	6	137	131	40	25	165	74
peak2106	68	34	315	351	120	51	158	91
peak2107	188	86	2358	1727	191	121	1194	540
peak2108	1073	398	41492	13329	837	417	13177	3226
peak2109	8	0	259	186	34	16	531	270
peak2110	34	13	230	262	12	33	161	234
peak2111	74	42	369	425	51	65	194	229
peak2112	113	83	4397	2319	146	87	1847	1206
peak2113	97	45	405	420	172	117	340	342
peak2114	122	60	961	1306	140	138	1386	1152
peak2115	85	55	1359	1459	93	94	1173	1474
peak2116	28	11	404	405	44	49	331	317
peak2117	3	0	131	39	0	0	150	33
peak2118	27	0	81	32	130	93	443	564
peak2119	20	5	26	34	88	80	203	381
peak2120	28	17	42	41	247	144	359	778
peak2121	10	0	192	176	64	67	1521	1360
peak2122	169	76	1134	964	239	216	1142	574
peak2123	4	6	259	78	5	7	176	75
peak2124	215	51	400	361	71	40	192	299
peak2125	11	10	150	268	3	8	77	81
peak2126	45	19	224	182	21	14	51	46
peak2127	24	1	247	179	14	25	256	217
peak2128	50	11	205	148	19	14	99	134
peak2129	8	4	107	78	9	5	43	35
peak2130	35	26	894	701	31	54	337	119
peak2131	0	22	162	203	1	3	101	55
peak2132	10	0	59	64	13	2	86	50
peak2133	0	6	178	113	16	13	159	118
peak2134	1	7	81	101	0	4	36	24
peak2135	44	25	49	130	26	45	87	190
peak2136	578	397	5348	5613	377	532	2077	3344
peak2137	11	11	197	93	12	2	130	90
peak2138	80	127	2447	2335	103	144	1064	1546
peak2139	134	70	2936	2127	156	142	2001	1247
peak2140	2	4	434	299	3	2	387	153
peak2141	7	12	411	463	21	26	360	211
peak2142	1	9	57	131	6	10	93	52
peak2143	13	15	301	362	5	20	387	230
peak2144	17	13	229	220	24	6	160	134
peak2145	2	2	57	64	2	0	99	60
peak2146	58	23	696	515	54	53	338	210
peak2147	35	16	40	89	37	22	36	126
peak2148	86	89	477	954	64	109	348	498
peak2149	88	43	976	839	140	74	519	450
peak2150	7	9	181	217	8	19	34	53
peak2151	1	14	127	139	2	21	47	37
peak2152	202	85	960	1161	323	249	612	548
peak2153	70	33	708	741	50	30	468	257
peak2154	49	33	358	326	41	64	242	190
peak2155	63	36	1444	1504	48	79	664	723
peak2156	127	74	130	137	68	44	102	100
peak2157	113	101	2130	2433	65	76	1541	1104
peak2158	19	7	251	162	18	3	144	56
peak2159	2	0	148	104	7	0	108	58
peak2160	19	2	148	131	6	5	72	44
peak2161	36	18	808	829	75	99	1486	1183
peak2162	41	13	447	486	35	48	1017	706
peak2163	19	1	207	379	26	35	495	452
peak2164	65	26	1267	663	51	62	767	249
peak2165	8	5	125	117	2	22	199	182
peak2166	54	57	238	353	74	62	307	209
peak2167	222	117	1407	1071	267	139	571	413
peak2168	33	2	148	83	16	16	28	44
peak2169	10	11	72	120	6	7	37	51
peak2170	111	38	322	235	90	58	121	129
peak2171	189	90	3838	2759	199	111	3518	2157
peak2172	5	8	80	153	10	7	115	90
peak2173	204	178	12932	9024	131	99	6423	5396
peak2174	75	64	1221	1465	133	116	1288	946
peak2175	37	44	1082	1360	80	69	862	442
peak2176	293	148	2202	2482	256	250	1736	1812
peak2177	178	160	1213	1523	197	260	711	1044
peak2178	393	254	3782	4201	335	416	3023	2870
peak2179	173	136	5027	6892	205	177	6277	6751
peak2180	44	38	288	550	69	124	405	482
peak2181	258	233	3618	2912	244	305	2104	633
peak2182	571	247	6631	7132	415	349	3141	3003
peak2183	15	13	128	199	26	14	123	130
peak2184	207	133	923	1196	225	198	662	451
peak2185	112	43	1311	1779	77	56	708	750
peak2186	142	56	927	621	125	82	497	529
peak2187	265	114	188	284	127	158	87	510
peak2188	116	68	1050	1068	42	84	287	575
peak2189	17	13	260	176	20	6	86	43
peak2190	29	9	602	495	36	35	413	279
peak2191	656	431	8603	8704	672	652	10118	5538
peak2192	26	19	318	387	39	48	506	408
peak2193	97	41	335	274	69	46	343	226
peak2194	4	0	87	53	1	1	8	4
peak2195	0	2	69	58	7	0	8	10
peak2196	189	106	2507	1977	178	150	1599	983
peak2197	60	41	572	550	54	96	510	563
peak2198	0	6	96	79	3	1	148	32
peak2199	6	5	180	152	5	8	162	100
peak2200	69	46	1942	1777	108	121	2193	1374
peak2201	0	0	125	125	0	7	97	42
peak2202	0	0	118	158	5	1	52	43
peak2203	53	38	1096	1109	53	47	912	497
peak2204	23	15	260	307	16	5	179	93
peak2205	459	336	14107	16498	435	326	10310	6482
peak2206	87	146	1950	2768	80	158	1047	938
peak2207	181	279	605	1110	241	392	445	407
peak2208	297	226	3532	5643	241	256	2164	2120
peak2209	48	17	1162	560	23	26	619	509
peak2210	5	19	229	321	10	24	117	148
peak2211	68	48	121	102	105	38	111	102
peak2212	29	23	295	258	15	33	197	321
peak2213	25	8	136	122	43	8	72	94
peak2214	13	3	314	68	4	5	134	54
peak2215	8	1	172	52	3	2	136	36
peak2216	47	64	320	421	69	121	242	236
peak2217	39	30	592	341	47	38	120	85
peak2218	54	39	265	304	78	81	70	87
peak2219	31	31	261	305	69	41	219	182
peak2220	17	17	484	518	1	11	228	127
peak2221	12	1	72	92	11	11	122	39
peak2222	109	63	725	691	53	79	411	394
peak2223	174	125	1322	1308	183	137	661	724
peak2224	93	70	334	402	44	83	221	338
peak2225	82	65	898	1555	74	87	686	753
peak2226	251	128	1169	1180	208	142	728	602
peak2227	92	110	525	719	93	115	209	294
peak2228	161	123	1786	2165	143	132	779	1188
peak2229	130	120	2382	3940	155	140	2135	2927
