control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak7051	361	85	791	347	917	1268	958	2520
peak7052	187	0	1711	627	337	415	1206	2326
peak7053	133	15	426	349	251	243	494	786
peak7054	57	71	826	587	124	121	365	469
peak7055	94	7	795	287	323	340	724	1456
peak7056	54	9	174	74	42	77	120	275
peak7057	60	0	175	11	61	73	158	275
peak7058	11	0	160	0	31	34	142	108
peak7059	12	38	142	47	15	8	57	108
peak7060	114	1	1378	421	162	140	1177	1559
peak7061	168	57	1307	446	159	141	802	1654
peak7062	63	1	365	241	193	215	521	726
peak7063	774	113	9034	4035	1445	1583	6051	11726
peak7064	47	52	458	179	62	53	215	440
peak7065	288	84	2063	932	621	906	2456	4692
peak7066	120	92	414	296	325	321	492	1222
peak7067	256	20	832	404	382	441	1067	1792
peak7068	238	95	1872	670	1347	1509	2652	4592
peak7069	15	0	103	4	14	36	69	129
peak7070	77	0	482	376	127	124	526	723
peak7071	55	0	358	171	34	32	116	240
peak7072	327	47	2412	1085	321	366	1191	2497
peak7073	151	29	662	387	264	375	282	595
peak7074	1015	209	9492	9183	1462	1852	8618	16637
peak7075	334	114	2239	1203	945	1105	1627	2751
peak7076	161	61	942	733	200	273	680	1277
peak7077	1	0	52	17	29	35	55	154
peak7078	63	0	669	441	47	75	174	288
peak7079	296	39	700	401	423	582	668	1359
peak7080	351	72	1008	828	483	637	904	1607
peak7081	226	0	918	542	431	525	517	1212
peak7082	6	0	75	67	31	34	90	114
peak7083	18	0	97	34	11	17	98	262
peak7084	4	0	69	21	60	72	96	199
peak7085	18	26	249	71	45	52	195	393
peak7086	20	0	217	181	19	18	125	268
peak7087	126	39	738	529	210	269	387	1251
peak7088	269	1	852	946	503	647	921	1871
peak7089	15	0	80	12	6	0	16	75
peak7090	118	36	1217	394	76	82	582	1113
peak7091	149	0	666	164	153	181	241	396
peak7092	229	13	950	356	366	479	528	1242
peak7093	660	137	3473	1483	919	1152	1875	4293
peak7094	288	80	1676	976	343	488	770	1345
peak7095	142	0	309	156	178	200	481	704
peak7096	95	21	260	254	230	267	346	418
peak7097	745	146	2517	906	1355	1672	2314	3735
peak7098	259	144	1146	914	1027	1217	1360	2644
peak7099	1021	60	3101	1752	1846	2456	2977	6471
peak7100	115	18	229	239	123	186	181	479
peak7101	36	0	167	159	36	26	91	199
peak7102	16	0	287	166	19	21	127	161
peak7103	7	0	150	50	21	31	54	149
peak7104	134	45	447	343	391	484	678	1314
peak7105	66	32	217	204	337	375	263	650
peak7106	162	31	3346	1539	347	528	2802	5396
peak7107	126	73	472	452	290	422	582	1365
peak7108	190	14	541	420	483	560	657	1448
peak7109	36	0	431	141	58	52	252	447
peak7110	265	29	1129	580	393	542	802	1623
peak7111	2203	646	11954	5494	358	379	721	1652
peak7112	217	11	1366	608	284	373	1205	2114
peak7113	190	66	1336	617	254	337	1000	2157
peak7114	91	0	311	173	273	275	396	822
peak7115	682	160	2606	1799	636	806	1606	2731
peak7116	185	51	669	441	383	477	334	893
peak7117	595	344	9509	4640	1937	2100	6849	12186
peak7118	243	1	849	429	295	362	841	1380
peak7119	0	0	82	24	15	8	97	128
peak7120	109	46	1551	963	530	514	1213	2595
peak7121	133	61	1850	1053	324	405	1650	2961
peak7122	31	0	190	7	144	204	177	526
peak7123	88	13	329	327	81	126	183	370
peak7124	176	29	408	414	239	246	414	603
peak7125	158	46	601	375	235	294	457	748
peak7126	161	0	465	192	157	242	389	721
peak7127	15	0	216	136	38	77	120	224
peak7128	64	20	567	332	301	361	349	514
peak7129	293	30	1022	864	414	490	999	2310
peak7130	215	139	992	424	603	707	769	1735
peak7131	267	112	969	523	971	1170	1103	3000
peak7132	39	0	202	31	62	70	147	275
peak7133	108	32	539	168	137	139	178	284
peak7134	126	26	1070	582	103	153	302	665
peak7135	60	25	226	117	147	183	597	981
peak7136	44	14	759	374	163	249	408	800
peak7137	27	0	193	142	23	50	206	343
peak7138	2	0	158	94	30	37	188	255
peak7139	6	10	151	54	26	44	128	191
peak7140	46	25	780	632	53	66	251	745
peak7141	139	30	522	458	201	238	255	456
peak7142	4	0	59	67	9	9	65	161
peak7143	559	131	4433	1833	1363	1676	4217	9259
peak7144	206	46	1366	819	1174	1364	2371	6005
peak7145	104	80	481	323	562	666	617	1487
peak7146	93	46	360	378	384	567	401	836
peak7147	349	33	2760	1192	766	871	1882	3913
peak7148	159	0	834	149	450	658	708	1224
peak7149	347	43	783	534	443	566	758	1462
peak7150	496	125	1762	1146	869	1054	1767	3368
peak7151	877	104	10161	4690	3046	4159	11066	19663
peak7152	177	28	699	401	308	404	1193	2180
peak7153	606	412	7277	6249	2153	2601	11062	25639
peak7154	131	18	313	246	122	182	240	468
peak7155	195	44	886	742	277	352	561	1115
peak7156	353	29	1543	1389	372	445	1148	2231
peak7157	1579	361	8796	6667	2245	2640	6042	12922
peak7158	311	225	2083	895	1369	1673	2123	4167
peak7159	132	0	281	123	168	201	299	803
peak7160	339	70	824	538	820	1228	997	2716
peak7161	301	54	1263	586	342	345	880	1107
peak7162	31	0	138	56	18	31	71	231
peak7163	131	23	1067	632	172	214	438	1094
peak7164	150	63	1407	886	376	413	1358	2281
peak7165	16	0	162	64	73	85	222	518
peak7166	102	0	190	141	134	200	246	558
peak7167	52	0	357	110	130	137	193	356
peak7168	236	57	1128	434	374	531	895	1732
peak7169	5	0	104	56	41	31	77	173
peak7170	232	46	763	213	310	442	471	820
peak7171	22	0	408	322	50	84	278	446
peak7172	144	75	1346	1068	271	356	761	1597
peak7173	205	40	705	501	462	614	721	1054
peak7174	127	25	400	96	161	230	185	447
peak7175	7	0	284	275	20	23	116	130
peak7176	39	0	452	425	33	55	170	350
peak7177	161	12	330	291	156	234	180	444
peak7178	552	219	2326	2123	360	527	1738	3593
peak7179	535	36	2242	2110	368	479	1632	3551
peak7180	2093	340	7331	3995	2621	3449	4162	8835
peak7181	462	109	4078	2181	980	1111	3084	6043
peak7182	66	0	586	279	128	146	429	741
peak7183	375	19	2378	1517	430	596	1615	3484
peak7184	397	30	920	416	340	424	580	1029
peak7185	40	0	294	228	94	114	268	602
peak7186	344	66	1934	1255	651	796	1521	3289
peak7187	280	9	2573	1336	321	460	1766	2332
peak7188	34	0	211	114	40	85	179	297
peak7189	30	0	264	112	42	44	188	408
peak7190	10	0	195	40	55	67	634	1223
peak7191	7	27	193	100	52	61	107	226
peak7192	36	0	143	36	42	55	199	135
peak7193	509	53	4335	1684	184	269	1333	2184
peak7194	302	82	2773	1011	364	369	2997	4111
peak7195	107	0	193	148	228	297	409	922
peak7196	179	0	1251	447	355	385	1113	2342
peak7197	46	19	500	670	80	80	495	985
peak7198	25	0	190	140	40	43	160	182
peak7199	28	0	138	12	35	43	36	106
peak7200	32	0	153	136	41	45	77	183
peak7201	27	26	252	322	67	101	190	314
peak7202	14	23	123	43	102	119	173	342
peak7203	126	29	568	217	284	339	397	690
peak7204	290	29	1566	776	652	954	1527	2709
peak7205	72	8	232	148	149	238	294	507
peak7206	18	0	142	64	108	118	146	386
peak7207	3	0	60	0	218	248	466	961
peak7208	19	0	29	0	71	75	237	434
peak7209	128	1	888	493	423	473	1808	3105
peak7210	25	25	182	77	162	167	247	399
peak7211	12	0	90	0	47	55	133	266
peak7212	13	0	226	124	112	91	266	539
peak7213	77	1	1748	1126	462	566	2084	4899
peak7214	11	0	141	12	112	120	363	629
peak7215	31	0	166	60	175	187	409	773
peak7216	23	16	317	149	91	96	232	311
peak7217	37	0	102	19	56	54	74	270
peak7218	9	0	242	294	14	20	88	256
peak7219	0	0	199	1	14	11	76	196
peak7220	0	0	79	54	9	5	62	97
peak7221	1	0	106	68	22	38	47	85
peak7222	27	0	495	267	61	53	184	386
peak7223	87	23	301	328	82	106	125	283
peak7224	57	45	279	240	118	145	203	313
peak7225	157	50	1514	656	307	407	1018	1754
peak7226	29	2	197	27	88	121	149	255
peak7227	321	64	791	905	272	382	464	1098
peak7228	2131	625	8752	5958	3014	3716	6349	14834
peak7229	0	0	93	92	16	16	96	119
peak7230	42	0	228	96	37	27	45	100
peak7231	1	0	148	53	27	44	65	107
peak7232	91	0	208	130	259	319	305	586
peak7233	35	0	258	116	197	237	357	628
peak7234	467	50	3856	1880	996	1139	2759	5836
peak7235	14	0	147	23	66	87	146	330
peak7236	68	0	289	175	154	186	142	465
peak7237	3	0	101	41	17	25	48	128
peak7238	18	0	248	131	20	28	109	138
peak7239	1463	235	2965	1658	1591	1882	2019	3721
peak7240	1638	162	2853	1879	2709	3474	3133	6176
peak7241	2659	484	9856	5925	5615	7298	12107	23927
peak7242	86	0	268	89	253	275	414	937
peak7243	30807	7103	109583	78959	31284	38744	69431	133299
peak7244	114	0	347	144	153	193	255	425
peak7245	225	74	1283	877	163	230	232	497
peak7246	9	0	214	47	75	106	252	595
peak7247	151	2	1510	1050	622	616	4477	8404
peak7248	806	235	2029	1475	1115	1630	1673	3488
peak7249	1364	539	5898	4088	3138	3946	4972	10092
peak7250	4580	1046	21855	10374	7017	9168	11520	27806
peak7251	432	97	3140	1710	1284	1604	5296	10188
peak7252	180	0	429	53	74	74	98	85
peak7253	88	97	723	230	118	79	88	293
peak7254	140	38	1054	407	179	218	491	1003
peak7255	236	17	628	249	110	171	137	248
peak7256	280	40	1107	454	338	342	523	943
peak7257	70	0	132	19	118	158	253	484
peak7258	606	62	4189	1054	420	465	1764	3216
peak7259	511	86	2200	934	1050	1219	2481	4402
peak7260	47	3	231	127	262	315	257	305
peak7261	399	87	1134	701	400	475	975	1289
peak7262	186	21	603	293	395	482	479	578
peak7263	214	64	694	401	524	550	372	795
peak7264	177	29	638	362	251	298	492	892
peak7265	88	10	258	446	322	402	1303	2399
peak7266	244	45	1025	595	538	609	1596	2657
peak7267	84	0	118	86	51	82	182	257
peak7268	110	59	224	372	393	523	513	984
peak7269	88	68	504	289	881	991	645	1386
peak7270	439	36	1621	804	675	817	1312	3335
peak7271	42	0	483	165	22	43	118	261
peak7272	146	82	445	365	364	502	394	872
peak7273	13	0	138	99	65	100	143	341
peak7274	8	0	153	325	69	71	191	246
peak7275	57	4	655	337	319	352	726	779
peak7276	143	3	211	291	269	314	269	770
peak7277	3	0	165	3	20	30	110	246
peak7278	76	15	112	3	199	186	307	379
peak7279	78	42	268	164	299	388	396	839
peak7280	39	16	342	215	67	75	258	459
peak7281	1	0	74	1	24	16	76	111
peak7282	6	9	192	86	27	43	141	235
peak7283	15	1	112	223	18	22	117	202
peak7284	16	23	494	479	85	105	295	864
peak7285	166	35	306	257	521	526	309	937
peak7286	12779	2482	24397	17543	8122	10290	24033	38132
peak7287	6757	1985	19233	14033	5658	7126	11954	23694
peak7288	221	54	452	463	368	484	262	451
peak7289	397	86	1091	649	494	651	402	966
peak7290	65	86	158	121	96	128	205	416
peak7291	76	0	365	246	225	285	367	1056
peak7292	15	1	129	73	42	59	81	196
peak7293	14	0	80	54	40	45	110	146
peak7294	152	47	478	336	238	285	674	925
peak7295	44	20	124	41	139	166	232	483
peak7296	211	105	833	464	325	442	647	1214
peak7297	278	138	900	331	609	674	692	1279
peak7298	1368	189	4870	1898	1704	2067	3607	7326
peak7299	47	0	161	59	55	65	154	264
peak7300	11	0	8	0	83	129	223	442
peak7301	72	17	255	124	70	96	149	267
peak7302	167	64	607	722	125	192	352	874
peak7303	221	190	2808	2317	740	889	2229	4622
peak7304	520	19	5762	3464	702	865	4156	6841
peak7305	191	39	933	552	292	316	819	1538
peak7306	260	54	1453	671	439	533	763	1532
peak7307	440	27	1347	345	1629	1976	1691	3532
peak7308	2	19	71	73	10	24	97	195
peak7309	50	0	220	172	103	156	376	730
peak7310	272	30	1562	461	652	733	3487	4989
peak7311	76	11	496	129	134	193	433	824
peak7312	355	27	646	379	418	547	557	1071
peak7313	179	54	309	222	514	657	471	1167
peak7314	496	188	1159	548	753	942	1094	2421
peak7315	276	32	373	483	392	535	537	1075
peak7316	253	29	474	294	353	458	519	916
peak7317	577	63	3813	1443	740	928	2176	3590
peak7318	118	20	569	204	215	363	277	441
peak7319	103	27	280	196	135	204	498	1030
peak7320	56	66	438	167	156	190	540	1076
peak7321	73	0	591	255	215	258	1221	1682
peak7322	134	32	467	239	101	150	360	581
peak7323	63	0	267	319	97	131	233	319
peak7324	422	52	1178	506	949	1097	1347	2330
peak7325	43	0	209	147	149	140	137	270
peak7326	23	0	131	41	55	50	67	193
peak7327	313	99	694	279	898	1055	1017	1971
peak7328	98	45	1118	458	309	398	1089	2409
peak7329	50	20	427	300	83	68	381	541
peak7330	240	66	1897	661	517	728	1244	2776
peak7331	35	0	144	137	69	99	190	299
peak7332	48	38	635	210	115	97	576	1052
peak7333	124	11	460	243	375	423	271	711
peak7334	93	0	311	48	126	192	179	550
peak7335	168	11	969	417	273	341	540	1036
peak7336	416	128	1115	822	303	389	770	1667
peak7337	168	74	463	221	265	366	578	1005
peak7338	78	0	235	291	113	158	259	426
peak7339	758	106	3057	1696	2645	3344	3800	8596
peak7340	1860	105	3964	2023	3085	4290	3663	8192
peak7341	15	0	315	119	18	41	128	217
peak7342	0	0	73	0	18	20	79	268
peak7343	13	0	127	137	57	90	88	291
peak7344	106	23	478	120	261	293	276	712
peak7345	91	10	490	326	171	224	434	883
peak7346	157	53	899	756	295	427	927	2053
peak7347	89	48	234	125	99	108	158	281
peak7348	68	0	467	465	60	88	406	622
peak7349	225	80	1773	523	363	451	1329	2350
peak7350	110	2	531	330	217	312	476	1243
peak7351	25	20	158	22	91	122	238	362
peak7352	18	7	295	234	38	57	78	168
peak7353	54	22	491	564	68	88	554	1018
peak7354	52	0	309	117	141	187	418	876
peak7355	8	11	384	280	12	22	157	255
peak7356	10	19	390	104	11	27	88	218
peak7357	1507	385	3841	1699	1248	1677	2021	4266
peak7358	11	0	104	2	86	93	234	420
peak7359	45	9	629	202	89	119	460	1434
peak7360	11	0	92	46	35	28	21	71
peak7361	138	0	427	196	175	236	342	881
peak7362	44	13	838	359	275	271	448	1020
peak7363	8	0	129	45	23	27	117	202
peak7364	4	0	400	152	35	43	276	417
peak7365	2	0	125	30	24	16	113	138
peak7366	158	40	328	504	177	233	252	467
peak7367	245	1	1275	1338	325	426	632	1451
peak7368	129	19	580	496	60	91	279	632
peak7369	122	0	449	198	575	765	465	1134
peak7370	169	8	605	208	218	285	437	1089
peak7371	47	8	397	293	480	550	410	961
peak7372	710	161	4969	1418	1530	1850	3163	5516
peak7373	8	0	41	71	34	56	90	134
peak7374	146	25	203	218	81	115	221	387
peak7375	171	0	2120	897	745	716	2334	4286
peak7376	147	0	421	173	207	334	482	722
peak7377	722	280	2154	885	2206	2434	3289	4801
peak7378	1045	250	2109	1554	2476	2962	3435	6337
peak7379	168	24	803	570	539	729	1063	1788
peak7380	208	0	1429	787	840	914	800	1980
peak7381	187	115	1032	339	692	823	777	1098
peak7382	90	72	605	206	652	682	498	977
peak7383	112	22	232	183	666	883	703	1554
peak7384	13	0	166	68	37	57	210	309
peak7385	333	96	878	417	868	1092	735	1391
peak7386	104	0	499	438	189	246	534	1027
peak7387	47	28	413	129	89	105	376	718
peak7388	1765	231	4083	2724	2630	3525	3033	7679
peak7389	124	25	1073	639	207	300	422	1174
peak7390	75	69	1236	977	83	115	568	1237
peak7391	64	0	384	285	132	144	232	646
peak7392	139	46	863	242	345	397	802	1286
peak7393	2021	412	10276	4559	3506	4558	6491	11686
peak7394	33	43	920	543	152	216	1282	2017
peak7395	223	22	693	262	710	756	702	1609
peak7396	13	0	413	91	58	55	406	623
peak7397	173	46	3139	1420	690	713	1898	3851
peak7398	228	70	1451	454	509	649	1582	2572
peak7399	46	34	346	104	38	62	161	377
peak7400	36	13	175	207	130	153	189	366
peak7401	1890	418	4552	3000	4028	4272	5015	9936
peak7402	1939	540	20862	10308	2788	3126	12477	23755
peak7403	163	14	630	253	385	475	845	1438
peak7404	1527	234	3282	2151	1629	2192	1821	4427
peak7405	176	49	635	283	221	343	379	606
peak7406	18	0	236	147	160	149	203	423
peak7407	53	36	909	386	121	149	594	1510
peak7408	38	0	224	91	24	53	178	251
peak7409	43	0	342	212	76	106	201	321
peak7410	153	0	555	423	118	169	309	809
peak7411	693	199	1357	856	1309	1740	1663	2933
peak7412	112	0	627	515	384	402	643	1225
peak7413	9	0	103	95	18	13	86	226
peak7414	661	89	1637	625	933	1317	1839	3257
peak7415	469	80	988	545	809	968	791	1732
peak7416	965	45	2006	1451	369	513	704	1537
peak7417	95	13	818	211	189	209	786	935
peak7418	411	38	1467	1059	522	676	1141	2507
peak7419	322	78	1154	788	478	562	1000	1941
peak7420	77	32	210	270	119	110	202	327
peak7421	170	17	307	204	622	682	620	1570
peak7422	125	19	575	105	351	477	669	907
peak7423	60	19	427	334	302	469	525	1074
peak7424	261	42	1582	938	680	806	1781	2946
peak7425	61	0	295	113	148	158	224	765
peak7426	125	0	880	732	286	322	1394	2723
peak7427	38	0	153	55	35	29	77	118
peak7428	23	0	121	23	66	93	112	180
peak7429	495	42	2201	1039	935	1010	1821	3635
peak7430	116	57	591	316	127	144	529	945
peak7431	237	84	577	626	149	253	459	861
peak7432	106	0	302	190	334	416	293	489
peak7433	29	14	234	87	51	50	219	253
peak7434	42	0	417	152	59	68	371	690
peak7435	11	0	411	311	54	68	272	528
peak7436	10	0	130	3	59	45	159	180
peak7437	121	35	236	181	384	448	267	837
peak7438	39	0	281	296	104	151	371	499
peak7439	709	77	2861	1110	1375	1619	1815	3907
peak7440	99	31	771	309	340	297	1459	2597
peak7441	264	86	641	457	271	366	569	1207
peak7442	145	0	525	387	161	214	343	588
peak7443	27	34	303	235	66	93	264	590
peak7444	193	0	680	467	502	575	910	1388
peak7445	52	9	330	77	37	103	297	477
peak7446	28	61	295	85	79	91	167	259
peak7447	52	47	641	206	66	71	322	688
peak7448	87	5	244	258	75	101	116	395
peak7449	72	28	719	299	139	153	563	1072
peak7450	26	0	246	16	88	92	101	284
peak7451	266	17	579	334	380	529	421	981
peak7452	39	0	236	53	42	37	73	246
peak7453	1360	454	5745	3054	2836	3715	2903	4811
peak7454	180	39	397	105	307	320	509	697
peak7455	277	46	951	423	1007	1214	1135	2575
peak7456	226	63	706	383	405	492	691	1329
peak7457	160	21	903	688	314	319	845	1693
peak7458	418	24	1139	763	756	812	1724	2850
peak7459	31	0	578	176	67	74	405	617
peak7460	499	46	1876	923	941	1087	1462	3697
peak7461	137	0	325	233	285	371	355	837
peak7462	70	20	284	81	164	188	287	343
peak7463	87	39	143	137	72	78	246	368
peak7464	790	69	1896	708	1280	1743	1796	2920
peak7465	492	75	1412	757	712	878	1089	2069
peak7466	16	0	95	0	65	57	128	186
peak7467	167	84	538	295	382	430	333	771
peak7468	1222	466	12536	7168	4754	5694	17534	29613
peak7469	340	108	1170	914	564	699	984	2112
peak7470	47	0	367	443	45	58	213	594
peak7471	6	0	108	224	20	30	72	162
peak7472	441	20	3306	2165	937	1264	2396	5051
peak7473	114	0	366	167	134	203	169	350
peak7474	187	123	1910	1363	224	292	1169	1958
peak7475	118	0	411	300	307	464	513	1022
peak7476	2888	390	15504	5150	3835	5059	18342	36299
peak7477	41	24	210	189	34	60	145	261
peak7478	79	18	318	247	133	117	180	307
peak7479	31	0	365	173	107	130	57	185
peak7480	242	40	536	255	403	446	404	742
peak7481	23	0	159	165	87	61	56	259
peak7482	14	25	174	76	19	28	71	169
peak7483	270	77	1525	686	359	459	1047	1962
peak7484	89	37	623	444	129	163	421	797
peak7485	455	128	1166	850	1186	1629	1013	2124
peak7486	368	98	1001	858	755	1121	999	1882
peak7487	23	3	263	17	151	173	187	315
peak7488	81	0	638	201	194	229	685	1318
peak7489	136	51	3742	2477	1121	1364	5695	11206
peak7490	312	24	532	394	418	548	631	1264
peak7491	461	83	1037	638	368	608	1090	2264
peak7492	387	68	1262	1072	527	681	1477	2931
peak7493	20	7	489	68	64	65	290	452
peak7494	81	0	477	313	96	117	598	914
peak7495	87	29	269	178	142	135	402	494
peak7496	94	0	234	171	81	124	204	331
peak7497	20	0	328	196	55	59	105	300
peak7498	115	1	1387	421	185	182	1207	1603
peak7499	168	57	1307	446	159	141	802	1654
peak7500	349	232	1252	782	943	1319	1276	2767
peak7501	274	117	1826	1173	673	916	2176	3366
peak7502	385	33	1669	525	652	820	1900	2967
peak7503	53	10	440	348	206	318	413	717
peak7504	68	10	400	198	286	322	355	794
peak7505	148	13	800	437	355	346	687	1375
peak7506	251	47	1426	737	792	831	1246	1918
peak7507	54	0	304	161	162	144	259	339
peak7508	233	63	1112	295	262	318	804	1647
peak7509	39	17	228	321	186	233	277	597
peak7510	445	119	3813	1588	1206	1494	3235	4985
peak7511	97	0	374	230	162	182	207	478
peak7512	209	97	1287	664	529	550	872	1792
peak7513	354	75	1988	969	753	1096	1563	3204
peak7514	158	26	321	319	348	500	531	908
peak7515	100	22	336	225	184	255	296	666
peak7516	39	0	1493	505	183	246	1429	2295
peak7517	15	0	114	75	85	96	141	247
peak7518	792	170	6136	2454	1062	1254	4001	6063
peak7519	421	165	7179	2754	1098	1160	3479	6362
peak7520	25	13	152	42	40	44	122	216
peak7521	8	45	136	59	49	51	207	194
peak7522	26	17	946	322	116	174	716	1127
peak7523	35	13	401	167	67	74	258	452
peak7524	258	97	2023	1328	343	549	927	1501
peak7525	21	33	351	246	55	55	187	394
peak7526	67	31	1027	905	74	96	306	771
peak7527	24	0	139	24	41	35	134	317
peak7528	1	0	104	134	13	27	60	111
peak7529	26	0	294	276	29	21	124	174
peak7530	6	15	277	285	30	22	179	241
peak7531	1	0	115	170	1	11	69	95
peak7532	59	0	168	78	47	41	214	179
peak7533	19	9	176	75	58	63	151	362
peak7534	11	0	136	277	50	83	83	180
peak7535	40	0	111	114	45	63	248	453
peak7536	65	45	1281	703	177	208	1103	1851
peak7537	73	40	308	172	246	235	294	286
peak7538	21	0	446	238	145	195	408	601
peak7539	192	13	599	234	717	853	613	1474
peak7540	781	147	3542	1977	1287	1733	2552	5894
peak7541	373	23	635	475	521	679	348	951
peak7542	123	39	393	359	525	601	567	1264
peak7543	27	1	101	145	81	107	132	188
peak7544	334	35	1025	670	941	1172	1103	2048
peak7545	734	61	2518	1735	1376	1771	2816	4795
peak7546	440	86	3285	1807	468	644	2495	4798
peak7547	257	11	1361	578	291	380	1235	2098
peak7548	483	164	3142	1595	1042	1433	3288	5754
peak7549	151	15	474	413	207	327	422	822
peak7550	97	20	398	356	232	257	285	583
peak7551	22	0	453	477	74	81	374	602
peak7552	91	11	271	83	103	148	239	475
peak7553	303	124	3808	1961	717	792	3469	6526
peak7554	120	0	317	315	150	172	170	293
peak7555	25	0	163	19	34	29	80	121
peak7556	104	1	2108	1013	447	494	2708	5044
peak7557	26	6	137	95	83	105	224	385
peak7558	8	0	316	44	10	18	169	164
peak7559	122	32	639	391	301	309	681	961
peak7560	257	0	527	196	245	331	520	980
peak7561	18	0	116	77	91	116	120	278
peak7562	684	77	1033	449	651	850	929	1873
peak7563	1095	627	8497	3759	6168	7411	10542	20540
peak7564	1	0	207	68	9	12	63	103
peak7565	507	323	3195	2788	1015	1074	3525	6482
peak7566	237	122	3301	2287	867	1093	2809	5322
peak7567	20	25	107	52	93	114	344	586
peak7568	11	0	105	0	64	67	327	554
peak7569	1262	254	3583	2174	3238	3957	3761	8177
peak7570	194	22	616	503	333	414	729	1334
peak7571	77	49	475	230	152	183	429	1120
peak7572	605	202	4467	3376	1368	1742	3444	7649
peak7573	393	0	547	490	411	542	872	1313
peak7574	357	164	1237	1114	616	732	1202	2600
peak7575	97	38	283	307	196	235	268	517
peak7576	3	0	170	123	33	58	159	227
peak7577	271	0	1298	544	351	464	667	1253
peak7578	119	15	964	424	718	760	815	1980
peak7579	134	48	186	202	365	417	262	627
peak7580	135	7	364	366	493	708	1198	2169
peak7581	44	0	233	170	129	122	405	730
peak7582	24	0	135	128	79	125	317	771
peak7583	8	0	47	42	73	93	165	353
peak7584	42	29	123	64	116	134	225	417
peak7585	21	0	531	277	203	211	585	1676
peak7586	3	0	190	173	69	89	176	552
peak7587	136	0	794	334	448	590	702	1667
peak7588	29	30	414	124	36	23	173	171
peak7589	50	0	1188	456	47	69	503	851
peak7590	6	0	185	54	6	24	27	47
peak7591	43	21	236	106	76	74	88	345
peak7592	54	0	216	84	283	317	204	643
peak7593	44	0	154	173	63	74	160	263
peak7594	329	94	1617	884	1051	1176	992	2062
peak7595	103	49	589	282	139	222	441	823
peak7596	1891	388	10216	7956	2578	3042	7123	14989
peak7597	442	94	976	706	685	801	820	1332
peak7598	42	0	224	170	180	152	378	590
peak7599	206	36	1156	598	428	471	1162	1970
peak7600	13	0	70	56	47	65	121	240
peak7601	79	0	237	75	118	156	104	234
peak7602	51	0	249	104	96	98	121	191
peak7603	67	0	335	179	124	166	249	517
peak7604	200	106	1726	1029	446	595	978	2117
peak7605	50	32	280	46	94	116	184	403
peak7606	407	203	5890	3854	1521	1780	6510	13906
peak7607	53	0	302	164	168	198	221	635
peak7608	125	0	265	265	296	381	252	773
peak7609	139	172	1037	265	817	969	1144	2012
peak7610	607	95	3798	1824	1155	1442	2166	4491
peak7611	180	76	935	422	506	570	452	1098
peak7612	5	0	87	87	47	34	80	244
peak7613	32	0	634	305	290	400	643	1125
peak7614	376	103	4666	2941	1301	1656	4731	10626
peak7615	22	0	626	303	53	59	334	521
peak7616	236	27	2745	1066	452	449	1195	2144
peak7617	24	0	116	96	50	52	33	124
peak7618	20	0	124	135	8	17	38	69
peak7619	110	95	575	423	321	401	955	1508
peak7620	815	155	1341	741	1837	2182	1627	3947
peak7621	1041	253	2810	1511	2136	2541	3163	5931
peak7622	439	93	1239	553	870	1090	1449	2449
peak7623	624	132	3547	2178	1224	1379	4273	6796
peak7624	428	44	2828	1023	692	845	3275	5083
peak7625	971	178	1322	910	1809	2017	1691	3753
peak7626	522	199	875	598	898	1301	842	1802
peak7627	146	54	1199	697	460	624	1426	2608
peak7628	33	12	476	165	181	191	520	847
peak7629	17	0	573	104	348	398	460	998
peak7630	57	32	572	378	153	184	330	940
peak7631	167	42	382	73	210	268	353	516
peak7632	104	76	1290	454	351	432	865	1728
peak7633	370	29	1310	494	650	765	610	1666
peak7634	296	47	723	270	311	420	447	605
peak7635	50	18	224	157	68	78	196	455
peak7636	137	0	782	327	176	211	472	876
peak7637	61	34	283	253	63	47	198	223
peak7638	564	136	3177	1011	1244	1528	2661	4699
peak7639	32	13	408	58	155	168	274	495
peak7640	115	41	525	394	284	375	360	1139
peak7641	110	7	303	218	155	241	255	452
peak7642	19	18	119	57	57	57	77	229
peak7643	9	73	369	185	69	91	209	456
peak7644	42	31	284	200	140	163	201	518
peak7645	19	0	148	29	28	37	84	67
peak7646	7	0	288	229	42	32	127	288
peak7647	161	21	1055	547	299	325	860	1699
peak7648	229	18	1084	659	668	854	1068	2535
peak7649	68	0	289	175	153	185	142	468
peak7650	490	160	1227	1308	870	1258	1283	2673
peak7651	53	0	719	424	87	131	367	891
peak7652	3	0	127	79	7	10	21	142
peak7653	12	0	112	85	17	13	80	108
peak7654	3	0	130	33	50	51	287	639
peak7655	17	31	664	325	59	59	1057	1387
peak7656	107	100	1365	784	371	369	1348	2156
peak7657	134	36	1587	405	294	362	1570	2031
peak7658	504	81	3282	1360	1069	1428	4875	7727
peak7659	155	22	657	365	608	815	691	1265
peak7660	393	43	781	607	1332	1825	4149	6915
peak7661	370	139	2868	409	3357	4415	8238	14018
peak7662	92	60	1146	707	1350	1702	1954	3700
peak7663	471	96	980	883	868	1045	774	1335
peak7664	226	24	1391	409	932	954	1954	3280
peak7665	44	22	208	176	96	115	388	450
peak7666	10	6	262	213	705	686	1231	2026
peak7667	18	34	52	45	137	179	255	344
peak7668	515	184	1847	878	695	880	807	2019
