control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak6831	44	61	1305	1455	58	68	734	634
peak6832	232	74	829	629	191	159	680	431
peak6833	190	122	601	452	174	153	398	345
peak6834	73	33	97	198	74	54	80	236
peak6835	95	32	199	559	87	82	262	642
peak6836	66	54	262	248	82	50	123	165
peak6837	42	27	229	198	49	25	122	84
peak6838	1	11	67	212	1	3	64	85
peak6839	0	10	35	44	0	4	12	37
peak6840	71	58	269	307	140	110	291	243
peak6841	168	164	3166	3142	354	279	4134	2914
peak6842	39	65	381	722	77	105	298	352
peak6843	1090	513	1805	2066	1115	796	1823	2037
peak6844	186	134	317	360	289	125	308	273
peak6845	64	43	276	341	139	75	214	178
peak6846	1393	720	17016	17765	1316	1307	13179	9805
peak6847	1456	811	3572	4334	1468	1120	3270	4026
peak6848	374	168	2259	2651	409	248	1888	1617
peak6849	37	47	908	1389	44	65	566	571
peak6850	109	53	2198	1345	189	82	1157	588
peak6851	87	51	118	129	41	58	72	102
peak6852	25	9	245	234	10	14	183	92
peak6853	0	2	174	134	16	2	67	43
peak6854	0	0	56	51	0	5	23	21
peak6855	7	5	147	97	1	3	94	50
peak6856	72	36	395	513	23	15	110	144
peak6857	36	14	530	467	10	12	189	94
peak6858	667	421	5463	5072	804	594	4671	3381
peak6859	99	60	144	166	93	57	143	191
peak6860	3	1	22	21	0	2	9	23
peak6861	164	44	176	161	134	91	233	313
peak6862	0	3	6	5	3	1	42	31
peak6863	173	47	674	739	209	82	449	267
peak6864	247	101	1805	1200	194	201	1127	1227
peak6865	24	11	421	327	17	9	183	186
peak6866	34	10	140	128	24	21	58	79
peak6867	503	375	2719	2742	422	499	2720	2441
peak6868	0	14	218	174	8	4	243	166
peak6869	0	0	11	17	7	10	124	49
peak6870	32	17	97	132	32	33	49	56
peak6871	17	24	175	127	33	41	94	59
peak6872	88	36	90	271	62	46	115	452
peak6873	0	5	246	201	8	1	97	70
peak6874	454	232	449	667	261	224	356	801
peak6875	55	35	88	125	43	65	77	109
peak6876	95	70	966	1091	187	167	747	731
peak6877	146	99	198	312	193	245	240	479
peak6878	64	62	1503	801	61	61	1249	633
peak6879	29	22	341	383	47	45	220	288
peak6880	20	9	80	95	20	25	53	43
peak6881	45	15	101	84	5	19	29	59
peak6882	930	349	9730	10557	726	578	5154	4236
peak6883	0	0	10	14	2	1	31	12
peak6884	0	2	28	28	0	8	19	22
peak6885	42	11	196	117	47	31	212	148
peak6886	26	30	940	783	40	43	1371	704
peak6887	83	42	479	391	130	125	535	364
peak6888	97	95	275	313	159	168	398	342
peak6889	65	36	705	738	24	39	411	345
peak6890	105	53	496	447	47	82	350	120
peak6891	3	0	24	22	0	6	10	13
peak6892	60	53	246	256	42	60	113	133
peak6893	229	137	400	396	194	170	204	415
peak6894	81	34	449	299	79	34	462	203
peak6895	215	88	2199	1893	137	138	993	700
peak6896	52	10	1932	514	9	23	1254	463
peak6897	67	35	104	121	66	68	135	78
peak6898	27	20	1725	1288	52	50	1935	864
peak6899	35	7	481	202	49	27	231	133
peak6900	23	18	19	123	29	42	83	229
peak6901	40	23	446	330	73	29	383	418
peak6902	19	12	74	66	48	35	125	89
peak6903	2	9	27	57	12	21	35	26
peak6904	53	33	316	484	135	139	270	524
peak6905	3	13	80	74	7	23	105	93
peak6906	24	9	272	303	39	10	188	178
peak6907	57	23	183	143	63	47	86	104
peak6908	6	1	87	52	20	20	53	43
peak6909	7	11	64	124	7	8	11	25
peak6910	23	2	75	96	10	5	16	20
peak6911	16	15	234	309	5	7	26	67
peak6912	61	16	130	120	12	9	29	20
peak6913	4	0	48	41	2	2	18	16
peak6914	55	27	34	47	56	63	82	98
peak6915	176	127	693	752	180	186	338	463
peak6916	9	14	297	159	11	0	119	44
peak6917	13	16	252	412	14	35	611	386
peak6918	14	2	47	71	2	4	131	68
peak6919	19	19	398	466	25	35	609	310
peak6920	2	5	4	16	2	12	19	14
peak6921	17	19	19	46	2	23	18	28
peak6922	20	7	38	53	3	17	56	40
peak6923	31	11	199	174	45	39	114	120
peak6924	8	9	85	68	2	16	40	36
peak6925	6	0	52	71	19	11	140	52
peak6926	88	48	148	184	58	65	89	63
peak6927	47	26	26	74	24	34	74	106
peak6928	3	3	29	50	8	10	27	21
peak6929	117	77	223	210	138	70	99	93
peak6930	13	12	46	72	30	29	55	114
peak6931	37	51	252	405	108	170	276	334
peak6932	21	5	200	116	46	52	356	320
peak6933	2	4	31	23	1	2	22	36
peak6934	2	0	58	44	11	2	67	45
peak6935	89	38	60	118	111	37	86	179
peak6936	56	72	149	144	110	79	135	151
peak6937	16	9	36	43	1	14	19	20
peak6938	5	6	101	92	0	4	33	54
peak6939	63	15	212	252	32	33	146	230
peak6940	130	42	276	294	112	98	272	251
peak6941	29	22	665	547	22	41	447	471
peak6942	86	59	2195	1531	110	80	1733	1166
peak6943	73	34	905	512	49	11	245	141
peak6944	323	111	2739	2239	252	170	1813	980
peak6945	35	16	55	157	56	44	93	135
peak6946	12	10	66	75	13	12	42	46
peak6947	10	3	73	67	23	32	51	71
peak6948	50	34	1219	1295	79	115	2044	791
peak6949	92	63	1491	1206	112	120	884	544
peak6950	50	28	479	362	60	46	228	137
peak6951	126	23	450	279	141	79	289	156
peak6952	1052	651	7137	7879	907	774	4262	3603
peak6953	163	84	351	500	103	163	183	420
peak6954	641	370	3885	4388	570	625	2494	3275
peak6955	280	156	328	177	197	150	346	374
peak6956	7	2	140	143	4	17	30	41
peak6957	125	42	269	329	115	37	442	718
peak6958	102	35	184	207	65	110	127	154
peak6959	31	53	65	127	25	30	53	77
peak6960	9	13	40	44	16	25	24	31
peak6961	29	46	84	101	57	38	36	175
peak6962	23	11	68	50	21	12	30	79
peak6963	55	75	393	963	49	116	241	425
peak6964	81	46	244	254	101	63	134	188
peak6965	17	6	31	33	13	18	12	53
peak6966	38	24	87	97	22	37	37	77
peak6967	55	57	269	533	85	86	155	275
peak6968	74	38	436	410	66	76	270	495
peak6969	69	49	124	124	67	73	142	94
peak6970	141	92	3339	2520	128	118	2765	1565
peak6971	1	1	117	103	33	30	390	321
peak6972	298	144	559	415	227	203	323	272
peak6973	356	261	6003	6848	325	346	4437	4052
peak6974	155	92	321	390	120	137	242	429
peak6975	114	114	564	769	117	132	219	350
peak6976	385	285	2925	4445	273	404	1755	2281
peak6977	237	102	241	203	146	146	225	269
peak6978	42	15	177	137	34	48	55	41
peak6979	18	22	46	42	36	13	69	76
peak6980	1	0	11	33	10	2	20	8
peak6981	62	25	121	211	66	81	186	290
peak6982	201	152	1728	1713	334	379	2945	2129
peak6983	414	316	1734	2560	353	425	673	1125
peak6984	149	80	193	144	126	93	142	147
peak6985	317	239	1571	1890	301	302	926	907
peak6986	560	427	6068	8574	452	435	3934	4043
peak6987	396	356	4356	6211	314	468	2503	3651
peak6988	168	123	570	1050	162	104	248	407
peak6989	96	39	243	177	39	52	94	145
peak6990	80	70	1000	905	44	59	420	394
peak6991	82	60	253	309	68	62	154	262
peak6992	60	47	158	156	52	45	114	95
peak6993	21	17	81	86	17	40	77	66
peak6994	88	70	269	373	74	79	213	164
peak6995	59	67	314	397	77	75	219	177
peak6996	164	165	464	556	197	168	419	240
peak6997	8	2	93	92	7	7	81	65
peak6998	88	158	267	856	178	248	441	608
peak6999	158	75	224	271	173	112	205	282
peak7000	902	314	3855	2778	919	705	2315	1722
peak7001	366	176	419	1393	336	213	537	2292
peak7002	40	14	377	269	54	34	240	139
peak7003	507	141	557	1010	319	253	795	2370
peak7004	302	205	764	593	217	221	486	384
peak7005	0	0	10	37	0	0	44	31
peak7006	0	5	12	14	0	0	47	15
peak7007	3	1	40	38	0	0	105	50
peak7008	0	0	9	21	0	2	44	26
peak7009	8	6	67	80	0	4	91	32
peak7010	1	0	13	2	0	1	6	15
peak7011	0	1	47	40	7	0	33	20
peak7012	2	2	192	132	0	3	116	95
peak7013	0	1	171	106	0	5	75	48
peak7014	13	14	433	540	10	14	267	121
peak7015	5	4	472	478	1	8	307	258
peak7016	1	6	499	481	10	5	247	133
peak7017	1	0	68	61	1	3	31	26
peak7018	0	1	27	26	2	0	7	6
peak7019	3	1	79	77	0	0	51	28
peak7020	0	0	6	17	0	0	33	12
peak7021	1	0	29	61	3	1	29	27
peak7022	0	1	33	47	16	0	7	20
peak7023	0	0	220	204	0	0	154	72
peak7024	1	0	31	52	4	3	35	19
peak7025	0	0	138	96	6	6	159	49
peak7026	0	0	7	29	0	2	10	14
peak7027	5	6	285	291	12	9	416	240
peak7028	0	0	24	59	0	2	18	8
peak7029	0	6	46	60	5	3	28	13
peak7030	3	3	45	46	7	0	43	28
peak7031	0	0	24	33	0	2	25	7
peak7032	2	2	14	17	0	0	14	7
peak7033	0	0	41	28	0	1	33	11
peak7034	19	12	122	138	19	12	131	71
peak7035	13	5	62	85	22	24	64	41
peak7036	7	6	54	86	8	6	51	17
peak7037	1	0	112	75	0	0	18	19
peak7038	57	27	145	305	70	87	201	249
peak7039	31	18	265	235	95	45	381	263
peak7040	22	25	200	196	64	65	339	244
peak7041	0	0	20	13	0	0	22	16
peak7042	13	10	131	160	13	24	74	65
peak7043	82	19	112	134	52	35	70	89
peak7044	313	173	285	221	168	169	283	582
peak7045	224	158	165	364	201	215	354	465
peak7046	482	324	568	466	369	378	622	760
peak7047	110	63	694	1048	78	119	440	442
peak7048	63	47	580	566	53	30	230	121
peak7049	46	40	102	106	47	22	76	49
peak7050	1039	283	7789	4448	669	452	6521	6205
peak7051	1	5	78	99	0	3	65	35
peak7052	34	62	1208	2019	18	46	515	657
peak7053	7	7	188	104	11	18	106	121
peak7054	8	1	46	90	0	18	21	45
peak7055	12	2	171	90	11	15	142	53
peak7056	685	217	7137	3329	481	425	3600	3084
peak7057	255	112	196	354	115	94	195	325
peak7058	32	20	215	230	51	47	139	116
peak7059	31	18	209	91	60	79	132	35
peak7060	771	218	5760	2631	902	527	2895	2176
peak7061	192	76	1667	943	383	198	981	757
peak7062	57	21	154	181	39	50	79	41
peak7063	0	0	21	27	3	3	5	14
peak7064	80	62	457	557	49	66	145	245
peak7065	13	9	49	65	26	15	16	21
peak7066	0	0	18	6	6	1	142	48
peak7067	5	0	93	31	0	2	20	15
peak7068	0	0	14	17	0	9	106	104
peak7069	0	4	21	50	4	17	141	143
peak7070	3	3	127	93	1	3	23	7
peak7071	0	0	30	56	0	2	5	3
peak7072	7	3	239	165	1	4	110	69
peak7073	29	26	716	599	48	28	518	272
peak7074	17	11	68	166	6	32	34	126
peak7075	57	26	687	516	31	28	198	141
peak7076	373	143	1560	459	260	252	403	95
peak7077	64	17	374	205	53	50	171	62
peak7078	285	85	360	351	169	100	210	310
peak7079	12	9	734	867	4	8	458	296
peak7080	24	12	67	59	6	23	37	54
peak7081	41	12	146	96	33	17	49	48
peak7082	13	0	34	53	5	6	32	29
peak7083	260	177	2276	2056	237	151	977	1291
peak7084	1245	1191	3956	5566	1007	1265	2549	3385
peak7085	335	254	301	380	285	301	234	274
peak7086	329	230	5072	4267	268	245	2879	3221
peak7087	296	147	2669	2447	251	207	2207	1729
peak7088	38	10	263	246	20	27	130	117
peak7089	316	196	343	362	199	206	178	196
peak7090	520	278	1150	1389	1468	1479	2497	2788
peak7091	581	309	875	1314	1780	1353	2000	2366
peak7092	16	10	149	96	3	1	77	55
peak7093	282	181	1179	1549	219	190	370	549
peak7094	78	77	1161	1801	44	67	405	376
peak7095	59	95	2007	4171	70	85	1133	971
peak7096	50	39	1522	1059	62	43	843	569
peak7097	31	14	387	265	13	6	210	148
peak7098	206	178	501	955	188	357	364	573
peak7099	357	282	2147	2495	421	648	2198	1959
peak7100	75	31	137	286	38	64	75	84
peak7101	14	6	18	33	7	4	33	54
peak7102	151	67	215	190	112	123	119	141
peak7103	39	19	139	176	38	54	53	78
peak7104	10	15	103	124	10	12	72	69
peak7105	48	14	172	149	22	20	88	76
peak7106	312	206	3508	4864	207	263	2462	2391
peak7107	194	201	4643	6051	134	280	2736	1764
peak7108	363	261	2492	3417	280	327	1469	1296
peak7109	23	19	149	128	42	21	158	149
peak7110	17	16	648	630	29	30	591	309
peak7111	108	30	192	181	84	85	111	134
peak7112	29	17	183	261	12	28	91	171
peak7113	29	18	76	57	26	8	38	32
peak7114	15	11	94	70	43	12	47	39
peak7115	87	54	511	538	108	79	143	150
peak7116	7	5	124	98	6	11	113	49
peak7117	66	49	109	367	90	96	121	363
peak7118	100	69	382	565	77	107	302	295
peak7119	137	124	2071	1249	120	111	1215	710
peak7120	30	12	258	277	40	14	140	159
peak7121	7	8	72	87	9	13	56	57
peak7122	18	11	411	346	22	20	226	123
peak7123	32	44	279	384	45	58	362	284
peak7124	318	239	408	1626	359	446	554	2043
peak7125	1283	701	9341	10172	1643	1440	7314	5481
peak7126	157	65	1651	1178	181	136	1140	1222
peak7127	70	52	135	279	41	26	29	51
peak7128	139	105	535	497	54	37	106	61
peak7129	0	0	28	33	3	15	26	45
peak7130	4	1	31	30	15	20	70	44
peak7131	654	457	5705	5624	480	497	2497	2254
peak7132	12	8	475	345	20	27	414	248
peak7133	348	143	1878	1184	142	93	414	215
peak7134	58	35	1027	996	82	102	481	406
peak7135	381	336	775	1042	421	477	478	769
peak7136	3	6	110	74	4	1	77	46
peak7137	11	1	111	141	5	3	73	92
peak7138	47	15	257	288	12	9	162	55
peak7139	276	171	2915	2516	154	195	1205	1518
peak7140	71	41	385	340	117	64	222	181
peak7141	168	115	394	362	184	112	229	214
peak7142	9	5	35	59	15	34	32	50
peak7143	24	16	187	112	51	33	127	59
peak7144	25	16	49	105	64	27	87	100
peak7145	13	68	61	983	37	126	86	282
peak7146	36	15	18	37	34	17	14	49
peak7147	8	9	85	68	2	16	40	37
peak7148	2	1	75	55	0	6	40	19
peak7149	44	17	116	113	13	20	63	66
peak7150	1	2	24	12	0	0	47	22
peak7151	0	0	35	32	6	4	84	77
peak7152	2	4	42	56	23	4	68	71
peak7153	3	0	15	6	3	0	28	27
peak7154	5	0	44	49	8	5	158	149
peak7155	270	216	1115	1316	268	280	818	688
peak7156	60	57	405	528	87	59	228	251
peak7157	36	29	370	342	19	11	256	211
peak7158	0	3	17	20	22	20	83	86
peak7159	31	20	53	84	53	59	69	142
peak7160	77	62	809	769	145	194	983	679
peak7161	41	73	157	182	65	129	178	188
peak7162	6	22	79	149	4	31	58	104
peak7163	4	2	80	29	3	0	22	10
peak7164	43	54	196	167	34	32	34	30
peak7165	13	6	77	111	7	12	22	28
peak7166	3	0	40	28	9	4	27	24
peak7167	53	58	63	100	20	43	40	93
peak7168	14	15	165	270	5	5	131	124
peak7169	0	0	32	16	0	2	29	15
peak7170	56	24	2376	1014	74	45	1526	693
peak7171	104	22	650	615	72	45	353	228
peak7172	9	7	55	44	24	16	52	27
peak7173	22	18	154	110	7	8	30	46
peak7174	60	16	1097	687	71	36	537	463
peak7175	45	31	113	133	19	22	78	45
peak7176	5	1	224	212	9	8	121	181
peak7177	99	54	2359	1261	66	74	1485	704
peak7178	90	63	1491	1205	112	120	884	544
peak7179	130	45	503	388	116	118	275	160
peak7180	5	16	344	402	8	10	136	103
peak7181	0	0	15	20	3	0	62	47
peak7182	27	10	99	38	54	9	32	16
peak7183	75	33	114	335	72	52	116	505
peak7184	35	32	325	233	59	51	96	104
peak7185	211	170	975	1069	145	220	277	347
peak7186	150	54	327	222	99	92	204	93
peak7187	217	84	1400	1116	165	134	875	556
peak7188	404	252	862	902	339	422	586	634
peak7189	74	34	167	136	63	23	51	45
peak7190	2917	1314	3961	11707	1679	1085	4186	12378
peak7191	30	8	387	284	57	29	208	139
peak7192	1	1	32	30	4	5	79	35
peak7193	0	0	6	12	1	0	15	14
peak7194	0	4	37	65	1	14	57	50
peak7195	7	6	66	65	7	12	49	61
peak7196	0	0	32	33	9	7	27	22
peak7197	59	23	46	158	73	42	87	408
peak7198	1028	316	1084	2053	770	470	1903	4821
peak7199	4	0	263	129	0	0	241	67
peak7200	53	15	68	105	20	33	72	119
peak7201	25	4	451	262	13	31	312	110
peak7202	295	108	312	168	190	121	163	327
peak7203	400	196	2467	2199	262	291	903	900
peak7204	0	0	7	29	0	2	10	14
peak7205	5	0	32	15	10	2	47	24
peak7206	0	0	50	41	0	1	45	12
peak7207	19	12	125	139	19	12	131	72
peak7208	4	3	76	117	0	5	36	22
peak7209	57	27	146	305	70	86	201	246
peak7210	34	18	266	235	96	45	380	262
peak7211	102	59	176	609	71	41	157	419
peak7212	53	43	173	112	63	52	47	35
peak7213	9	5	123	147	11	6	47	41
peak7214	36	13	294	397	70	47	304	380
peak7215	1	0	16	10	0	1	22	15
peak7216	12	6	83	79	33	27	279	199
peak7217	0	0	36	14	26	7	35	40
peak7218	28	18	175	194	94	107	510	542
peak7219	9	0	71	95	42	47	330	214
peak7220	15	9	212	131	69	66	410	364
peak7221	16	8	134	195	55	43	291	313
peak7222	1798	1421	17921	18923	1276	1398	9794	7232
peak7223	3	0	84	50	1	6	9	4
peak7224	1	3	58	86	1	8	92	62
peak7225	33	30	267	400	48	71	329	445
peak7226	13	29	242	328	38	42	337	378
peak7227	58	2	1386	563	32	15	647	344
peak7228	38	24	62	150	63	58	80	194
peak7229	0	0	24	32	0	6	9	10
peak7230	135	111	268	653	65	166	273	698
peak7231	11	7	308	334	6	10	196	257
peak7232	13	21	102	162	47	21	56	170
peak7233	8	2	213	169	4	4	135	115
peak7234	94	48	132	72	81	93	133	289
peak7235	26	23	182	329	37	42	65	255
peak7236	5	6	53	58	21	11	28	23
peak7237	38	14	3285	1623	51	35	2046	1479
peak7238	129	92	1022	1136	139	139	753	765
peak7239	25	11	37	66	15	26	32	93
peak7240	17	16	239	257	21	13	190	212
peak7241	15	7	86	35	15	6	50	22
peak7242	33	34	474	627	546	595	6440	6661
peak7243	332	117	690	571	217	204	342	486
peak7244	3	2	241	201	37	49	901	805
peak7245	18	8	84	77	59	32	407	357
peak7246	11	12	65	57	56	52	225	258
peak7247	24	9	117	127	98	51	557	491
peak7248	0	0	41	55	15	5	355	314
peak7249	42	51	45	192	43	69	54	223
peak7250	1	0	42	31	5	2	152	24
peak7251	40	12	331	324	56	47	558	372
peak7252	31	91	178	412	46	96	98	82
peak7253	9	27	62	87	40	33	56	32
peak7254	5	11	171	260	13	20	128	99
peak7255	218	163	239	370	223	165	203	409
peak7256	477	187	451	359	258	168	415	610
peak7257	239	94	338	313	181	180	235	298
peak7258	596	312	688	739	683	390	818	785
peak7259	1014	477	952	1097	740	509	900	1348
peak7260	1	5	96	88	7	12	52	104
peak7261	110	85	1291	1308	143	104	1085	917
peak7262	39	57	141	211	67	50	87	115
peak7263	3	1	72	62	17	18	92	73
peak7264	7	4	14	62	17	18	62	42
peak7265	19	9	143	175	12	47	200	115
peak7266	0	0	17	24	0	4	33	29
peak7267	14	4	80	124	13	16	54	71
peak7268	8	6	308	265	8	15	205	194
peak7269	116	89	7105	4340	92	92	5836	3079
peak7270	61	37	114	322	69	61	136	425
peak7271	167	104	2211	1917	143	133	1101	1179
peak7272	6	1	466	270	11	19	578	298
peak7273	19	2	153	82	4	22	196	120
peak7274	502	349	6744	8792	552	438	5946	4504
peak7275	2688	1177	3405	10081	1368	1167	3212	9776
peak7276	85	33	381	485	106	63	263	196
peak7277	41	35	86	249	46	49	119	210
peak7278	38	9	263	246	20	27	127	114
peak7279	246	112	1118	908	200	142	487	364
peak7280	61	27	273	316	40	43	150	97
peak7281	12	8	328	344	1	6	326	122
peak7282	58	20	90	301	72	43	354	287
peak7283	26	15	120	56	20	27	187	41
peak7284	17	15	121	163	18	37	67	71
peak7285	10	2	73	26	0	4	16	23
peak7286	15	19	185	237	24	46	74	142
peak7287	270	120	7763	5536	149	113	5164	3024
peak7288	117	60	281	338	115	72	254	198
peak7289	42	12	104	165	24	21	330	151
peak7290	12	4	134	101	18	2	35	26
peak7291	33	17	378	437	93	102	435	399
peak7292	25	28	515	617	73	85	690	459
peak7293	18	11	360	391	33	51	574	465
peak7294	5	1	223	125	6	9	151	93
peak7295	4	0	29	4	7	2	11	22
peak7296	40	22	127	117	55	50	154	124
peak7297	6	2	94	120	0	1	83	63
peak7298	4	4	46	82	3	5	13	18
peak7299	43	24	635	553	23	19	303	180
peak7300	67	31	847	1339	48	36	579	329
peak7301	4	17	71	75	10	5	17	48
peak7302	33	25	118	99	16	14	43	44
peak7303	255	149	2143	2194	124	188	717	1139
peak7304	20	36	202	340	23	34	92	138
peak7305	0	0	19	27	0	2	16	4
peak7306	6	0	79	27	3	5	50	24
peak7307	4	2	61	66	1	23	110	120
peak7308	0	0	12	12	0	0	33	28
peak7309	20	12	672	651	45	39	823	628
peak7310	189	102	350	514	324	229	592	595
peak7311	92	84	4373	2895	124	123	2931	1780
peak7312	176	164	2190	2242	181	262	1221	1201
peak7313	20	34	540	737	42	56	459	560
peak7314	391	175	1295	1333	469	351	713	764
peak7315	1	1	51	25	8	0	47	31
peak7316	890	393	12080	9379	800	525	8059	5985
peak7317	56	37	401	234	58	36	229	74
peak7318	26	17	357	502	10	19	209	184
peak7319	26	11	729	580	48	67	1316	843
peak7320	20	22	428	408	80	57	497	428
peak7321	7	2	83	93	16	31	160	171
peak7322	125	49	987	715	74	79	670	440
peak7323	3	1	213	137	5	6	568	305
peak7324	4	1	23	36	0	7	36	36
peak7325	3	1	24	31	24	6	70	71
peak7326	28	22	203	371	49	45	250	184
peak7327	10	8	55	48	4	8	53	32
peak7328	20	16	378	468	26	15	244	226
peak7329	102	39	1307	953	58	67	751	630
peak7330	12	9	28	38	19	5	35	23
peak7331	28	5	65	53	8	14	51	35
peak7332	24	14	201	246	29	31	156	127
peak7333	13	15	98	74	3	7	45	48
peak7334	1	35	182	840	18	22	209	234
peak7335	402	167	7360	4757	468	339	10141	4035
peak7336	16	15	159	151	27	19	197	108
peak7337	7	10	61	118	14	14	54	116
peak7338	21	13	295	324	25	58	315	322
peak7339	20	12	73	71	27	10	59	70
peak7340	115	55	450	352	31	26	131	69
peak7341	12	4	368	302	13	7	89	27
peak7342	535	272	4957	3448	530	462	3556	3050
peak7343	212	100	5737	4479	241	182	4294	2962
peak7344	10	5	17	77	4	15	11	70
peak7345	74	36	257	228	52	35	120	92
peak7346	56	30	162	140	23	30	47	48
peak7347	39	63	101	115	43	67	43	43
peak7348	3	1	28	71	2	4	33	16
peak7349	36	25	185	136	21	16	65	60
peak7350	2	2	40	63	9	16	17	15
peak7351	6	1	23	39	6	9	11	10
peak7352	26	16	26	69	13	7	16	70
peak7353	179	142	1470	1860	98	103	548	357
peak7354	15	1	423	307	27	20	336	225
peak7355	69	47	5341	2799	91	54	6152	3242
peak7356	26	18	155	81	32	25	101	47
peak7357	10	10	540	394	12	17	210	100
peak7358	97	49	134	210	106	81	164	350
peak7359	82	29	286	182	63	25	150	129
peak7360	65	46	798	632	73	53	513	330
peak7361	6	8	212	179	12	17	148	92
peak7362	410	113	959	1077	376	283	1097	1682
peak7363	82	80	1080	1819	147	163	535	891
peak7364	4	6	47	64	5	7	41	37
peak7365	0	0	28	22	0	3	55	22
peak7366	44	23	356	472	25	26	149	132
peak7367	4	1	24	78	1	2	7	46
peak7368	57	31	311	249	46	39	167	164
peak7369	15	13	135	109	34	20	75	38
peak7370	54	13	380	562	43	17	411	500
peak7371	241	124	3980	2721	291	198	3380	1496
peak7372	8	9	96	68	7	1	53	45
peak7373	13	14	375	566	18	16	361	183
peak7374	2	1	156	135	2	0	114	44
peak7375	221	71	245	280	193	150	204	224
peak7376	242	80	1044	596	138	132	384	265
peak7377	14	28	121	175	43	50	71	32
peak7378	7	3	153	140	6	11	217	82
peak7379	15	3	237	271	7	20	188	131
peak7380	84	66	151	295	105	134	126	169
peak7381	197	112	1563	1151	187	217	937	781
peak7382	7	3	29	62	8	6	47	16
peak7383	100	73	434	528	82	100	158	173
peak7384	231	101	3382	2824	259	242	1522	1265
peak7385	138	60	721	721	152	164	593	340
peak7386	229	98	760	577	278	248	514	228
peak7387	93	68	1438	1327	52	70	574	463
peak7388	63	49	54	176	92	110	147	275
peak7389	387	177	544	455	414	344	611	561
peak7390	1413	855	4279	5871	2310	1928	5333	4067
peak7391	104	81	99	246	135	117	114	275
peak7392	286	144	246	336	273	237	255	523
peak7393	10	24	56	134	21	43	17	19
peak7394	56	27	697	608	82	38	323	189
peak7395	49	22	241	314	67	95	208	172
peak7396	369	268	787	695	488	390	637	784
peak7397	579	298	2295	2933	769	634	1805	1732
peak7398	96	112	390	714	118	92	255	365
peak7399	22	20	155	112	17	11	42	17
peak7400	2030	1055	5369	6253	1795	1318	4020	2799
peak7401	91	90	195	256	43	53	26	45
peak7402	27	36	299	385	13	16	159	110
peak7403	2	5	112	137	0	3	111	55
peak7404	27	9	175	154	39	9	82	86
peak7405	121	68	225	290	114	108	121	244
peak7406	94	23	67	159	68	63	82	215
peak7407	13	6	262	114	0	1	105	78
peak7408	416	278	931	1083	356	315	550	449
peak7409	20	24	131	160	19	20	77	91
peak7410	18	8	96	115	27	27	62	49
peak7411	86	50	913	1453	98	101	912	804
peak7412	9	5	132	164	3	18	66	38
peak7413	10	2	37	32	4	3	13	18
peak7414	5	3	103	79	4	7	42	19
peak7415	8	16	127	145	5	9	52	43
peak7416	8	7	166	177	26	14	62	62
peak7417	49	12	402	406	49	9	317	162
peak7418	24	20	662	538	25	9	402	221
peak7419	2975	1471	7027	8506	1588	1534	2805	4614
peak7420	18	4	36	22	65	35	103	119
peak7421	4	4	31	47	8	8	21	26
peak7422	143	58	174	337	111	103	237	831
peak7423	469	158	1307	744	454	319	871	1217
peak7424	3	0	84	33	9	2	60	20
peak7425	289	173	3592	4909	320	316	3370	2177
peak7426	96	53	330	425	143	90	427	279
peak7427	117	62	280	231	214	116	194	175
peak7428	58	33	588	635	120	111	235	320
peak7429	700	319	7523	4460	617	477	4099	3183
peak7430	9	10	123	136	6	12	212	80
peak7431	73	54	232	372	333	333	1199	1190
peak7432	51	28	441	698	364	295	1456	2207
peak7433	71	21	245	532	230	305	1281	1615
peak7434	36	2	111	137	165	163	391	626
peak7435	18	8	90	191	118	132	323	719
peak7436	4	12	383	356	68	82	957	1032
peak7437	49	58	883	761	489	369	4120	2220
peak7438	45	22	137	134	241	141	1151	742
peak7439	41	12	638	557	11	5	79	63
peak7440	22	17	19	69	21	28	55	95
peak7441	121	78	290	175	109	60	120	89
peak7442	1346	780	9208	11358	1544	1313	6643	6182
peak7443	158	131	276	331	131	129	167	418
peak7444	263	139	1493	1591	235	191	814	912
peak7445	10	7	77	107	30	18	71	49
peak7446	116	54	1709	1798	287	228	1939	1540
peak7447	261	211	247	1069	154	217	262	883
peak7448	458	189	2146	1660	733	575	1915	1732
peak7449	160	113	221	231	135	119	184	235
peak7450	406	187	1347	1184	205	177	596	486
peak7451	21	3	81	50	13	18	34	50
peak7452	40	18	183	102	13	22	51	76
peak7453	26	12	117	78	30	11	62	62
peak7454	0	0	51	35	0	0	21	20
peak7455	35	22	125	145	31	38	112	113
peak7456	1	0	49	40	13	4	34	24
peak7457	376	153	876	879	244	132	319	463
peak7458	56	16	231	107	40	24	108	97
peak7459	28	6	152	106	19	16	76	55
peak7460	158	167	378	701	107	138	241	267
peak7461	289	275	29893	17421	196	248	12896	5270
peak7462	37	27	319	387	20	11	143	115
peak7463	98	72	580	1151	47	128	168	340
peak7464	170	194	3490	5235	131	202	1177	1795
peak7465	589	548	8872	12590	408	603	6131	6736
peak7466	209	76	2052	907	122	45	974	457
peak7467	18	11	542	513	19	29	356	341
peak7468	128	63	2938	2764	198	144	1990	1809
peak7469	2	0	14	21	0	3	25	16
peak7470	1	11	63	75	3	11	47	38
peak7471	7	0	104	91	10	9	38	22
peak7472	65	18	80	158	39	43	31	62
peak7473	9	2	77	46	7	9	7	21
