control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak7474	61	67	72	152	55	38	41	53
peak7475	38	33	36	104	29	18	8	27
peak7476	39	34	21	54	39	26	42	53
peak7477	159	172	81	169	207	107	42	103
peak7478	309	268	489	945	331	185	262	373
peak7479	47	40	70	165	72	49	153	122
peak7480	46	43	67	102	44	26	12	27
peak7481	25	37	123	322	39	22	105	95
peak7482	12	24	30	57	21	10	11	13
peak7483	117	154	348	590	187	95	198	267
peak7484	47	45	46	118	35	19	47	51
peak7485	48	46	26	66	52	36	18	6
peak7486	780	777	409	1187	806	397	421	331
peak7487	68	80	73	125	69	30	23	31
peak7488	529	505	699	1327	501	260	333	420
peak7489	21	25	39	69	18	13	20	27
peak7490	50	62	174	336	67	24	141	144
peak7491	76	66	104	233	80	44	151	126
peak7492	86	100	282	597	125	56	354	314
peak7493	102	92	93	157	126	89	97	81
peak7494	60	43	40	97	65	25	18	42
peak7495	9	9	28	60	19	10	16	27
peak7496	308	322	469	1194	245	151	234	347
peak7497	81	82	52	137	75	31	14	20
peak7498	248	214	339	742	316	174	452	373
peak7499	77	92	94	137	105	46	52	63
peak7500	148	123	144	223	139	85	79	67
peak7501	68	64	46	95	83	54	17	11
peak7502	358	368	311	661	388	214	265	161
peak7503	339	346	794	1397	395	173	518	515
peak7504	78	76	63	139	133	90	39	31
peak7505	126	120	95	203	141	88	97	63
peak7506	64	61	85	201	83	36	69	86
peak7507	114	119	121	355	102	95	97	145
peak7508	77	74	79	176	67	50	46	79
peak7509	43	52	33	58	50	26	40	31
peak7510	102	88	87	227	91	54	67	76
peak7511	383	389	776	1405	404	214	619	704
peak7512	628	644	1485	3505	765	395	1713	1831
peak7513	15	10	28	89	14	4	15	36
peak7514	11	13	35	53	16	8	1	10
peak7515	20	19	11	35	18	3	2	17
peak7516	52	30	130	292	31	9	52	67
peak7517	186	183	156	294	197	102	164	115
peak7518	53	68	55	144	55	38	59	59
peak7519	90	101	203	414	113	68	151	144
peak7520	7	9	31	53	6	6	15	32
peak7521	361	363	564	1430	375	201	216	253
peak7522	230	231	233	510	229	148	195	266
peak7523	127	127	55	155	141	62	109	55
peak7524	82	128	76	156	118	63	42	66
peak7525	261	243	348	814	241	121	239	343
peak7526	14	9	32	78	9	3	24	54
peak7527	7	16	21	57	13	6	5	7
peak7528	127	109	329	738	125	55	284	223
peak7529	29	18	12	58	36	15	40	29
peak7530	7	17	22	38	5	3	0	7
peak7531	18	12	36	101	19	23	10	34
peak7532	11	10	60	86	13	11	29	37
peak7533	40	58	70	190	57	30	24	58
peak7534	52	32	51	75	37	7	53	29
peak7535	23	29	53	144	39	13	66	59
peak7536	63	63	138	334	70	51	48	136
peak7537	14	11	60	95	18	4	28	65
peak7538	10	6	13	44	14	10	10	24
peak7539	38	51	100	204	60	32	26	101
peak7540	35	32	25	70	56	43	58	62
peak7541	45	32	33	56	45	19	34	31
peak7542	63	71	54	140	91	49	98	105
peak7543	9	16	16	40	8	3	1	3
peak7544	17	11	46	87	14	6	17	19
peak7545	17	13	20	65	11	8	19	13
peak7546	19	10	42	109	12	9	35	34
peak7547	11	12	19	41	11	2	0	18
peak7548	13	12	18	47	11	7	11	11
peak7549	30	23	28	54	22	10	2	6
peak7550	2014	1721	1988	3957	2234	1158	1129	1424
peak7551	659	554	209	445	753	415	53	139
peak7552	45	51	146	222	74	55	34	273
peak7553	15	12	5	32	19	16	57	46
peak7554	142	117	105	299	150	99	23	43
peak7555	17	40	75	198	52	20	128	126
peak7556	21	22	60	105	25	11	51	62
peak7557	12	16	36	92	24	17	40	73
peak7558	761	655	962	1506	972	635	1161	820
peak7559	72	74	199	425	89	59	235	180
peak7560	13	18	52	105	16	5	66	44
peak7561	19	22	33	67	14	5	20	34
peak7562	97	99	386	576	191	120	375	458
peak7563	110	141	317	778	98	55	196	262
peak7564	239	200	131	376	306	141	77	81
peak7565	1366	1231	2114	4089	1517	1093	1240	1571
peak7566	71	64	44	80	65	43	6	17
peak7567	55	62	55	112	91	41	40	53
peak7568	47	38	28	70	125	76	32	14
peak7569	91	90	229	489	135	62	163	200
peak7570	160	159	417	811	218	98	195	340
peak7571	60	52	133	261	60	28	60	83
peak7572	20	19	37	58	14	8	15	28
peak7573	15	11	13	39	9	7	9	9
peak7574	33	32	41	69	30	19	22	21
peak7575	32	32	21	58	39	21	8	38
peak7576	128	153	211	454	128	77	184	88
peak7577	17	12	36	48	22	8	1	2
peak7578	7	9	37	79	10	10	37	26
peak7579	0	5	20	57	2	3	77	36
peak7580	59	51	55	95	57	18	24	32
peak7581	9	8	20	31	10	7	8	16
peak7582	76	59	73	160	83	42	18	16
peak7583	67	54	55	123	62	37	72	40
peak7584	56	58	102	161	56	32	49	31
peak7585	69	54	133	245	55	35	169	77
peak7586	57	51	42	82	56	19	22	48
peak7587	139	106	55	135	151	82	59	24
peak7588	126	111	43	101	167	79	11	26
peak7589	42	49	15	98	54	25	44	25
peak7590	42	31	42	99	42	29	21	48
peak7591	48	46	90	149	61	37	30	41
peak7592	29	31	54	75	45	20	11	21
peak7593	15	11	149	119	23	10	350	87
peak7594	24	34	87	210	25	15	37	104
peak7595	19	22	40	112	16	11	32	28
peak7596	293	292	275	492	385	162	247	225
peak7597	283	246	267	435	372	137	219	135
peak7598	190	194	140	354	204	105	101	185
peak7599	101	92	121	233	87	54	69	73
peak7600	9	7	19	49	9	3	19	19
peak7601	8	2	21	29	5	4	2	14
peak7602	528	602	431	931	691	358	330	383
peak7603	373	338	112	235	426	237	88	74
peak7604	158	147	185	343	165	95	138	72
peak7605	179	165	256	440	218	108	141	156
peak7606	223	229	319	618	257	136	261	269
peak7607	147	143	207	294	177	119	87	128
peak7608	34	32	74	141	53	29	70	70
peak7609	127	169	445	988	138	74	254	354
peak7610	280	284	87	200	347	249	412	344
peak7611	400	342	228	552	511	287	177	202
peak7612	9	13	48	76	13	20	57	35
peak7613	44	34	77	182	39	19	78	144
peak7614	12	8	19	43	18	14	2	34
peak7615	269	261	564	1010	378	188	234	405
peak7616	84	88	164	374	107	61	140	185
peak7617	60	43	153	273	87	50	113	124
peak7618	62	54	65	149	75	44	66	92
peak7619	78	86	64	127	120	69	55	53
peak7620	69	101	234	443	87	58	262	272
peak7621	34	40	22	84	61	37	32	38
peak7622	8	6	29	47	2	4	6	10
peak7623	85	98	377	625	107	96	519	334
peak7624	142	134	223	461	166	89	327	271
peak7625	39	42	71	161	56	29	74	80
peak7626	13	23	45	111	21	20	58	48
peak7627	55	52	94	150	48	24	12	44
peak7628	200	193	278	515	192	107	62	53
peak7629	237	199	152	313	328	174	62	102
peak7630	11	8	31	55	7	0	12	15
peak7631	13	24	60	79	32	11	14	21
peak7632	423	434	48	118	393	241	128	59
peak7633	491	420	84	174	536	254	51	62
peak7634	28	26	33	77	12	7	5	58
peak7635	37	62	110	227	65	25	87	122
peak7636	10	12	12	66	9	5	13	3
peak7637	130	126	125	161	183	111	13	41
peak7638	9	9	46	45	6	15	31	46
peak7639	3	7	36	70	8	6	16	12
peak7640	34	46	67	84	36	10	38	68
peak7641	41	25	27	46	38	28	5	5
peak7642	37	51	18	76	35	24	10	22
peak7643	252	223	373	674	340	181	279	307
peak7644	6	13	14	37	5	8	6	5
peak7645	23	27	66	285	26	12	46	72
peak7646	20	26	94	131	22	14	26	84
peak7647	15	13	11	39	14	11	3	8
peak7648	23	30	147	377	50	20	124	195
peak7649	36	36	101	188	44	27	70	72
peak7650	31	35	126	262	32	21	50	139
peak7651	267	227	245	470	331	159	86	95
peak7652	87	89	22	95	124	67	110	55
peak7653	154	153	25	68	166	65	27	35
peak7654	135	130	104	236	141	70	166	168
peak7655	269	289	668	1432	374	212	400	583
peak7656	70	62	135	279	74	23	62	113
peak7657	9	10	26	58	5	4	32	43
peak7658	170	165	156	316	222	106	83	141
peak7659	299	262	131	276	378	179	118	64
peak7660	178	174	104	303	254	104	109	177
peak7661	262	251	215	504	317	119	158	354
peak7662	206	201	250	463	232	105	286	278
peak7663	132	134	92	144	195	96	50	74
peak7664	100	100	110	210	164	67	46	80
peak7665	136	137	196	381	139	118	161	165
peak7666	121	99	175	412	161	106	71	112
peak7667	22	26	44	93	27	23	13	16
peak7668	81	79	113	227	59	40	73	98
peak7669	48	48	95	195	59	25	45	47
peak7670	18	15	21	40	28	5	6	26
peak7671	23	29	26	63	42	15	11	17
peak7672	93	107	309	437	141	70	278	281
peak7673	151	152	349	738	140	104	371	278
peak7674	93	61	76	172	132	83	114	85
peak7675	115	115	66	190	161	87	29	87
peak7676	17	20	85	191	22	14	103	81
peak7677	37	30	61	136	46	23	41	57
peak7678	4	8	25	51	3	11	14	5
peak7679	531	541	1187	2601	835	500	814	1112
peak7680	23	39	31	66	28	25	17	47
peak7681	18	42	51	114	50	15	31	72
peak7682	54	60	50	138	70	60	2	31
peak7683	14	9	19	47	10	4	27	30
peak7684	32	24	20	55	33	17	0	23
peak7685	39	32	102	172	29	22	98	53
peak7686	72	48	130	244	79	52	43	57
peak7687	57	47	47	156	48	34	37	65
peak7688	37	51	38	72	38	15	34	15
peak7689	34	28	53	78	19	15	41	38
peak7690	6	10	11	37	9	6	0	18
peak7691	8	7	70	128	8	6	84	65
peak7692	11	12	49	65	22	10	50	43
peak7693	14	9	39	72	8	11	5	36
peak7694	21	18	48	139	12	6	63	28
peak7695	8	10	72	62	10	3	50	45
peak7696	19	17	33	56	33	12	15	13
peak7697	26	19	36	46	14	14	17	14
peak7698	61	58	135	262	74	31	96	58
peak7699	3	2	17	38	5	1	2	5
peak7700	17	24	0	43	18	10	25	10
peak7701	39	49	96	161	53	21	101	62
peak7702	56	93	399	790	119	44	343	408
peak7703	8	9	17	45	5	3	57	17
peak7704	9	11	30	79	15	7	37	19
peak7705	16	15	63	133	11	9	18	35
peak7706	22	22	33	43	23	19	33	12
peak7707	24	24	59	78	35	15	38	17
peak7708	13	15	23	62	20	14	28	18
peak7709	37	45	48	119	61	30	51	40
peak7710	43	49	19	85	67	18	39	16
peak7711	66	51	34	66	55	25	6	17
peak7712	118	106	31	76	97	64	3	11
peak7713	22	39	56	83	36	32	13	27
peak7714	329	338	299	711	462	279	192	247
peak7715	38	50	111	258	75	34	102	128
peak7716	137	140	357	533	129	123	908	620
peak7717	111	112	141	300	141	77	25	162
peak7718	81	42	37	106	90	50	18	68
peak7719	74	57	282	491	54	28	193	219
peak7720	32	24	27	54	14	11	20	22
peak7721	45	34	19	64	41	24	43	26
peak7722	77	61	140	343	68	27	189	130
peak7723	49	31	40	61	55	26	12	19
peak7724	49	46	41	97	56	35	24	21
peak7725	46	70	51	77	52	30	41	20
peak7726	226	191	816	2138	220	129	738	709
peak7727	206	166	359	504	171	140	474	363
peak7728	28	38	53	102	28	26	4	29
peak7729	179	137	330	578	239	131	341	292
peak7730	52	31	67	92	59	35	55	32
peak7731	201	194	389	721	280	189	428	513
peak7732	268	211	460	608	381	210	620	764
peak7733	23	23	18	45	27	18	16	29
peak7734	65	78	98	141	112	60	81	77
peak7735	135	94	71	131	170	87	73	34
peak7736	66	60	71	135	78	56	147	85
peak7737	5	3	16	45	5	2	2	4
peak7738	137	118	180	433	436	268	676	587
peak7739	80	62	26	78	278	184	91	72
peak7740	53	51	49	120	31	9	3	30
peak7741	73	62	68	99	102	71	38	44
peak7742	63	50	81	114	93	42	84	115
peak7743	67	62	51	150	136	79	56	85
peak7744	239	213	50	102	205	88	52	38
peak7745	920	859	1417	3292	1039	617	1000	804
peak7746	95	97	115	228	116	68	146	68
peak7747	83	71	82	98	81	57	9	14
peak7748	101	69	116	214	112	44	38	99
peak7749	60	53	77	123	88	32	83	89
peak7750	19	22	12	37	15	5	12	10
peak7751	45	37	67	178	38	22	69	114
peak7752	10	17	24	44	6	4	45	24
peak7753	25	19	29	55	34	16	1	3
peak7754	17	25	38	103	37	12	37	65
peak7755	31	30	54	114	28	9	78	41
peak7756	27	41	47	95	32	37	38	43
peak7757	28	41	62	133	36	25	39	49
peak7758	8	18	18	65	21	12	35	25
peak7759	28	10	99	165	16	32	78	37
peak7760	19	18	27	25	17	12	2	14
peak7761	35	32	74	113	36	15	63	73
peak7762	24	30	22	54	40	22	95	45
peak7763	180	219	356	831	227	166	207	297
peak7764	73	97	75	154	108	54	69	54
peak7765	151	137	197	421	130	74	343	208
peak7766	226	230	554	1125	288	118	470	407
peak7767	303	309	387	920	355	174	373	332
peak7768	139	133	85	195	134	73	77	42
peak7769	29	24	130	202	27	16	59	104
peak7770	232	200	390	1036	271	163	207	378
peak7771	82	99	84	150	64	38	30	38
peak7772	67	76	34	91	76	32	16	11
peak7773	52	78	59	86	59	33	30	27
peak7774	187	206	134	283	173	89	67	96
peak7775	233	233	278	704	223	124	230	189
peak7776	234	226	240	540	203	102	120	132
peak7777	246	258	411	791	211	127	275	215
peak7778	115	123	23	84	140	38	11	12
peak7779	30	18	31	35	36	19	15	0
peak7780	249	219	95	207	227	142	39	42
peak7781	11	9	7	16	10	12	33	9
peak7782	292	296	82	217	323	137	156	125
peak7783	3467	3351	386	994	3399	2770	240	168
peak7784	1743	1538	178	387	1716	742	125	183
peak7785	2005	1729	201	504	1849	923	205	247
peak7786	34	40	88	177	32	17	65	51
peak7787	49	42	22	74	69	25	58	23
peak7788	95	85	364	738	150	55	175	289
peak7789	72	58	107	201	82	42	93	115
peak7790	82	67	83	177	67	34	41	29
peak7791	32	21	153	206	26	19	71	45
peak7792	16	12	31	41	28	14	8	6
peak7793	23	19	34	66	39	16	23	37
peak7794	7	11	17	50	10	5	4	14
peak7795	176	233	111	304	227	78	170	147
peak7796	47	19	47	74	42	14	1	33
peak7797	118	116	95	227	138	57	50	43
peak7798	16	21	21	55	18	1	7	11
peak7799	10	16	20	46	22	15	6	13
peak7800	18	16	33	89	18	10	37	24
peak7801	27	25	63	144	30	5	38	78
peak7802	20	14	60	64	28	9	9	28
peak7803	17	11	27	56	21	12	13	9
peak7804	98	108	79	137	114	59	67	46
peak7805	365	379	473	1170	445	253	395	499
peak7806	145	131	91	213	165	88	67	73
peak7807	292	273	391	854	344	258	419	542
peak7808	243	243	404	847	286	117	386	242
peak7809	559	546	482	827	621	328	448	680
peak7810	89	139	76	196	107	93	92	96
peak7811	228	241	1776	3860	241	142	1263	1439
peak7812	260	248	165	398	287	159	161	173
peak7813	42	32	83	182	55	18	48	48
peak7814	157	112	341	614	113	56	123	171
peak7815	111	84	63	203	90	34	42	14
peak7816	61	76	135	233	81	40	149	97
peak7817	41	47	83	115	49	33	36	67
peak7818	115	118	169	423	120	76	253	166
peak7819	13	5	29	20	14	13	5	12
peak7820	49	50	85	122	47	30	72	69
peak7821	145	137	334	643	181	110	163	222
peak7822	7	10	19	63	11	3	23	17
peak7823	5	7	14	39	5	3	12	8
peak7824	138	134	296	590	190	135	279	287
peak7825	116	106	254	553	149	101	299	341
peak7826	78	72	52	89	99	58	29	35
peak7827	402	392	165	406	522	261	129	130
peak7828	95	71	109	214	91	50	50	52
peak7829	47	28	53	94	49	33	20	24
peak7830	92	101	145	395	119	62	150	191
peak7831	15	8	38	53	11	16	11	11
peak7832	26	14	41	94	45	17	55	38
peak7833	20	16	20	75	23	10	16	17
peak7834	13	13	55	69	19	12	9	44
peak7835	4	2	4	10	2	2	5	23
peak7836	5	3	21	42	6	1	25	21
peak7837	136	134	249	524	157	108	88	125
peak7838	15	9	24	68	24	11	27	38
peak7839	151	157	311	631	156	86	187	192
peak7840	40	41	53	98	173	105	135	123
peak7841	134	125	73	127	168	91	67	52
peak7842	107	107	113	227	126	55	93	101
peak7843	160	131	232	556	144	85	258	263
peak7844	95	86	141	319	90	65	101	128
peak7845	118	104	275	692	98	48	302	350
peak7846	103	90	73	142	87	53	60	66
peak7847	32	45	157	308	28	16	83	32
peak7848	27	22	33	56	25	12	14	7
peak7849	24	18	22	57	33	23	11	7
peak7850	50	51	95	179	61	25	33	23
peak7851	152	165	287	789	209	100	243	284
peak7852	27	29	20	38	31	20	3	22
peak7853	47	44	176	292	48	28	86	87
peak7854	132	105	282	495	139	58	134	187
peak7855	98	85	75	140	78	27	82	56
peak7856	53	53	58	78	72	39	10	11
peak7857	6	7	24	75	8	6	31	25
peak7858	141	100	152	326	156	83	148	174
peak7859	132	112	99	176	131	61	71	88
peak7860	137	139	168	305	148	95	118	183
peak7861	57	59	71	92	74	49	7	20
peak7862	84	104	102	202	127	73	68	59
peak7863	11	23	29	72	33	13	35	12
peak7864	3	3	6	32	2	1	26	34
peak7865	85	101	309	552	110	76	213	254
peak7866	69	71	119	220	83	47	108	151
peak7867	42	59	165	461	69	20	194	202
peak7868	33	29	79	169	40	24	65	76
peak7869	20	29	59	119	25	18	26	115
peak7870	10	9	34	81	24	5	22	36
peak7871	1250	1273	315	674	1595	830	181	281
peak7872	24	28	28	49	21	18	14	31
peak7873	24	16	71	125	19	11	60	53
peak7874	108	139	81	122	164	106	39	23
peak7875	176	136	70	171	162	101	33	64
peak7876	519	625	103	204	490	207	43	78
peak7877	1179	1160	193	267	1129	570	71	80
peak7878	1247	998	811	1124	1136	584	456	616
peak7879	6	6	43	124	4	1	0	7
peak7880	338	316	318	688	483	233	232	190
peak7881	45	48	96	186	89	30	196	266
peak7882	40	44	145	405	40	20	128	96
peak7883	26	20	88	157	26	13	62	56
peak7884	78	82	57	110	100	48	13	84
peak7885	24	22	54	166	22	16	88	60
peak7886	109	114	21	25	131	66	14	51
peak7887	623	557	331	679	768	426	155	165
peak7888	140	131	154	335	248	142	136	121
peak7889	71	88	47	122	66	53	56	38
peak7890	90	95	72	142	91	78	22	39
peak7891	509	441	150	418	494	383	1345	766
peak7892	520	575	342	533	659	384	442	431
peak7893	112	90	82	141	121	88	85	38
peak7894	15	3	12	42	14	9	16	4
peak7895	102	85	134	234	75	35	36	41
peak7896	46	42	17	56	75	26	35	16
peak7897	17	6	28	48	10	4	24	49
peak7898	19	20	33	90	20	10	14	17
peak7899	40	53	61	108	55	28	65	70
peak7900	24	31	37	42	32	17	10	25
peak7901	46	39	140	218	63	35	117	77
peak7902	137	175	92	212	208	116	107	128
peak7903	128	124	141	210	168	109	110	158
peak7904	60	73	75	134	105	55	36	67
peak7905	218	177	115	233	236	118	98	75
peak7906	396	334	154	332	365	206	63	91
peak7907	92	89	168	397	82	55	69	112
peak7908	20	27	23	27	30	6	8	9
peak7909	115	89	430	771	103	60	300	333
peak7910	72	79	138	298	73	37	54	101
peak7911	84	65	114	214	86	32	31	73
peak7912	71	56	136	260	80	45	61	44
peak7913	94	99	97	205	106	40	105	118
peak7914	196	186	460	779	279	131	356	390
peak7915	28	18	29	93	21	8	31	32
peak7916	15	26	49	100	20	19	43	41
peak7917	71	106	152	302	87	39	81	93
peak7918	25	20	45	89	56	25	29	28
peak7919	39	36	12	38	62	31	29	11
peak7920	16	31	59	94	25	15	78	68
peak7921	50	51	373	560	82	57	377	446
peak7922	39	33	54	142	45	11	28	78
peak7923	74	62	89	249	78	39	53	39
peak7924	51	51	65	87	49	31	29	21
peak7925	247	224	200	331	339	191	212	169
peak7926	10	11	20	52	15	8	9	19
peak7927	409	400	498	908	369	242	280	336
peak7928	160	127	83	147	166	100	22	23
peak7929	242	225	126	342	356	162	107	94
peak7930	405	371	882	1376	622	318	609	643
peak7931	4	5	45	84	2	2	20	15
peak7932	7	11	24	63	6	1	0	13
peak7933	31	23	55	116	30	12	25	28
peak7934	28	25	109	266	41	21	134	159
peak7935	55	45	25	77	48	22	18	16
peak7936	806	732	475	1074	921	520	208	256
peak7937	223	207	357	772	222	129	191	255
peak7938	142	134	70	143	153	62	82	99
peak7939	14	14	35	37	29	14	11	13
peak7940	24	22	16	56	20	4	21	17
peak7941	17	7	63	54	12	5	8	18
peak7942	8	12	86	189	20	6	94	102
peak7943	90	92	201	423	101	53	85	128
peak7944	50	37	22	73	63	33	28	23
peak7945	50	44	59	88	44	34	61	120
peak7946	30	34	25	53	51	25	23	38
peak7947	32	30	37	49	34	26	23	50
peak7948	74	54	89	145	68	44	92	74
peak7949	94	100	171	283	105	61	78	100
peak7950	35	29	246	228	35	29	136	65
peak7951	109	91	156	289	129	73	120	111
peak7952	106	101	242	655	146	99	431	628
peak7953	29	24	104	206	27	19	82	87
peak7954	24	19	10	39	33	23	15	7
peak7955	75	90	303	603	122	60	244	285
peak7956	669	757	1080	2573	868	414	1074	1068
peak7957	266	270	494	1047	327	158	467	437
peak7958	182	161	85	261	218	110	129	114
peak7959	152	200	136	291	202	156	190	126
peak7960	211	219	127	272	248	124	133	155
peak7961	97	112	400	918	149	89	573	636
peak7962	3	2	30	41	2	1	11	4
peak7963	87	69	45	101	116	59	58	38
peak7964	73	56	80	214	65	25	54	36
peak7965	1313	1165	3219	5630	1583	833	2724	2456
peak7966	311	354	906	1753	372	205	598	722
peak7967	13	14	26	85	11	6	18	29
peak7968	4	9	20	39	4	6	9	9
peak7969	140	147	662	1264	181	86	500	497
peak7970	63	81	234	469	91	47	168	149
peak7971	6	11	17	55	6	8	42	27
peak7972	23	17	26	45	28	9	22	22
peak7973	106	117	129	340	129	59	70	58
peak7974	114	115	160	320	116	56	113	111
peak7975	113	114	258	580	127	36	202	242
peak7976	53	54	76	114	65	29	58	26
peak7977	89	118	223	544	102	61	198	283
peak7978	34	47	43	76	42	13	32	25
peak7979	53	44	30	73	73	27	42	55
peak7980	616	503	313	612	760	406	248	247
peak7981	104	96	161	338	148	77	95	96
peak7982	363	351	557	917	521	283	553	661
peak7983	68	77	24	87	92	46	39	30
peak7984	1961	2122	606	737	2384	1882	388	830
peak7985	42	65	39	70	58	45	37	21
peak7986	83	75	42	80	96	53	43	34
peak7987	3	7	27	53	1	8	18	16
peak7988	466	493	293	582	583	299	317	269
peak7989	379	341	429	805	397	237	170	224
peak7990	52	65	109	169	58	33	49	58
peak7991	11	18	31	57	25	6	6	7
peak7992	10	12	37	98	13	11	22	31
peak7993	80	84	86	153	79	29	46	50
peak7994	94	111	86	156	99	54	31	53
peak7995	430	386	109	199	797	347	186	186
peak7996	233	253	101	173	272	140	58	101
peak7997	259	198	552	976	274	139	229	337
peak7998	476	453	198	616	507	323	248	167
peak7999	42	30	35	98	30	14	27	43
peak8000	14	21	14	40	17	4	8	9
peak8001	48	46	162	374	28	14	271	132
peak8002	29	24	22	59	10	12	25	14
peak8003	18	12	12	44	9	10	14	8
peak8004	38	33	65	164	34	23	48	47
peak8005	25	18	72	112	20	12	22	89
peak8006	26	43	44	71	30	17	14	11
peak8007	6	5	17	44	6	1	27	7
peak8008	34	28	13	75	36	11	18	47
peak8009	8	11	19	64	13	7	6	33
peak8010	8	14	21	46	8	6	22	13
peak8011	38	29	46	94	33	15	38	38
peak8012	7	6	15	67	7	0	23	9
peak8013	8	12	35	107	5	1	13	25
peak8014	13	11	47	45	10	4	14	8
peak8015	5	5	24	98	5	2	60	12
peak8016	5	2	12	46	7	2	29	9
peak8017	11	5	27	52	2	7	16	8
peak8018	2	4	17	48	1	6	9	15
peak8019	31	26	18	37	36	23	0	2
peak8020	14	10	63	110	7	8	2	15
peak8021	10	3	6	16	4	12	30	14
peak8022	107	106	108	184	119	70	48	92
peak8023	90	96	67	106	97	51	35	31
peak8024	59	59	73	138	65	32	67	58
peak8025	41	31	38	70	39	17	29	24
peak8026	36	53	141	257	61	29	91	122
peak8027	9	15	28	78	14	11	12	44
peak8028	30	37	42	83	53	26	29	34
peak8029	64	59	50	90	73	29	8	19
peak8030	77	104	90	234	86	57	100	83
peak8031	38	35	78	163	65	33	32	26
peak8032	15	15	22	43	17	8	9	21
peak8033	267	262	176	396	304	194	184	110
peak8034	21	15	37	91	23	7	10	8
peak8035	110	115	377	796	171	79	277	248
peak8036	44	39	36	68	38	25	48	61
peak8037	41	48	63	114	71	32	30	55
peak8038	38	28	22	57	48	24	31	3
peak8039	33	49	91	152	64	35	58	94
peak8040	28	42	66	57	55	23	24	35
peak8041	7	3	29	59	5	4	19	29
peak8042	27	54	42	49	87	33	6	49
peak8043	54	48	53	113	83	43	16	19
peak8044	84	70	128	224	99	60	56	149
peak8045	41	55	39	106	72	49	76	40
peak8046	620	580	1535	3189	891	458	1315	1447
peak8047	254	206	52	124	278	137	145	71
peak8048	7	8	20	39	17	5	17	30
peak8049	37	28	32	43	45	32	21	25
peak8050	409	518	495	1185	591	375	672	596
peak8051	252	254	266	491	344	164	181	207
peak8052	615	693	515	1061	874	584	432	522
peak8053	95	91	207	426	118	68	154	174
peak8054	62	46	234	498	68	29	209	264
peak8055	67	74	223	438	83	34	155	180
peak8056	146	149	122	158	155	91	47	59
peak8057	80	77	203	468	110	67	109	114
peak8058	434	417	504	943	567	335	167	185
peak8059	38	39	21	71	41	22	78	17
peak8060	52	49	72	115	58	35	26	47
peak8061	21	31	52	105	18	13	7	13
peak8062	111	113	75	108	110	54	41	92
peak8063	115	136	181	317	103	63	77	155
peak8064	1	1	8	44	2	0	25	16
peak8065	51	29	90	246	58	45	52	71
peak8066	23083	25474	722	2832	25755	11817	1932	2098
peak8067	479	449	160	196	423	180	59	104
peak8068	643	629	42	103	547	281	34	18
peak8069	482	445	66	219	371	237	20	22
peak8070	1322	1296	829	1944	1152	923	750	643
peak8071	26	22	36	71	24	23	48	36
peak8072	242	281	327	669	337	200	62	127
peak8073	26	38	71	114	35	12	37	38
peak8074	67	92	80	169	72	42	93	39
peak8075	78	77	292	603	69	37	218	259
peak8076	102	122	406	898	106	63	235	222
peak8077	53	38	22	73	45	18	10	20
peak8078	35	33	129	179	61	21	84	51
peak8079	22	29	28	37	33	14	14	6
peak8080	36	39	64	132	45	28	8	41
peak8081	24	20	24	33	25	24	31	18
peak8082	25	28	70	114	25	15	25	39
peak8083	7	3	52	80	4	1	54	40
peak8084	0	2	21	51	2	4	3	10
peak8085	48	46	110	265	41	13	73	94
peak8086	40	29	33	106	24	23	24	36
peak8087	34	43	54	135	43	29	25	47
peak8088	27	36	34	67	44	35	0	5
peak8089	26	20	25	50	27	11	35	19
peak8090	477	527	1023	2229	514	290	975	1028
peak8091	168	173	123	379	255	122	88	105
peak8092	228	192	111	296	236	143	50	108
peak8093	3	3	14	14	7	8	17	16
peak8094	220	215	281	585	222	155	237	188
peak8095	175	168	75	119	159	121	34	43
peak8096	86	104	90	173	116	76	133	119
peak8097	113	142	527	1013	171	77	465	622
peak8098	24	21	116	272	38	30	125	109
peak8099	33	27	201	446	28	23	95	165
peak8100	103	117	76	148	145	75	25	29
peak8101	8	13	38	104	6	1	24	25
peak8102	80	65	69	179	75	38	49	18
peak8103	66	56	75	156	69	33	55	34
peak8104	24	22	49	97	24	9	27	50
peak8105	49	43	232	623	51	32	399	290
peak8106	29	27	48	80	42	16	21	29
peak8107	52	41	64	107	47	19	27	47
peak8108	121	126	120	212	122	80	71	101
peak8109	58	71	57	208	74	51	37	41
peak8110	247	215	107	304	321	148	79	87
peak8111	12	10	33	48	20	10	0	23
peak8112	97	108	153	342	148	101	156	156
peak8113	199	206	307	521	258	145	227	366
peak8114	558	554	2405	5165	651	444	2876	2653
peak8115	56	63	92	179	54	47	44	80
peak8116	52	48	125	312	56	33	97	53
peak8117	4	11	14	48	7	6	5	15
peak8118	240	292	406	1040	269	143	359	363
peak8119	97	95	89	311	94	71	70	145
peak8120	106	120	153	452	134	68	233	347
peak8121	71	99	43	114	90	69	28	47
peak8122	63	60	86	187	79	29	18	87
peak8123	78	66	151	299	88	36	41	78
peak8124	171	171	190	316	238	137	147	174
peak8125	2	3	16	35	8	1	2	16
peak8126	10	8	18	40	11	6	21	32
peak8127	112	104	365	819	102	65	210	275
peak8128	550	530	1117	2368	621	397	1161	915
peak8129	33	26	159	316	26	12	34	116
peak8130	296	259	708	1553	323	213	494	664
peak8131	947	984	174	330	1008	822	93	136
